iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531871983501	circle	mixed	stripedCircle1	56	halo	8572	9	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872000404	circle	mixed	stripedCircle2	57	halo	6387	9	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872017470	circle	mixed	spottedCircles	58	game	8340	9	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872028516	circle	mixed	spottedCircle1	59	hiku	3018	9	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872043736	circle	mixed	spottedCircle2	60	mape	6722	9	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872054301	circle	mixed	stripedCircles	61	game	3417	10	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872071223	circle	mixed	stripedCircle2	62	huwe	4566	10	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872081976	circle	mixed	spottedCircles	63	mape	3862	10	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872095041	circle	mixed	stripedCircle1	64	halo	4016	10	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872108425	circle	mixed	spottedCircle1	65	halo	5899	10	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872122127	circle	mixed	spottedCircles	66	halo	4792	11	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872137406	circle	mixed	spottedCircle2	67	halo	5779	10	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872149176	circle	mixed	spottedCircle1	68	hiku	4048	11	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872160154	circle	mixed	stripedCircles	69	game	3486	11	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872176506	circle	mixed	spottedCircle2	70	hiku	3169	11	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872191899	circle	mixed	stripedCircle2	71	nege	5546	11	drop
experiment2_pilot	6077-2c1b44e1-88d5-455e-89be-4b1974391e8f	1531872200798	circle	mixed	stripedCircle1	72	heko	1611	11	drop
