iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848738053	circle	mixed	stripedCircle2	36	kona	6157	5	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848748356	circle	mixed	stripedCircles	37	popo	3197	6	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848764558	circle	mixed	stripedCircle1	38	gelu	6352	6	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848776169	circle	mixed	spottedCircle1	39	hope	3294	6	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848790165	circle	mixed	spottedCircles	40	haho	4105	6	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848804489	circle	mixed	spottedCircle2	41	kona	2583	6	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848823394	circle	mixed	stripedCircle1	42	gelu	4362	7	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848836004	circle	mixed	spottedCircles	43	haho	5148	7	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848850527	circle	mixed	stripedCircles	44	popo	3945	7	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848870827	circle	mixed	stripedCircle2	45	gelu	9345	6	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848900333	circle	mixed	spottedCircle2	46	kona	15076	7	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848926422	circle	mixed	stripedCircle2	47	popo	18106	7	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848945830	circle	mixed	spottedCircle1	48	hope	4674	7	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848961628	circle	mixed	stripedCircle2	49	gelu	8371	8	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531848983286	circle	mixed	spottedCircle1	50	hope	12499	8	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531849005938	circle	mixed	spottedCircle2	51	kona	15428	8	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531849025484	circle	mixed	spottedCircles	52	haho	4514	8	drop
experiment2_pilot	1651-acffe01b-d16b-4eff-b0bd-384dfe86bccb	1531849112368	circle	mixed	stripedCircle1	53	gelu	30504	8	drop
