iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	3383-433a6275-67e3-438c-ae55-178179386928	1531872586062	circle	mixed	stripedCircles	1	niwi	54335	0	drop
