iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850962707	circle	mixed	stripedCircle1	34	pami	10842	4	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850991776	circle	mixed	spottedCircles	35	hoho	9608	5	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851047197	circle	mixed	stripedCircle1	36	kopa	6682	5	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851095680	circle	mixed	spottedCircles	37	hoho	16940	6	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851173064	circle	mixed	stripedCircle1	38	kopa	5591	6	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851191609	circle	mixed	spottedCircle1	39	lego	7978	6	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851237529	circle	mixed	stripedCircle2	40	wiwi	16133	6	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851271302	circle	mixed	spottedCircle1	41	lego	14603	7	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851315838	circle	mixed	spottedCircle2	42	kinu	35691	6	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851333260	circle	mixed	stripedCircle1	43	pami	5922	7	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851351579	circle	mixed	stripedCircles	44	pami	6230	6	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851372834	circle	mixed	spottedCircles	45	hoho	7595	7	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851395455	circle	mixed	spottedCircle2	46	kinu	7085	7	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851411436	circle	mixed	stripedCircles	47	pami	5721	7	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851440203	circle	mixed	stripedCircle2	48	wiwi	8385	7	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851462148	circle	mixed	spottedCircle2	49	kinu	8499	8	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851511633	circle	mixed	stripedCircle1	50	kopa	17080	8	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851535156	circle	mixed	spottedCircles	51	hoho	10110	8	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851570049	circle	mixed	stripedCircle1	52	kopa	7428	9	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851584689	circle	mixed	spottedCircle1	53	lego	5443	8	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851633317	circle	mixed	stripedCircles	54	pami	16207	8	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851650900	circle	mixed	stripedCircle2	55	wiwi	7531	8	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851683632	circle	mixed	spottedCircle1	56	lego	5692	9	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851702925	circle	mixed	stripedCircle2	57	wiwi	5583	9	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851745669	circle	mixed	spottedCircle2	58	kinu	15679	9	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851766297	circle	mixed	stripedCircles	59	pami	9350	9	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851821367	circle	mixed	spottedCircles	60	hoho	12180	9	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851844805	circle	mixed	stripedCircle1	61	kopa	11755	10	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851880187	circle	mixed	stripedCircle2	62	wiwi	14912	10	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851897121	circle	mixed	spottedCircle1	63	lego	5646	10	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851910023	circle	mixed	spottedCircles	64	hoho	5676	10	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851925909	circle	mixed	stripedCircle2	65	wiwi	6451	11	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851939305	circle	mixed	stripedCircles	66	pami	4657	10	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851957380	circle	mixed	spottedCircle1	67	lego	6289	11	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851982186	circle	mixed	stripedCircles	68	pami	7436	11	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851996630	circle	mixed	spottedCircle2	69	kinu	5364	10	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531852012566	circle	mixed	spottedCircles	70	hoho	3669	11	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531852026974	circle	mixed	spottedCircle2	71	kinu	4653	11	drop
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531852050108	circle	mixed	stripedCircle1	72	kopa	11275	11	drop
