iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958485283	square	mixed	redSquare2	1	peke	38872	0	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958507941	square	mixed	redSquares	2	wega	10316	0	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958526826	square	mixed	blueSquares	3	hagu	5631	0	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958542948	square	mixed	redSquare1	4	wuko	6603	0	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958565205	square	mixed	blueSquare2	5	hagu	11348	0	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958587597	square	mixed	blueSquare1	6	wuko	7712	0	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958621604	square	mixed	redSquare2	7	wega	17850	1	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958676749	square	mixed	blueSquare2	8	peke	26817	1	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958696434	square	mixed	redSquares	9	peke	9224	1	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958715822	square	mixed	blueSquares	10	mamo	9506	1	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958745377	square	mixed	blueSquare1	11	wuko	17824	1	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958777996	square	mixed	redSquare1	12	lolo	23847	1	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958800078	square	mixed	blueSquares	13	wuko	8212	2	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958814684	square	mixed	blueSquare2	14	peke	6469	2	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958848428	square	mixed	redSquares	15	mamo	17530	2	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958866733	square	mixed	redSquare2	16	wega	8828	2	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958887845	square	mixed	blueSquares	17	mamo	10358	3	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958909267	square	mixed	redSquares	18	wega	13058	3	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958937190	square	mixed	blueSquare1	19	mipo	15075	2	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958965061	square	mixed	blueSquare2	20	peke	13134	3	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531958991631	square	mixed	redSquare2	21	guka	15719	3	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531959021548	square	mixed	redSquare1	22	lolo	13671	2	drop
experiment2_pilot	0818-cdc0b60a-7f78-42db-a0a5-95a671f78c1c	1531959051752	square	mixed	blueSquare1	23	mipo	15965	3	drop
