iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872389266	circle	mixed	spottedCircles	47	guhu	10452	7	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872400904	circle	mixed	spottedCircle2	48	goki	3017	7	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872420709	circle	mixed	spottedCircle1	49	nama	8605	8	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872438535	circle	mixed	stripedCircles	50	nama	8802	8	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872452384	circle	mixed	stripedCircle2	51	wili	4139	8	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872471396	circle	mixed	stripedCircles	52	mupo	11289	9	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872483540	circle	mixed	stripedCircle1	53	wili	3231	8	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872495265	circle	mixed	spottedCircles	54	kahe	3026	8	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872507554	circle	mixed	spottedCircle2	55	kahe	4874	8	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872520245	circle	mixed	stripedCircle2	56	wili	4704	9	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872533632	circle	mixed	stripedCircle1	57	wula	5749	9	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872548171	circle	mixed	spottedCircle1	58	mawu	5854	9	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872571057	circle	mixed	spottedCircle2	59	kahe	10532	9	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872585282	circle	mixed	spottedCircles	60	goki	6110	9	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872603272	circle	mixed	spottedCircle1	61	nama	5867	10	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872637087	circle	mixed	spottedCircles	62	nama	17098	10	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872657704	circle	mixed	stripedCircle1	63	wula	11829	10	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872681516	circle	mixed	stripedCircle2	64	wili	12271	10	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872693855	circle	mixed	spottedCircles	65	guhu	5197	11	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872705287	circle	mixed	spottedCircle1	66	nama	4290	11	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872719963	circle	mixed	stripedCircle2	67	wili	5080	11	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872736490	circle	mixed	stripedCircles	68	wula	6720	10	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872749328	circle	mixed	stripedCircle1	69	wula	3224	11	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872760501	circle	mixed	spottedCircle2	70	mawu	3694	10	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872783874	circle	mixed	stripedCircles	71	guhu	11193	11	drop
experiment2_pilot	9859-3070b546-af5d-4a99-b352-bd1e4c784400	1531872800350	circle	mixed	spottedCircle2	72	mawu	8939	11	drop
