iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959150047	square	mixed	redSquare1	15	nupi	3951	2	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959182135	square	mixed	blueSquares	16	howu	14650	2	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959201422	square	mixed	redSquare2	17	gule	4065	2	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959227436	square	mixed	redSquares	18	wimu	18623	3	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959236454	square	mixed	redSquare1	19	nupi	1823	3	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959251029	square	mixed	redSquare2	20	gule	4763	3	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959261494	square	mixed	blueSquare2	21	line	3390	2	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959281844	square	mixed	blueSquares	22	howu	3670	3	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959293894	square	mixed	blueSquare2	23	line	3975	3	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959306236	square	mixed	blueSquare1	24	lake	5163	3	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959326038	square	mixed	redSquare1	25	nupi	11399	4	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959343279	square	mixed	redSquares	26	wimu	4756	4	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959356518	square	mixed	blueSquare2	27	line	4681	4	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959387384	square	mixed	blueSquares	28	howu	18155	4	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959397045	square	mixed	blueSquare1	29	lake	2303	4	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959410008	square	mixed	redSquare2	30	gule	5337	4	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959421166	square	mixed	blueSquare2	31	line	4234	5	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959433576	square	mixed	blueSquares	32	howu	4912	5	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959445886	square	mixed	redSquare1	33	nupi	5134	5	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959461105	square	mixed	redSquare2	34	gule	5204	5	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959480263	square	mixed	redSquares	35	wimu	9565	5	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959494477	square	mixed	blueSquare1	36	lake	5633	5	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959513142	square	mixed	blueSquares	37	line	10484	6	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959538693	square	mixed	blueSquare2	38	line	5479	6	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959553894	square	mixed	blueSquare1	39	line	4551	6	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959564882	square	mixed	redSquares	40	wimu	4270	6	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959578574	square	mixed	blueSquares	41	howu	5621	7	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959592097	square	mixed	redSquare2	42	gule	4675	6	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959606150	square	mixed	redSquare1	43	nupi	7849	6	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959622694	square	mixed	redSquares	44	wimu	8582	7	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959634294	square	mixed	redSquare1	45	nupi	4110	7	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959647882	square	mixed	redSquare2	46	gule	4023	7	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959661182	square	mixed	blueSquare1	47	lake	5721	7	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959675722	square	mixed	blueSquare2	48	line	7163	7	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959687934	square	mixed	redSquares	49	wimu	4465	8	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959716860	square	mixed	blueSquares	50	howu	15755	8	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959728022	square	mixed	redSquares	51	wimu	3409	9	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959744764	square	mixed	redSquare2	52	gule	8697	8	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959756614	square	mixed	blueSquare2	53	line	5176	8	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959781356	square	mixed	redSquare1	54	nupi	7291	8	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959791150	square	mixed	blueSquare1	55	lake	3417	8	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959812434	square	mixed	redSquare1	56	nupi	6328	9	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959825022	square	mixed	blueSquare1	57	lake	5375	9	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959850230	square	mixed	blueSquares	58	howu	5922	9	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959859790	square	mixed	blueSquare2	59	line	2394	9	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959870186	square	mixed	redSquare2	60	gule	3007	9	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959878702	square	mixed	blueSquare2	61	line	2298	10	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959891666	square	mixed	redSquare1	62	nupi	2894	10	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959902822	square	mixed	redSquares	63	wimu	4053	10	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959915219	square	mixed	redSquare2	64	gule	3611	10	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959926030	square	mixed	blueSquare1	65	lake	4816	10	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959941912	square	mixed	redSquare2	66	gule	8858	11	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959951174	square	mixed	blueSquares	67	howu	3074	10	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959965587	square	mixed	blueSquare1	68	lake	5664	11	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959974702	square	mixed	blueSquare2	69	line	2641	11	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959985754	square	mixed	redSquares	70	wimu	2942	11	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959997557	square	mixed	blueSquares	71	howu	4130	11	drop
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531960015019	square	mixed	redSquare1	72	nupi	9511	11	drop
