iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871358887	circle	mixed	stripedCircle1	1	gige	14144	0	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871390155	circle	mixed	spottedCircle2	2	naha	16981	0	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871405711	circle	mixed	stripedCircle2	3	gige	5993	0	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871426342	circle	mixed	spottedCircles	4	lela	11699	0	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871442560	circle	mixed	stripedCircles	5	gige	8621	0	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871460529	circle	mixed	spottedCircles	6	naha	9492	1	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871475645	circle	mixed	spottedCircle1	7	nuwi	5986	0	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871489484	circle	mixed	stripedCircle1	8	gige	5109	1	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871504729	circle	mixed	spottedCircle1	9	nuwi	5832	1	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871518154	circle	mixed	stripedCircles	10	gige	5571	1	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871538529	circle	mixed	stripedCircle2	11	kimo	5401	1	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871554809	circle	mixed	spottedCircle2	12	nuwi	8042	1	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871569568	circle	mixed	spottedCircles	13	moho	4142	2	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871592914	circle	mixed	spottedCircle1	14	nuwi	14513	2	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871615821	circle	mixed	stripedCircles	15	gige	13821	2	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871633144	circle	mixed	stripedCircle1	16	moho	9093	2	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871652777	circle	mixed	stripedCircle2	17	kimo	8866	2	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871678151	circle	mixed	spottedCircle2	18	mehu	13548	2	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871692378	circle	mixed	stripedCircle2	19	kimo	4754	3	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871714503	circle	mixed	stripedCircle1	20	gige	12684	3	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871730383	circle	mixed	spottedCircle2	21	mehu	7169	3	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871746842	circle	mixed	stripedCircles	22	wemi	5884	3	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871765385	circle	mixed	spottedCircles	23	moho	7715	3	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871785183	circle	mixed	spottedCircle1	24	nuwi	7091	3	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871800793	circle	mixed	stripedCircle2	25	kimo	4874	4	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871821966	circle	mixed	stripedCircle1	26	gige	9056	4	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871833933	circle	mixed	spottedCircle2	27	mehu	4120	4	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871860482	circle	mixed	stripedCircle2	28	kimo	10350	5	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871873815	circle	mixed	stripedCircles	29	wemi	3803	4	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871914032	circle	mixed	spottedCircle1	30	nuwi	22579	4	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871925879	circle	mixed	stripedCircle1	31	gige	3741	5	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871949187	circle	mixed	stripedCircles	32	wemi	7479	5	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871961862	circle	mixed	spottedCircles	33	moho	3522	4	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871985959	circle	mixed	spottedCircle1	34	nuwi	10305	5	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871999924	circle	mixed	spottedCircle2	35	mehu	4662	5	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872022519	circle	mixed	spottedCircles	36	moho	10987	5	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872034745	circle	mixed	spottedCircle2	37	mehu	3795	6	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872063798	circle	mixed	spottedCircles	38	moho	16378	6	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872076859	circle	mixed	stripedCircles	39	wemi	4114	6	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872098152	circle	mixed	stripedCircle1	40	gige	9845	6	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872109873	circle	mixed	stripedCircle2	41	kimo	4159	6	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872131267	circle	mixed	stripedCircles	42	wemi	7003	7	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872144710	circle	mixed	spottedCircle1	43	nuwi	4453	6	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872170256	circle	mixed	stripedCircle2	44	kimo	12015	7	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872182086	circle	mixed	spottedCircle1	45	nuwi	3031	7	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872210394	circle	mixed	spottedCircle2	46	mehu	12179	7	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872223420	circle	mixed	spottedCircles	47	moho	4687	7	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872248043	circle	mixed	stripedCircle1	48	gige	10429	7	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872259654	circle	mixed	spottedCircle2	49	mehu	3974	8	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872284469	circle	mixed	stripedCircle1	50	gige	11319	8	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872294745	circle	mixed	spottedCircle1	51	nuwi	2842	8	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872312818	circle	mixed	stripedCircles	52	wemi	7095	8	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872325214	circle	mixed	spottedCircle2	53	mehu	4526	9	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872352876	circle	mixed	spottedCircles	54	moho	12888	8	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872365022	circle	mixed	stripedCircle2	55	kimo	3769	8	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872386620	circle	mixed	stripedCircle1	56	gige	10480	9	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872398596	circle	mixed	stripedCircle2	57	kimo	4995	9	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872425366	circle	mixed	spottedCircles	58	moho	11400	9	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872438323	circle	mixed	stripedCircles	59	wemi	4039	9	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872459912	circle	mixed	spottedCircle1	60	nuwi	10196	9	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872470193	circle	mixed	stripedCircle1	61	gige	3174	10	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872488187	circle	mixed	stripedCircles	62	wemi	6323	10	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872500348	circle	mixed	spottedCircles	63	moho	3769	10	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872525006	circle	mixed	spottedCircle2	64	mehu	10780	10	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872535177	circle	mixed	spottedCircle1	65	nuwi	2223	10	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872558027	circle	mixed	spottedCircle2	66	mehu	10049	11	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872567665	circle	mixed	spottedCircle1	67	nuwi	2127	11	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872588417	circle	mixed	stripedCircle2	68	kimo	12073	10	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872599841	circle	mixed	spottedCircles	69	mehu	2587	11	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872622247	circle	mixed	stripedCircles	70	wemi	9548	11	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872634214	circle	mixed	stripedCircle1	71	gige	3404	11	drop
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872654473	circle	mixed	stripedCircle2	72	kimo	11304	11	drop
