iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531960798910	square	mixed	redSquares	1	loni	5850	0	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531960879669	square	mixed	redSquare2	2	loni	7969	0	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531960892133	square	mixed	blueSquare2	3	womo	5641	0	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531960909631	square	mixed	redSquare1	4	loni	9055	0	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531960922192	square	mixed	blueSquare1	5	mina	5491	0	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531960936467	square	mixed	redSquare2	6	loni	5259	1	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531960949432	square	mixed	blueSquare2	7	womo	5164	1	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531960963355	square	mixed	blueSquare1	8	mina	5235	1	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531960975917	square	mixed	blueSquares	9	kupe	5526	0	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531960992533	square	mixed	redSquares	10	loni	7011	1	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961006552	square	mixed	blueSquares	11	kupe	3453	1	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961020950	square	mixed	redSquare1	12	loni	6015	1	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961032188	square	mixed	blueSquare1	13	mina	4366	2	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961051810	square	mixed	blueSquare2	14	womo	10490	2	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961071915	square	mixed	redSquare2	15	lego	11635	2	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961103521	square	mixed	redSquares	16	loni	12371	2	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961117233	square	mixed	redSquare1	17	luki	5484	2	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961142752	square	mixed	blueSquares	18	kupe	16894	2	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961157033	square	mixed	blueSquare1	19	mina	4902	3	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961176971	square	mixed	redSquare2	20	lego	11927	3	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961197132	square	mixed	redSquares	21	lego	8085	3	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961214392	square	mixed	blueSquares	22	kupe	8318	3	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961241472	square	mixed	redSquare1	23	luki	4644	3	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961257076	square	mixed	blueSquare2	24	womo	6602	3	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961273541	square	mixed	blueSquares	25	kupe	6965	4	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961293545	square	mixed	redSquare2	26	lego	11362	4	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961308932	square	mixed	redSquare1	27	luki	6373	4	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961323298	square	mixed	blueSquare2	28	womo	5847	4	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961338212	square	mixed	blueSquare1	29	mina	4924	4	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961353767	square	mixed	redSquare2	30	lego	7574	5	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961366392	square	mixed	blueSquare1	31	mina	6019	5	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961383083	square	mixed	blueSquares	32	kupe	8667	5	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961398733	square	mixed	redSquares	33	loni	6754	4	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961413523	square	mixed	redSquare1	34	luki	6470	5	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961425012	square	mixed	blueSquare2	35	womo	2963	5	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961438417	square	mixed	redSquares	36	loni	5268	5	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961452212	square	mixed	blueSquare1	37	mina	5228	6	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961465881	square	mixed	redSquares	38	loni	4428	6	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961478540	square	mixed	redSquare2	39	lego	2557	6	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961493187	square	mixed	blueSquares	40	kupe	5546	6	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961506494	square	mixed	redSquare1	41	luki	4737	6	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961527368	square	mixed	blueSquare2	42	womo	8989	6	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961539853	square	mixed	redSquares	43	loni	5193	7	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961553097	square	mixed	blueSquare1	44	mina	4574	7	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961570214	square	mixed	redSquare1	45	luki	8222	7	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961589573	square	mixed	redSquare2	46	lego	9872	7	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961599545	square	mixed	blueSquare2	47	womo	3731	7	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961625581	square	mixed	blueSquares	48	kupe	10761	7	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961639858	square	mixed	redSquare1	49	luki	5900	8	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961657180	square	mixed	redSquare2	50	lego	8846	8	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961668271	square	mixed	blueSquare1	51	mina	4644	8	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961682425	square	mixed	redSquares	52	loni	4469	8	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961697592	square	mixed	blueSquares	53	kupe	6552	8	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961712794	square	mixed	redSquares	54	loni	6267	9	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961725871	square	mixed	redSquare1	55	luki	4305	9	drop
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961737795	square	mixed	blueSquare1	56	mina	3764	9	drop
