iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959127537	circle	mixed	stripedCircle1	1	kipe	11225	0	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959217723	circle	mixed	stripedCircle2	2	nake	61744	0	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959242586	circle	mixed	spottedCircle2	3	kipe	5176	0	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959260898	circle	mixed	spottedCircle1	4	kipe	6363	0	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959277594	circle	mixed	stripedCircle2	5	nake	9824	1	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959301770	circle	mixed	stripedCircles	6	kipe	10396	0	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959320553	circle	mixed	spottedCircles	7	kipe	4269	0	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959335156	circle	mixed	spottedCircle1	8	kipe	5800	1	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959355914	circle	mixed	stripedCircles	9	hala	12856	1	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959377518	circle	mixed	stripedCircle1	10	nake	6789	1	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959391617	circle	mixed	spottedCircle2	11	guwe	3805	1	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959410220	circle	mixed	spottedCircles	12	noma	9307	1	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959424018	circle	mixed	stripedCircles	13	noma	3408	2	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959437039	circle	mixed	spottedCircle1	14	kipe	5637	2	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959453359	circle	mixed	spottedCircles	15	noma	6450	2	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959473649	circle	mixed	spottedCircle2	16	guwe	7444	2	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959490345	circle	mixed	stripedCircle2	17	mopo	4686	2	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959507108	circle	mixed	stripedCircle1	18	kipe	6060	2	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959522380	circle	mixed	stripedCircle2	19	heno	6938	3	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959537464	circle	mixed	spottedCircle2	20	heno	5126	3	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959551646	circle	mixed	spottedCircles	21	heno	5661	3	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959562430	circle	mixed	stripedCircles	22	hala	2653	3	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959577300	circle	mixed	stripedCircle1	23	noma	6354	3	drop
experiment2_pilot	6280-c49fd34c-d449-41e6-88bd-4409aeb5733e	1531959590294	circle	mixed	spottedCircle1	24	kipe	3231	3	drop
