iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849313495	square	mixed	blueSquare1	1	nepu	42326	0	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849343976	square	mixed	redSquare1	2	hiwa	17103	0	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849361650	square	mixed	blueSquare1	3	nepu	5110	1	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849379573	square	mixed	redSquare2	4	kaki	10025	0	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849434448	square	mixed	blueSquares	5	gumo	32801	0	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849452938	square	mixed	blueSquare2	6	lige	9395	0	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849478298	square	mixed	redSquare1	7	nuha	4539	1	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849500963	square	mixed	redSquares	8	nuha	10288	0	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849530894	square	mixed	blueSquare2	9	wigo	18316	1	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849545243	square	mixed	redSquares	10	nuha	4785	1	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849565831	square	mixed	redSquare2	11	hiwa	7175	1	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849583153	square	mixed	blueSquares	12	gumo	5674	1	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849605758	square	mixed	redSquare1	13	nuha	5193	2	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849622229	square	mixed	blueSquare2	14	lige	8519	2	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849644889	square	mixed	redSquare2	15	hiwa	8509	2	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849660940	square	mixed	blueSquares	16	gumo	4049	2	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849691549	square	mixed	blueSquare1	17	wigo	14663	2	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849709376	square	mixed	redSquare1	18	kaki	7023	3	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849731847	square	mixed	redSquares	19	kaki	8095	2	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849744504	square	mixed	redSquare2	20	hiwa	3774	3	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849785246	square	mixed	blueSquare1	21	nepu	4185	3	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849803215	square	mixed	redSquares	22	nuha	4218	3	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849837321	square	mixed	blueSquares	23	gumo	12661	3	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849848334	square	mixed	blueSquare2	24	lige	3526	3	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849872460	square	mixed	redSquare2	25	hiwa	3978	4	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849894999	square	mixed	blueSquare1	26	memi	11840	4	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849922698	square	mixed	redSquare1	27	nuha	12482	4	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849936304	square	mixed	blueSquare2	28	lige	4989	4	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849950136	square	mixed	blueSquare1	29	nepu	3513	5	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849962574	square	mixed	redSquare1	30	kaki	3469	5	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849983609	square	mixed	blueSquares	31	gumo	10950	4	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849997018	square	mixed	redSquares	32	nuha	2194	4	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850011167	square	mixed	redSquare2	33	hiwa	5097	5	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850022072	square	mixed	blueSquares	34	gumo	3576	5	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850075423	square	mixed	blueSquare2	35	wigo	24537	5	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850093301	square	mixed	redSquares	36	nuha	2312	5	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850140176	square	mixed	redSquare2	37	hiwa	24278	6	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850151867	square	mixed	redSquare1	38	hiwa	4560	6	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850200844	square	mixed	blueSquare1	39	nepu	28409	6	drop
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850210405	square	mixed	redSquares	40	nuha	2569	6	drop
