iterationName	gameid	time	stimulusHalf	condition	intendedName	trialNum	text	timeFromRoundStart	repetition	eventType
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958122379	square	mixed	blueSquare2	1	kemo	20885	0	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958146838	square	mixed	redSquare1	2	kemo	9194	0	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958178567	square	mixed	blueSquare2	3	kemo	8895	1	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958206778	square	mixed	redSquares	4	mopa	11837	0	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958232430	square	mixed	redSquare2	5	hahi	9846	0	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958259877	square	mixed	blueSquare1	6	nipu	18277	0	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958284525	square	mixed	redSquares	7	gole	15609	1	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958309773	square	mixed	blueSquares	8	welo	14421	0	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958328476	square	mixed	redSquare1	9	lola	7128	1	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958346017	square	mixed	blueSquares	10	gole	5749	1	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958367323	square	mixed	blueSquare1	11	leku	7743	1	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958396539	square	mixed	redSquare2	12	hahi	14387	1	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958417491	square	mixed	blueSquare2	13	kemo	10342	2	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958435457	square	mixed	blueSquares	14	gole	8630	2	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958457562	square	mixed	redSquare2	15	mopa	13310	2	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958476777	square	mixed	redSquare1	16	mopa	5748	2	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958501410	square	mixed	redSquares	17	welo	15449	2	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958538217	square	mixed	blueSquare1	18	nipu	18219	2	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958572277	square	mixed	blueSquares	19	hahi	8182	3	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958594747	square	mixed	redSquares	20	gole	7848	3	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958612992	square	mixed	blueSquare2	21	kemo	3142	3	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958631624	square	mixed	redSquare2	22	nipu	9085	3	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958648455	square	mixed	redSquare1	23	lola	4404	3	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958665567	square	mixed	blueSquare1	24	mopa	6840	3	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958683992	square	mixed	redSquares	25	welo	6432	4	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958704568	square	mixed	blueSquare1	26	mopa	11471	4	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958727289	square	mixed	redSquare2	27	lola	5434	4	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958743457	square	mixed	blueSquare2	28	kemo	6189	4	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958758134	square	mixed	redSquare1	29	leku	4891	4	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958774732	square	mixed	redSquare2	30	lola	4496	5	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958789885	square	mixed	blueSquare1	31	mopa	7719	5	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958802527	square	mixed	redSquare1	32	leku	5253	5	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958814678	square	mixed	blueSquare2	33	kemo	3722	5	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958828547	square	mixed	blueSquares	34	lola	6772	4	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958847543	square	mixed	redSquares	35	nipu	11764	5	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958858967	square	mixed	blueSquares	36	lola	4004	5	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958870132	square	mixed	redSquare1	37	leku	4272	6	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958884317	square	mixed	redSquare2	38	lola	5695	6	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958898565	square	mixed	blueSquares	39	hahi	7286	6	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958915637	square	mixed	blueSquare1	40	mopa	8549	6	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958935619	square	mixed	blueSquare2	41	kemo	3758	6	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958950426	square	mixed	redSquares	42	heko	8025	6	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958968612	square	mixed	blueSquare1	43	mopa	3208	7	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958980507	square	mixed	blueSquares	44	hahi	4703	7	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531958990603	square	mixed	blueSquare2	45	kemo	2510	7	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959000407	square	mixed	redSquares	46	heko	3201	7	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959015315	square	mixed	redSquare1	47	leku	4678	7	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959027287	square	mixed	redSquare2	48	lola	4207	7	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959036626	square	mixed	blueSquare2	49	kemo	2639	8	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959068986	square	mixed	blueSquares	50	hahi	25671	8	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959084706	square	mixed	redSquare1	51	leku	5787	8	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959095648	square	mixed	redSquares	52	heko	2766	8	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959112497	square	mixed	redSquare2	53	lola	7982	8	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959122557	square	mixed	blueSquares	54	hahi	3132	9	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959158560	square	mixed	blueSquare2	55	kemo	22957	9	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959172306	square	mixed	blueSquare1	56	mopa	5240	8	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959199312	square	mixed	redSquares	57	heko	18591	9	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959211156	square	mixed	blueSquare1	58	mopa	3803	9	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959232191	square	mixed	redSquare1	59	leku	4662	9	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959245856	square	mixed	redSquare2	60	lola	3881	9	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959256502	square	mixed	blueSquares	61	kemo	3399	10	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959265476	square	mixed	blueSquare1	62	mopa	1973	10	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959275607	square	mixed	redSquare1	63	leku	3380	10	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959285746	square	mixed	redSquare2	64	lola	2641	10	drop
experiment2_pilot	4364-c5b5d1a8-8d5c-4fff-a605-ebdf2b1a78cd	1531959294687	square	mixed	blueSquare2	65	kemo	2244	10	drop
