iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427810035	spottedCircle1	2	2	2	2	stripedCircle1	1	2	2	1	redSquare2	1	1	1	2	stripedCircle2	2	1	1	1	stripedCircle2	spottedCircle1	1	false	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427830419	blueSquare2	1	1	1	1	stripedCircle2	2	2	2	2	spottedCircle1	2	1	2	1	spottedCircle2	1	2	1	2	spottedCircle2	spottedCircle2	2	true	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427848044	redSquare1	1	2	2	1	blueSquare2	2	2	1	2	stripedCircle2	2	1	2	2	spottedCircle1	1	1	1	1	spottedCircle1	redSquare1	3	false	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427864972	redSquare1	1	1	2	1	stripedCircle2	2	1	1	2	stripedCircle1	1	2	2	2	redSquare2	2	2	1	1	redSquare2	redSquare2	4	true	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427880653	spottedCircle1	1	1	2	1	redSquare2	2	1	2	2	blueSquare2	2	2	1	2	blueSquare1	1	2	1	1	blueSquare1	blueSquare2	5	false	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427894370	spottedCircle1	1	2	2	1	blueSquare1	1	1	2	2	redSquare2	2	2	1	1	stripedCircle1	2	1	1	2	stripedCircle1	stripedCircle1	6	true	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427907079	stripedCircle1	2	2	2	1	blueSquare1	2	1	1	2	blueSquare2	1	1	1	1	spottedCircle2	1	2	2	2	spottedCircle2	blueSquare2	7	false	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427921976	spottedCircle2	2	2	2	2	redSquare2	1	1	1	2	stripedCircle2	2	1	2	1	redSquare1	1	2	1	1	redSquare1	redSquare1	8	true	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427939537	blueSquare2	1	1	2	2	spottedCircle1	2	1	1	1	redSquare2	2	2	1	2	stripedCircle2	1	2	2	1	stripedCircle2	redSquare2	9	false	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427969834	spottedCircle2	1	1	2	2	spottedCircle1	2	2	1	2	redSquare2	2	1	1	1	blueSquare1	1	2	2	1	blueSquare1	blueSquare1	10	true	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427984440	stripedCircle1	2	2	1	1	spottedCircle1	1	1	1	2	redSquare1	1	2	2	2	blueSquare2	2	1	2	1	blueSquare2	blueSquare2	11	true	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516427997419	stripedCircle2	2	1	1	1	redSquare2	1	2	2	1	blueSquare2	1	1	2	2	stripedCircle1	2	2	1	2	stripedCircle1	stripedCircle2	12	false	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428012494	spottedCircle1	2	2	1	2	blueSquare1	1	1	2	1	stripedCircle2	2	1	1	1	redSquare1	1	2	2	2	redSquare1	spottedCircle1	13	false	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428023721	blueSquare1	1	1	1	1	spottedCircle2	1	2	2	1	blueSquare2	2	1	2	2	redSquare2	2	2	1	2	redSquare2	redSquare2	14	true	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428042693	spottedCircle1	1	2	2	2	blueSquare1	2	2	1	2	redSquare1	1	1	2	1	blueSquare2	2	1	1	1	blueSquare2	blueSquare2	15	true	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428060596	blueSquare1	1	1	1	2	spottedCircle2	1	2	1	1	stripedCircle1	2	1	2	2	spottedCircle1	2	2	2	1	spottedCircle1	blueSquare1	16	false	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428077517	stripedCircle1	2	2	1	2	stripedCircle2	1	1	2	2	spottedCircle1	1	2	2	1	spottedCircle2	2	1	1	1	spottedCircle2	spottedCircle1	17	false	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428093623	redSquare1	1	2	1	2	spottedCircle1	2	2	1	1	stripedCircle2	1	1	2	1	redSquare2	2	1	2	2	redSquare2	spottedCircle1	18	false	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428112856	stripedCircle2	1	2	1	1	blueSquare1	2	2	1	2	stripedCircle1	2	1	2	1	blueSquare2	1	1	2	2	blueSquare2	stripedCircle1	19	false	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428124321	blueSquare2	2	2	2	1	spottedCircle1	2	1	2	2	blueSquare1	1	1	1	2	redSquare1	1	2	1	1	redSquare1	blueSquare1	20	false	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428139981	blueSquare1	2	2	1	2	stripedCircle1	1	2	2	1	stripedCircle2	1	1	2	2	spottedCircle2	2	1	1	1	spottedCircle2	stripedCircle2	21	false	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428152313	stripedCircle1	2	1	1	2	blueSquare1	2	2	2	2	redSquare2	1	2	1	1	spottedCircle1	1	1	2	1	spottedCircle1	blueSquare1	22	false	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428170491	spottedCircle2	2	2	2	2	blueSquare2	2	1	1	1	stripedCircle2	1	2	2	1	stripedCircle1	1	1	1	2	stripedCircle1	stripedCircle2	23	false	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428180683	spottedCircle2	2	2	1	1	redSquare2	1	1	2	2	blueSquare1	1	2	2	1	stripedCircle2	2	1	1	2	stripedCircle2	spottedCircle2	24	false	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428198404	redSquare1	2	1	1	2	stripedCircle1	1	1	1	1	spottedCircle2	1	2	2	1	blueSquare2	2	2	2	2	blueSquare2	redSquare1	25	false	mixedLower	basic	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428213189	blueSquare2	1	1	2	2	spottedCircle1	2	1	2	1	stripedCircle1	2	2	1	1	blueSquare1	1	2	1	2	blueSquare1	blueSquare2	26	false	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428226071	stripedCircle1	2	1	1	2	redSquare2	1	2	2	1	spottedCircle2	2	2	1	1	stripedCircle2	1	1	2	2	stripedCircle2	stripedCircle1	27	false	mixedLower	sub	clickedObj
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516428238595	stripedCircle1	1	2	1	2	spottedCircle2	2	1	1	1	blueSquare1	1	1	2	1	redSquare2	2	2	2	2	redSquare2	spottedCircle2	28	false	mixedLower	basic	clickedObj
