iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484236657	spottedCircle1	1	1	1	1	redSquare1	2	1	2	2	spottedCircle2	2	2	1	2	blueSquare2	1	2	2	1	blueSquare2	redSquare1	1	false	mixedLower	basic	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484257233	redSquare1	1	2	1	2	blueSquare2	1	1	2	1	redSquare2	2	2	2	2	blueSquare1	2	1	1	1	blueSquare1	blueSquare1	2	true	mixedLower	sub	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484272767	spottedCircle2	1	1	2	1	redSquare1	2	1	1	2	stripedCircle1	2	2	1	1	stripedCircle2	1	2	2	2	stripedCircle2	redSquare1	3	false	mixedLower	sub	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484303783	spottedCircle2	2	2	1	1	redSquare2	2	1	2	2	redSquare1	1	1	2	1	spottedCircle1	1	2	1	2	spottedCircle1	spottedCircle2	4	false	mixedLower	sub	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484326465	blueSquare2	1	1	2	1	stripedCircle1	2	1	2	2	spottedCircle1	1	2	1	1	redSquare1	2	2	1	2	redSquare1	redSquare1	5	true	mixedLower	basic	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484352303	redSquare1	2	1	2	2	spottedCircle2	1	2	2	1	spottedCircle1	1	1	1	1	blueSquare1	2	2	1	2	blueSquare1	spottedCircle1	6	false	mixedLower	basic	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484377376	blueSquare1	2	1	2	1	spottedCircle1	1	1	2	2	redSquare1	1	2	1	1	stripedCircle2	2	2	1	2	stripedCircle2	stripedCircle2	7	true	mixedLower	basic	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484392663	blueSquare1	1	1	1	1	blueSquare2	1	2	2	1	stripedCircle2	2	1	2	2	spottedCircle1	2	2	1	2	spottedCircle1	spottedCircle1	8	true	mixedLower	basic	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484406736	stripedCircle1	1	2	1	2	redSquare2	2	2	2	2	spottedCircle1	2	1	1	1	spottedCircle2	1	1	2	1	spottedCircle2	stripedCircle1	9	false	mixedLower	sub	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484440943	spottedCircle1	2	1	1	2	stripedCircle2	2	2	2	2	spottedCircle2	1	1	2	1	stripedCircle1	1	2	1	1	stripedCircle1	stripedCircle1	10	true	mixedLower	sub	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484456846	blueSquare1	2	1	2	2	spottedCircle1	1	2	1	1	spottedCircle2	2	2	1	2	redSquare2	1	1	2	1	redSquare2	redSquare2	11	true	mixedLower	basic	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484475503	blueSquare2	1	1	2	1	blueSquare1	1	2	1	2	stripedCircle2	2	1	1	1	spottedCircle2	2	2	2	2	spottedCircle2	stripedCircle2	12	false	mixedLower	basic	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484501416	spottedCircle1	2	2	2	2	stripedCircle2	1	1	2	1	blueSquare1	1	2	1	2	blueSquare2	2	1	1	1	blueSquare2	blueSquare2	13	true	mixedLower	sub	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484519184	stripedCircle2	2	2	1	1	spottedCircle1	1	2	1	2	redSquare2	1	1	2	2	redSquare1	2	1	2	1	redSquare1	redSquare1	14	true	mixedLower	sub	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484537836	redSquare2	2	1	2	2	blueSquare2	1	2	1	1	spottedCircle2	1	1	1	2	stripedCircle1	2	2	2	1	stripedCircle1	stripedCircle1	15	true	mixedLower	basic	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484553183	stripedCircle1	2	1	2	2	redSquare1	1	1	2	1	spottedCircle1	1	2	1	2	redSquare2	2	2	1	1	redSquare2	redSquare2	16	true	mixedLower	sub	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484572416	redSquare2	2	1	2	1	stripedCircle1	2	2	2	2	redSquare1	1	2	1	1	spottedCircle2	1	1	1	2	spottedCircle2	stripedCircle1	17	false	mixedLower	basic	clickedObj
experiment1	2181-1d30e042-8810-4655-9e87-3cb49beb3a01	1516484586463	redSquare1	2	1	2	1	blueSquare2	1	2	1	2	stripedCircle1	1	1	2	2	spottedCircle1	2	2	1	1	spottedCircle1	spottedCircle1	18	true	mixedLower	basic	clickedObj
