iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483381265	redSquare2	2	2	1	1	spottedCircle2	1	2	1	2	redSquare1	1	1	2	2	blueSquare1	2	1	2	1	blueSquare1	redSquare2	1	false	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483413830	spottedCircle1	2	1	1	2	redSquare1	2	2	2	1	redSquare2	1	1	2	2	stripedCircle2	1	2	1	1	stripedCircle2	stripedCircle2	2	true	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483445736	blueSquare2	2	2	2	2	stripedCircle2	1	1	2	1	redSquare1	2	1	1	1	spottedCircle2	1	2	1	2	spottedCircle2	redSquare1	3	false	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483471790	stripedCircle2	2	1	2	1	blueSquare2	1	1	1	2	stripedCircle1	1	2	2	2	redSquare1	2	2	1	1	redSquare1	blueSquare2	4	false	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483485357	spottedCircle2	2	2	2	1	stripedCircle1	1	2	2	2	redSquare1	1	1	1	2	blueSquare2	2	1	1	1	blueSquare2	blueSquare2	5	true	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483506607	blueSquare1	1	2	1	2	spottedCircle2	1	1	2	2	blueSquare2	2	2	2	1	stripedCircle1	2	1	1	1	stripedCircle1	stripedCircle1	6	true	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483538060	spottedCircle2	2	2	2	1	blueSquare1	1	1	1	1	stripedCircle2	1	2	1	2	redSquare2	2	1	2	2	redSquare2	stripedCircle2	7	false	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483564241	redSquare2	1	2	2	2	redSquare1	2	2	1	2	stripedCircle2	2	1	2	1	spottedCircle1	1	1	1	1	spottedCircle1	spottedCircle1	8	true	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483583199	spottedCircle1	1	2	1	2	redSquare2	2	1	1	1	blueSquare2	1	1	2	1	stripedCircle1	2	2	2	2	stripedCircle1	stripedCircle1	9	true	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483614229	blueSquare1	1	2	1	2	blueSquare2	2	1	1	1	stripedCircle2	2	2	2	2	spottedCircle1	1	1	2	1	spottedCircle1	blueSquare1	10	false	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483629804	spottedCircle2	2	2	1	2	spottedCircle1	2	1	1	1	redSquare2	1	2	2	2	stripedCircle2	1	1	2	1	stripedCircle2	stripedCircle2	11	true	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483656184	spottedCircle2	1	1	2	1	redSquare1	2	1	1	1	stripedCircle1	2	2	2	2	blueSquare1	1	2	1	2	blueSquare1	spottedCircle2	12	false	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483676589	spottedCircle2	2	1	1	2	stripedCircle1	2	2	1	1	blueSquare1	1	2	2	2	redSquare2	1	1	2	1	redSquare2	spottedCircle2	13	false	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483696356	spottedCircle2	1	1	2	1	blueSquare1	1	2	1	2	spottedCircle1	2	1	2	2	redSquare1	2	2	1	1	redSquare1	redSquare1	14	true	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483711916	stripedCircle1	2	2	1	2	redSquare1	1	2	2	2	spottedCircle1	2	1	2	1	blueSquare2	1	1	1	1	blueSquare2	blueSquare2	15	true	intermediateOnly	basic	clickedObj
experiment1	6725-3eb9d06a-7baf-4299-82c9-cdd43ca3819f	1516483738341	stripedCircle1	1	1	1	2	redSquare2	2	2	1	1	blueSquare2	1	2	2	2	spottedCircle2	2	1	2	1	spottedCircle2	spottedCircle2	16	true	intermediateOnly	basic	clickedObj
