iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	9165-3147d166-7969-46f7-95a7-8df46343a6fd	1516422173015	spottedCircle2	2	1	2	1	redSquare1	1	2	2	2	blueSquare2	1	1	1	1	blueSquare1	2	2	1	2	blueSquare1	spottedCircle2	1	false	mixedLower	sub	clickedObj
experiment1	9165-3147d166-7969-46f7-95a7-8df46343a6fd	1516422202723	blueSquare1	1	2	1	1	stripedCircle1	2	2	2	1	blueSquare2	1	1	1	2	redSquare1	2	1	2	2	redSquare1	stripedCircle1	2	false	mixedLower	basic	clickedObj
experiment1	9165-3147d166-7969-46f7-95a7-8df46343a6fd	1516422221427	stripedCircle1	2	1	1	1	redSquare1	1	2	1	2	redSquare2	1	1	2	2	spottedCircle1	2	2	2	1	spottedCircle1	spottedCircle1	3	true	mixedLower	basic	clickedObj
experiment1	9165-3147d166-7969-46f7-95a7-8df46343a6fd	1516422237063	spottedCircle1	1	1	1	2	redSquare1	2	1	2	2	stripedCircle2	1	2	2	1	redSquare2	2	2	1	1	redSquare2	stripedCircle2	4	false	mixedLower	sub	clickedObj
experiment1	9165-3147d166-7969-46f7-95a7-8df46343a6fd	1516422258181	spottedCircle2	2	1	2	2	stripedCircle2	1	1	1	2	blueSquare1	2	2	1	1	blueSquare2	1	2	2	1	blueSquare2	blueSquare2	5	true	mixedLower	sub	clickedObj
experiment1	9165-3147d166-7969-46f7-95a7-8df46343a6fd	1516422273013	stripedCircle2	1	1	1	2	blueSquare2	2	2	2	1	stripedCircle1	1	2	1	1	redSquare2	2	1	2	2	redSquare2	stripedCircle1	6	false	mixedLower	basic	clickedObj
experiment1	9165-3147d166-7969-46f7-95a7-8df46343a6fd	1516422290490	redSquare1	2	1	1	2	stripedCircle2	1	2	1	1	spottedCircle2	1	1	2	2	stripedCircle1	2	2	2	1	stripedCircle1	stripedCircle2	7	false	mixedLower	sub	clickedObj
experiment1	9165-3147d166-7969-46f7-95a7-8df46343a6fd	1516422311432	blueSquare2	2	2	2	1	stripedCircle1	1	1	2	2	blueSquare1	1	2	1	2	stripedCircle2	2	1	1	1	stripedCircle2	blueSquare1	8	false	mixedLower	sub	clickedObj
experiment1	9165-3147d166-7969-46f7-95a7-8df46343a6fd	1516422329186	stripedCircle2	2	2	2	1	redSquare1	1	1	1	1	spottedCircle2	1	2	1	2	spottedCircle1	2	1	2	2	spottedCircle1	stripedCircle2	9	false	mixedLower	sub	clickedObj
experiment1	9165-3147d166-7969-46f7-95a7-8df46343a6fd	1516422345912	redSquare1	2	1	1	2	spottedCircle1	1	1	1	1	spottedCircle2	1	2	2	1	blueSquare1	2	2	2	2	blueSquare1	spottedCircle1	10	false	mixedLower	basic	clickedObj
