iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478767099	stripedCircle2	1	2	1	1	blueSquare2	2	2	1	2	redSquare1	2	1	2	2	redSquare2	1	1	2	1	redSquare2	blueSquare2	1	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478795107	spottedCircle2	2	2	2	2	stripedCircle2	1	2	1	1	blueSquare1	1	1	1	2	stripedCircle1	2	1	2	1	stripedCircle1	blueSquare1	2	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478814599	stripedCircle1	1	2	1	1	blueSquare2	1	1	2	2	spottedCircle1	2	2	1	2	blueSquare1	2	1	2	1	blueSquare1	blueSquare1	3	true	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478837876	spottedCircle1	2	2	2	2	blueSquare1	2	1	1	1	spottedCircle2	1	2	2	1	blueSquare2	1	1	1	2	blueSquare2	blueSquare2	4	true	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478854822	redSquare2	1	1	2	1	stripedCircle2	1	2	1	2	spottedCircle1	2	1	1	1	spottedCircle2	2	2	2	2	spottedCircle2	redSquare2	5	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478865380	redSquare2	2	2	1	2	stripedCircle1	1	2	1	1	spottedCircle1	2	1	2	1	stripedCircle2	1	1	2	2	stripedCircle2	redSquare2	6	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478878034	blueSquare2	2	2	1	1	redSquare1	1	1	2	1	spottedCircle2	1	2	2	2	spottedCircle1	2	1	1	2	spottedCircle1	redSquare1	7	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478901588	spottedCircle2	2	1	1	1	stripedCircle1	2	2	2	2	redSquare2	1	1	2	1	redSquare1	1	2	1	2	redSquare1	spottedCircle2	8	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478914079	stripedCircle2	1	2	1	2	blueSquare1	2	2	2	1	redSquare2	2	1	1	1	stripedCircle1	1	1	2	2	stripedCircle1	stripedCircle2	9	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478928965	stripedCircle1	2	2	2	2	blueSquare2	1	2	1	2	spottedCircle1	1	1	2	1	stripedCircle2	2	1	1	1	stripedCircle2	blueSquare2	10	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478942352	blueSquare1	1	2	1	1	blueSquare2	2	2	2	2	redSquare1	2	1	1	2	redSquare2	1	1	2	1	redSquare2	redSquare2	11	true	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478963105	blueSquare1	1	2	1	2	spottedCircle2	1	1	1	1	redSquare2	2	1	2	2	spottedCircle1	2	2	2	1	spottedCircle1	spottedCircle1	12	true	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478982121	blueSquare1	2	1	1	2	spottedCircle1	1	1	2	2	redSquare2	2	2	1	1	spottedCircle2	1	2	2	1	spottedCircle2	spottedCircle2	13	true	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516478997188	spottedCircle1	1	2	2	2	blueSquare2	1	1	2	1	redSquare1	2	1	1	1	blueSquare1	2	2	1	2	blueSquare1	blueSquare1	14	true	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516479016024	spottedCircle2	1	1	1	1	blueSquare1	2	2	2	1	spottedCircle1	1	2	2	2	blueSquare2	2	1	1	2	blueSquare2	blueSquare2	15	true	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516479031766	blueSquare1	1	1	2	2	redSquare2	2	1	1	1	blueSquare2	1	2	1	2	redSquare1	2	2	2	1	redSquare1	redSquare2	16	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516479045962	spottedCircle2	1	1	2	1	spottedCircle1	2	1	2	2	redSquare1	1	2	1	1	redSquare2	2	2	1	2	redSquare2	redSquare2	17	true	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516479068126	spottedCircle2	2	2	1	1	redSquare2	1	1	1	2	blueSquare1	2	1	2	2	spottedCircle1	1	2	2	1	spottedCircle1	spottedCircle2	18	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516479095156	blueSquare1	1	2	1	1	stripedCircle2	2	1	2	2	redSquare2	2	2	2	1	blueSquare2	1	1	1	2	blueSquare2	stripedCircle2	19	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516479110460	stripedCircle1	1	1	2	2	blueSquare2	1	2	1	1	spottedCircle1	2	1	2	1	blueSquare1	2	2	1	2	blueSquare1	blueSquare1	20	true	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516479144534	redSquare2	2	2	1	1	blueSquare2	1	1	1	2	stripedCircle2	1	2	2	1	redSquare1	2	1	2	2	redSquare1	blueSquare2	21	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516479184415	blueSquare1	2	2	1	1	blueSquare2	2	1	1	2	stripedCircle2	1	2	2	1	stripedCircle1	1	1	2	2	stripedCircle1	stripedCircle2	22	false	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516479204594	spottedCircle1	1	1	2	1	redSquare1	1	2	1	1	stripedCircle1	2	1	2	2	stripedCircle2	2	2	1	2	stripedCircle2	stripedCircle2	23	true	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516479225616	spottedCircle1	1	1	2	1	blueSquare2	1	2	1	2	stripedCircle1	2	2	1	1	spottedCircle2	2	1	2	2	spottedCircle2	spottedCircle2	24	true	subOnly	sub	clickedObj
experiment1	6836-d28e01c3-0347-49b6-99ec-d811ed2d108e	1516479243059	stripedCircle1	2	1	2	2	redSquare1	1	2	1	1	blueSquare1	1	1	1	2	redSquare2	2	2	2	1	redSquare2	blueSquare1	25	false	subOnly	sub	clickedObj
