iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426343493	redSquare2	1	2	1	1	blueSquare2	2	1	2	2	stripedCircle1	1	1	1	2	redSquare1	2	2	2	1	redSquare1	stripedCircle1	1	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426361784	redSquare1	1	1	1	1	spottedCircle1	2	1	2	1	blueSquare1	1	2	1	2	spottedCircle2	2	2	2	2	spottedCircle2	blueSquare1	2	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426377608	redSquare1	2	2	1	1	spottedCircle2	2	1	1	2	redSquare2	1	1	2	2	spottedCircle1	1	2	2	1	spottedCircle1	spottedCircle2	3	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426395954	redSquare1	2	1	2	1	stripedCircle1	2	2	1	1	blueSquare1	1	2	1	2	stripedCircle2	1	1	2	2	stripedCircle2	blueSquare1	4	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426407876	stripedCircle2	1	1	1	2	blueSquare1	1	2	2	2	redSquare1	2	2	1	1	stripedCircle1	2	1	2	1	stripedCircle1	stripedCircle1	5	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426425221	blueSquare1	1	1	1	2	blueSquare2	2	1	2	2	redSquare1	1	2	1	1	redSquare2	2	2	2	1	redSquare2	blueSquare1	6	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426441468	stripedCircle1	2	2	2	2	spottedCircle2	2	1	2	1	blueSquare2	1	2	1	2	blueSquare1	1	1	1	1	blueSquare1	blueSquare2	7	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426455218	redSquare2	2	1	1	2	spottedCircle1	1	1	1	1	blueSquare1	2	2	2	1	blueSquare2	1	2	2	2	blueSquare2	spottedCircle1	8	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426468301	spottedCircle1	2	2	1	2	stripedCircle1	1	2	1	1	redSquare2	1	1	2	2	stripedCircle2	2	1	2	1	stripedCircle2	spottedCircle1	9	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426486818	stripedCircle2	2	1	2	2	blueSquare2	2	2	2	1	spottedCircle1	1	2	1	2	spottedCircle2	1	1	1	1	spottedCircle2	spottedCircle1	10	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426510861	spottedCircle1	1	1	1	2	redSquare1	2	2	1	1	stripedCircle1	1	2	2	2	redSquare2	2	1	2	1	redSquare2	redSquare1	11	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426526980	redSquare1	2	2	2	1	blueSquare2	2	1	1	1	spottedCircle1	1	2	2	2	blueSquare1	1	1	1	2	blueSquare1	redSquare1	12	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426540998	stripedCircle1	1	1	1	2	redSquare2	2	1	1	1	stripedCircle2	1	2	2	1	redSquare1	2	2	2	2	redSquare1	redSquare1	13	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426553737	redSquare1	2	1	1	2	spottedCircle2	1	2	2	1	redSquare2	1	1	1	1	spottedCircle1	2	2	2	2	spottedCircle1	spottedCircle1	14	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426575669	spottedCircle1	1	2	2	2	stripedCircle2	2	2	2	1	blueSquare1	2	1	1	1	blueSquare2	1	1	1	2	blueSquare2	blueSquare2	15	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426591797	stripedCircle2	2	1	2	1	blueSquare1	1	2	2	2	redSquare1	1	1	1	2	stripedCircle1	2	2	1	1	stripedCircle1	stripedCircle1	16	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426605646	redSquare1	1	2	2	1	stripedCircle2	2	1	1	1	spottedCircle1	1	1	1	2	redSquare2	2	2	2	2	redSquare2	redSquare2	17	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426623780	stripedCircle1	2	2	2	2	redSquare2	1	1	1	1	spottedCircle1	1	2	2	1	spottedCircle2	2	1	1	2	spottedCircle2	spottedCircle2	18	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426640581	blueSquare1	2	1	2	2	stripedCircle2	1	1	1	2	spottedCircle2	2	2	2	1	spottedCircle1	1	2	1	1	spottedCircle1	stripedCircle2	19	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426657224	blueSquare2	2	2	1	1	stripedCircle2	2	1	2	2	redSquare1	1	1	1	2	blueSquare1	1	2	2	1	blueSquare1	blueSquare1	20	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426673238	redSquare1	1	1	1	1	stripedCircle2	2	1	2	1	redSquare2	2	2	2	2	stripedCircle1	1	2	1	2	stripedCircle1	stripedCircle1	21	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426697304	blueSquare1	2	1	2	2	redSquare2	1	1	1	2	stripedCircle2	2	2	2	1	redSquare1	1	2	1	1	redSquare1	redSquare2	22	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426711557	redSquare1	2	2	1	2	blueSquare1	1	2	2	2	spottedCircle1	1	1	1	1	blueSquare2	2	1	2	1	blueSquare2	blueSquare2	23	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426725011	redSquare2	1	2	2	2	blueSquare1	2	2	2	1	stripedCircle1	1	1	1	1	stripedCircle2	2	1	1	2	stripedCircle2	blueSquare1	24	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426739607	blueSquare1	1	1	1	2	spottedCircle2	1	2	2	2	stripedCircle1	2	2	2	1	blueSquare2	2	1	1	1	blueSquare2	blueSquare2	25	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426757368	redSquare2	2	2	1	1	stripedCircle1	1	2	2	2	stripedCircle2	2	1	1	2	redSquare1	1	1	2	1	redSquare1	stripedCircle2	26	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426772896	stripedCircle1	1	1	1	2	redSquare1	2	2	1	1	spottedCircle1	2	1	2	1	spottedCircle2	1	2	2	2	spottedCircle2	redSquare1	27	false	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426792516	blueSquare2	1	1	1	2	spottedCircle2	2	2	2	1	stripedCircle1	2	1	2	2	stripedCircle2	1	2	1	1	stripedCircle2	stripedCircle2	28	true	subOnly	sub	clickedObj
experiment1	1736-e87e29fd-b430-40a0-97ad-463185878b63	1516426812695	blueSquare2	1	1	1	1	stripedCircle2	2	1	1	2	spottedCircle2	2	2	2	1	blueSquare1	1	2	2	2	blueSquare1	spottedCircle2	29	false	subOnly	sub	clickedObj
