iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484591698	spottedCircle1	1	1	2	2	redSquare2	2	2	1	1	blueSquare1	1	2	1	2	stripedCircle1	2	1	2	1	stripedCircle1	spottedCircle1	1	false	mixedLower	basic	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484620786	spottedCircle1	1	2	2	2	redSquare1	2	1	1	1	stripedCircle1	1	1	1	2	blueSquare1	2	2	2	1	blueSquare1	stripedCircle1	2	false	mixedLower	basic	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484647798	spottedCircle1	2	1	1	2	spottedCircle2	2	2	2	1	blueSquare1	1	2	1	1	redSquare2	1	1	2	2	redSquare2	spottedCircle2	3	false	mixedLower	basic	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484660454	stripedCircle1	2	1	2	1	blueSquare2	1	1	1	2	stripedCircle2	2	2	2	2	redSquare1	1	2	1	1	redSquare1	redSquare1	4	true	mixedLower	basic	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484712221	stripedCircle1	1	2	2	2	redSquare2	2	2	1	2	blueSquare1	1	1	2	1	stripedCircle2	2	1	1	1	stripedCircle2	stripedCircle1	5	false	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484738822	blueSquare1	2	1	2	2	spottedCircle1	1	2	2	1	stripedCircle1	2	2	1	2	spottedCircle2	1	1	1	1	spottedCircle2	blueSquare1	6	false	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484775475	spottedCircle1	2	2	1	1	redSquare2	2	1	2	2	redSquare1	1	1	1	2	blueSquare2	1	2	2	1	blueSquare2	spottedCircle1	7	false	mixedLower	basic	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484809123	redSquare1	2	2	2	1	blueSquare2	2	1	1	2	blueSquare1	1	1	1	1	redSquare2	1	2	2	2	redSquare2	blueSquare2	8	false	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484830845	blueSquare2	1	2	2	2	stripedCircle1	2	2	2	1	redSquare2	1	1	1	2	spottedCircle1	2	1	1	1	spottedCircle1	stripedCircle1	9	false	mixedLower	basic	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484851845	spottedCircle2	2	2	1	2	blueSquare2	1	1	2	2	redSquare1	2	1	2	1	blueSquare1	1	2	1	1	blueSquare1	spottedCircle2	10	false	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484877860	blueSquare2	2	2	1	2	stripedCircle2	2	1	1	1	stripedCircle1	1	1	2	1	spottedCircle2	1	2	2	2	spottedCircle2	spottedCircle2	11	true	mixedLower	basic	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484891528	redSquare1	2	2	2	1	redSquare2	1	1	2	2	stripedCircle2	2	1	1	1	stripedCircle1	1	2	1	2	stripedCircle1	stripedCircle1	12	true	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484924171	stripedCircle1	2	1	1	1	blueSquare1	1	1	2	1	redSquare1	1	2	2	2	blueSquare2	2	2	1	2	blueSquare2	stripedCircle1	13	false	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484940116	spottedCircle2	1	1	1	1	blueSquare1	2	1	2	1	redSquare2	1	2	1	2	stripedCircle2	2	2	2	2	stripedCircle2	stripedCircle2	14	true	mixedLower	basic	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484967435	spottedCircle2	1	2	2	1	stripedCircle2	2	2	2	2	blueSquare2	1	1	1	1	spottedCircle1	2	1	1	2	spottedCircle1	blueSquare2	15	false	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484985370	redSquare2	1	2	2	1	spottedCircle2	2	1	2	2	blueSquare1	2	2	1	1	redSquare1	1	1	1	2	redSquare1	redSquare2	16	false	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516484998616	stripedCircle1	2	1	2	2	redSquare2	1	1	1	2	spottedCircle2	2	2	2	1	spottedCircle1	1	2	1	1	spottedCircle1	spottedCircle1	17	true	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516485016872	stripedCircle1	2	1	1	2	redSquare2	1	2	2	1	blueSquare2	1	1	1	1	redSquare1	2	2	2	2	redSquare1	redSquare1	18	true	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516485027179	blueSquare1	1	1	2	1	spottedCircle1	2	2	2	2	redSquare2	2	1	1	1	spottedCircle2	1	2	1	2	spottedCircle2	spottedCircle2	19	true	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516485045374	stripedCircle1	2	1	2	1	blueSquare1	1	2	1	1	blueSquare2	1	1	2	2	spottedCircle1	2	2	1	2	spottedCircle1	spottedCircle1	20	true	mixedLower	basic	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516485065651	blueSquare2	2	1	2	2	spottedCircle2	2	2	1	2	redSquare2	1	2	1	1	blueSquare1	1	1	2	1	blueSquare1	blueSquare1	21	true	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516485077418	spottedCircle2	1	2	1	1	blueSquare2	2	1	2	2	redSquare2	2	2	1	2	stripedCircle1	1	1	2	1	stripedCircle1	stripedCircle1	22	true	mixedLower	basic	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516485089842	redSquare1	1	2	2	1	stripedCircle2	1	1	1	1	blueSquare1	2	2	2	2	redSquare2	2	1	1	2	redSquare2	redSquare1	23	false	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516485100933	spottedCircle2	2	2	2	2	redSquare1	1	2	2	1	spottedCircle1	2	1	1	1	blueSquare2	1	1	1	2	blueSquare2	blueSquare2	24	true	mixedLower	basic	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516485142989	blueSquare2	1	2	1	1	blueSquare1	2	1	2	1	stripedCircle1	1	1	1	2	stripedCircle2	2	2	2	2	stripedCircle2	stripedCircle1	25	false	mixedLower	sub	clickedObj
experiment1	3878-381e55b1-215a-4078-ae09-cd15437350b3	1516485157671	stripedCircle2	2	1	2	1	spottedCircle2	2	2	1	1	blueSquare2	1	2	1	2	stripedCircle1	1	1	2	2	stripedCircle1	stripedCircle1	26	true	mixedLower	sub	clickedObj
