iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483597672	blueSquare1	2	1	1	1	redSquare1	1	2	1	2	stripedCircle1	2	2	2	1	spottedCircle2	1	1	2	2	spottedCircle2	stripedCircle1	1	false	mixedLower	basic	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483631173	redSquare1	2	1	1	1	blueSquare2	2	2	2	2	spottedCircle2	1	2	1	2	spottedCircle1	1	1	2	1	spottedCircle1	blueSquare2	2	false	mixedLower	sub	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483686752	blueSquare1	1	1	2	2	spottedCircle2	2	2	2	1	redSquare2	2	1	1	1	redSquare1	1	2	1	2	redSquare1	redSquare1	3	true	mixedLower	sub	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483723304	stripedCircle1	1	2	1	2	blueSquare2	2	2	2	2	spottedCircle2	2	1	1	1	stripedCircle2	1	1	2	1	stripedCircle2	stripedCircle1	4	false	mixedLower	sub	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483747351	spottedCircle1	1	1	2	1	stripedCircle2	1	2	1	1	redSquare1	2	2	1	2	spottedCircle2	2	1	2	2	spottedCircle2	stripedCircle2	5	false	mixedLower	sub	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483777745	redSquare2	2	1	2	1	spottedCircle2	1	1	2	2	blueSquare2	1	2	1	2	stripedCircle2	2	2	1	1	stripedCircle2	spottedCircle2	6	false	mixedLower	basic	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483796256	spottedCircle2	1	2	2	2	blueSquare2	2	2	1	1	redSquare1	2	1	1	2	stripedCircle1	1	1	2	1	stripedCircle1	blueSquare2	7	false	mixedLower	basic	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483815137	spottedCircle1	2	1	1	1	blueSquare2	1	1	1	2	spottedCircle2	1	2	2	2	redSquare2	2	2	2	1	redSquare2	redSquare2	8	true	mixedLower	basic	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483845023	stripedCircle1	1	1	2	1	stripedCircle2	2	2	1	1	redSquare2	1	2	2	2	blueSquare1	2	1	1	2	blueSquare1	stripedCircle2	9	false	mixedLower	basic	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483860860	blueSquare1	1	1	2	1	spottedCircle2	2	2	1	1	stripedCircle1	2	1	2	2	blueSquare2	1	2	1	2	blueSquare2	spottedCircle2	10	false	mixedLower	sub	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483878296	blueSquare2	2	1	1	1	stripedCircle1	2	2	2	1	redSquare2	1	2	1	2	blueSquare1	1	1	2	2	blueSquare1	blueSquare1	11	true	mixedLower	sub	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483896653	spottedCircle2	1	2	2	2	stripedCircle2	2	1	1	2	blueSquare2	2	2	2	1	stripedCircle1	1	1	1	1	stripedCircle1	stripedCircle1	12	true	mixedLower	sub	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483923096	redSquare1	2	2	1	2	stripedCircle1	1	2	2	2	blueSquare1	1	1	1	1	redSquare2	2	1	2	1	redSquare2	stripedCircle1	13	false	mixedLower	sub	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483950233	redSquare1	1	1	2	2	spottedCircle1	2	1	1	2	stripedCircle2	1	2	2	1	blueSquare2	2	2	1	1	blueSquare2	stripedCircle2	14	false	mixedLower	basic	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483966212	redSquare2	2	2	2	1	stripedCircle1	1	1	2	2	redSquare1	2	1	1	2	spottedCircle1	1	2	1	1	spottedCircle1	redSquare1	15	false	mixedLower	basic	clickedObj
experiment1	1911-d4fb6fa3-cd0e-45e8-af0b-41f5d06c0331	1516483981441	spottedCircle1	1	1	1	1	blueSquare1	2	2	2	1	stripedCircle1	1	2	1	2	redSquare1	2	1	2	2	redSquare1	redSquare1	16	true	mixedLower	basic	clickedObj
