iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516426939130	spottedCircle1	1	1	2	2	blueSquare2	1	2	2	1	redSquare2	2	1	1	2	stripedCircle2	2	2	1	1	stripedCircle2	blueSquare2	1	false	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516426985149	blueSquare1	1	2	2	1	spottedCircle1	2	1	2	2	spottedCircle2	2	2	1	2	redSquare2	1	1	1	1	redSquare2	blueSquare1	2	false	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427001565	blueSquare1	2	1	2	2	blueSquare2	1	2	2	1	spottedCircle2	2	2	1	1	redSquare1	1	1	1	2	redSquare1	spottedCircle2	3	false	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427022590	stripedCircle2	2	2	1	2	redSquare2	2	1	2	2	redSquare1	1	1	2	1	blueSquare1	1	2	1	1	blueSquare1	stripedCircle2	4	false	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427039460	blueSquare1	2	2	2	1	redSquare1	1	1	1	1	stripedCircle2	2	1	1	2	spottedCircle1	1	2	2	2	spottedCircle1	stripedCircle2	5	false	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427059646	stripedCircle1	1	2	1	1	redSquare1	2	2	2	2	redSquare2	2	1	2	1	blueSquare2	1	1	1	2	blueSquare2	stripedCircle1	6	false	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427089603	redSquare2	1	1	1	1	blueSquare2	2	1	2	1	stripedCircle1	2	2	1	2	spottedCircle2	1	2	2	2	spottedCircle2	blueSquare2	7	false	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427109536	blueSquare1	1	2	1	1	redSquare2	1	1	2	1	spottedCircle1	2	1	2	2	stripedCircle1	2	2	1	2	stripedCircle1	stripedCircle1	8	true	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427120443	blueSquare1	2	2	2	1	spottedCircle1	1	2	1	1	redSquare2	1	1	2	2	stripedCircle2	2	1	1	2	stripedCircle2	stripedCircle2	9	true	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427131286	spottedCircle2	1	1	2	1	spottedCircle1	2	1	1	2	blueSquare2	2	2	2	2	stripedCircle1	1	2	1	1	stripedCircle1	stripedCircle1	10	true	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427156027	redSquare1	2	2	2	2	spottedCircle1	1	1	1	2	stripedCircle1	2	1	1	1	blueSquare2	1	2	2	1	blueSquare2	blueSquare2	11	true	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427177881	blueSquare2	2	2	2	2	stripedCircle1	1	2	2	1	stripedCircle2	2	1	1	1	spottedCircle1	1	1	1	2	spottedCircle1	blueSquare2	12	false	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427193633	spottedCircle2	2	1	1	2	stripedCircle2	1	1	2	1	blueSquare1	1	2	2	2	redSquare1	2	2	1	1	redSquare1	blueSquare1	13	false	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427207863	stripedCircle1	1	2	1	2	spottedCircle2	2	2	2	2	blueSquare2	2	1	1	1	redSquare2	1	1	2	1	redSquare2	stripedCircle1	14	false	intermediateOnly	basic	clickedObj
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427225046	blueSquare1	2	1	1	1	stripedCircle1	2	2	2	1	blueSquare2	1	2	2	2	spottedCircle2	1	1	1	2	spottedCircle2	blueSquare1	15	false	intermediateOnly	basic	clickedObj
