iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	6183-26ff5249-c1e3-49a1-aae4-c99ed6e692b1	1516479020299	spottedCircle1	1	2	1	1	redSquare1	2	1	2	1	stripedCircle2	1	1	1	2	stripedCircle1	2	2	2	2	stripedCircle1	spottedCircle1	1	false	subOnly	sub	clickedObj
experiment1	6183-26ff5249-c1e3-49a1-aae4-c99ed6e692b1	1516479048523	blueSquare1	2	1	2	2	redSquare2	1	1	1	1	spottedCircle1	1	2	1	2	redSquare1	2	2	2	1	redSquare1	blueSquare1	2	false	subOnly	sub	clickedObj
experiment1	6183-26ff5249-c1e3-49a1-aae4-c99ed6e692b1	1516479079480	stripedCircle1	1	1	1	2	redSquare2	2	1	1	1	blueSquare1	1	2	2	1	blueSquare2	2	2	2	2	blueSquare2	blueSquare2	3	true	subOnly	sub	clickedObj
experiment1	6183-26ff5249-c1e3-49a1-aae4-c99ed6e692b1	1516479095649	blueSquare1	1	1	1	2	stripedCircle1	2	2	2	2	spottedCircle2	1	2	1	1	spottedCircle1	2	1	2	1	spottedCircle1	spottedCircle1	4	true	subOnly	sub	clickedObj
experiment1	6183-26ff5249-c1e3-49a1-aae4-c99ed6e692b1	1516479117546	spottedCircle2	2	1	2	2	redSquare2	2	2	1	1	blueSquare2	1	2	2	1	blueSquare1	1	1	1	2	blueSquare1	blueSquare1	5	true	subOnly	sub	clickedObj
experiment1	6183-26ff5249-c1e3-49a1-aae4-c99ed6e692b1	1516479160727	blueSquare2	2	2	2	1	redSquare1	2	1	1	2	blueSquare1	1	1	1	1	redSquare2	1	2	2	2	redSquare2	redSquare1	6	false	subOnly	sub	clickedObj
experiment1	6183-26ff5249-c1e3-49a1-aae4-c99ed6e692b1	1516479174965	redSquare2	2	2	1	1	stripedCircle2	1	2	1	2	spottedCircle1	1	1	2	2	spottedCircle2	2	1	2	1	spottedCircle2	redSquare2	7	false	subOnly	sub	clickedObj
experiment1	6183-26ff5249-c1e3-49a1-aae4-c99ed6e692b1	1516479194661	stripedCircle1	2	2	2	1	redSquare1	1	1	1	1	spottedCircle2	1	2	1	2	stripedCircle2	2	1	2	2	stripedCircle2	stripedCircle1	8	false	subOnly	sub	clickedObj
experiment1	6183-26ff5249-c1e3-49a1-aae4-c99ed6e692b1	1516479207443	stripedCircle2	2	1	2	2	blueSquare2	1	1	2	1	spottedCircle2	2	2	1	2	blueSquare1	1	2	1	1	blueSquare1	spottedCircle2	9	false	subOnly	sub	clickedObj
experiment1	6183-26ff5249-c1e3-49a1-aae4-c99ed6e692b1	1516479221804	blueSquare1	1	1	2	1	stripedCircle2	2	2	1	2	redSquare2	2	1	2	2	redSquare1	1	2	1	1	redSquare1	redSquare2	10	false	subOnly	sub	clickedObj
