iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431609105	stripedCircle2	2	1	2	1	redSquare1	2	2	1	2	blueSquare2	1	2	2	2	blueSquare1	1	1	1	1	blueSquare1	stripedCircle2	1	false	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431638728	stripedCircle1	2	2	2	1	redSquare1	1	1	2	2	redSquare2	2	1	1	2	spottedCircle1	1	2	1	1	spottedCircle1	spottedCircle1	2	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431660463	spottedCircle1	2	2	2	1	blueSquare2	2	1	1	1	blueSquare1	1	2	1	2	stripedCircle2	1	1	2	2	stripedCircle2	stripedCircle2	3	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431686561	blueSquare2	1	2	2	1	stripedCircle1	2	2	2	2	blueSquare1	2	1	1	1	redSquare1	1	1	1	2	redSquare1	redSquare1	4	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431720488	blueSquare2	2	1	1	1	redSquare1	1	2	1	2	spottedCircle1	1	1	2	2	spottedCircle2	2	2	2	1	spottedCircle2	spottedCircle2	5	true	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431745650	blueSquare2	1	2	1	2	spottedCircle2	2	1	2	1	blueSquare1	2	2	2	2	spottedCircle1	1	1	1	1	spottedCircle1	spottedCircle1	6	true	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431766374	redSquare1	1	1	1	2	blueSquare2	2	2	2	2	stripedCircle2	1	2	1	1	stripedCircle1	2	1	2	1	stripedCircle1	stripedCircle2	7	false	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431791971	spottedCircle2	2	2	2	1	redSquare2	1	2	2	2	stripedCircle1	1	1	1	1	redSquare1	2	1	1	2	redSquare1	spottedCircle2	8	false	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431807566	spottedCircle1	2	2	1	2	redSquare2	2	1	2	2	stripedCircle1	1	1	1	1	blueSquare2	1	2	2	1	blueSquare2	blueSquare2	9	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431824730	blueSquare2	1	1	1	2	stripedCircle2	2	2	2	2	stripedCircle1	2	1	1	1	spottedCircle2	1	2	2	1	spottedCircle2	spottedCircle2	10	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431847322	blueSquare1	2	2	1	1	spottedCircle1	2	1	2	1	redSquare1	1	2	1	2	redSquare2	1	1	2	2	redSquare2	redSquare2	11	true	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431867081	spottedCircle1	1	2	2	1	blueSquare1	1	1	2	2	stripedCircle1	2	2	1	2	blueSquare2	2	1	1	1	blueSquare2	blueSquare1	12	false	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431889314	redSquare2	1	2	2	1	spottedCircle2	2	2	1	2	stripedCircle1	2	1	1	1	stripedCircle2	1	1	2	2	stripedCircle2	stripedCircle1	13	false	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431917708	blueSquare2	2	1	2	1	redSquare2	1	1	1	1	spottedCircle1	2	2	2	2	stripedCircle1	1	2	1	2	stripedCircle1	redSquare2	14	false	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431952765	spottedCircle2	2	1	2	1	redSquare1	2	2	2	2	stripedCircle1	1	2	1	1	blueSquare1	1	1	1	2	blueSquare1	stripedCircle1	15	false	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516431972333	spottedCircle1	1	1	2	2	blueSquare2	2	2	1	1	stripedCircle2	1	2	1	2	redSquare2	2	1	2	1	redSquare2	redSquare2	16	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432003609	redSquare1	1	2	2	2	blueSquare2	2	1	2	1	spottedCircle2	1	1	1	1	stripedCircle1	2	2	1	2	stripedCircle1	stripedCircle1	17	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432022331	redSquare2	1	1	1	2	redSquare1	2	2	2	2	blueSquare1	1	2	2	1	blueSquare2	2	1	1	1	blueSquare2	redSquare1	18	false	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432045524	blueSquare2	2	2	2	1	stripedCircle2	1	2	1	2	stripedCircle1	2	1	2	2	spottedCircle2	1	1	1	1	spottedCircle2	spottedCircle2	19	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432060962	stripedCircle1	1	2	2	2	spottedCircle1	2	1	2	1	blueSquare2	1	1	1	2	blueSquare1	2	2	1	1	blueSquare1	blueSquare2	20	false	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432076629	blueSquare2	1	1	2	2	stripedCircle2	2	1	2	1	redSquare1	1	2	1	1	spottedCircle1	2	2	1	2	spottedCircle1	spottedCircle1	21	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432092073	stripedCircle2	2	1	1	1	blueSquare1	1	1	2	1	stripedCircle1	2	2	2	2	redSquare2	1	2	1	2	redSquare2	redSquare2	22	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432111559	stripedCircle1	2	2	1	2	spottedCircle2	1	2	2	2	redSquare2	1	1	1	1	blueSquare1	2	1	2	1	blueSquare1	blueSquare1	23	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432124852	stripedCircle1	1	2	2	1	redSquare1	2	1	1	1	spottedCircle1	2	2	1	2	blueSquare2	1	1	2	2	blueSquare2	redSquare1	24	false	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432142860	stripedCircle1	1	1	2	2	redSquare1	1	2	1	1	spottedCircle1	2	2	1	2	spottedCircle2	2	1	2	1	spottedCircle2	spottedCircle2	25	true	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432172384	blueSquare2	2	2	1	2	stripedCircle2	1	1	2	2	redSquare2	1	2	1	1	stripedCircle1	2	1	2	1	stripedCircle1	redSquare2	26	false	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432190767	redSquare2	2	1	2	1	blueSquare2	1	1	1	2	spottedCircle2	1	2	2	2	stripedCircle2	2	2	1	1	stripedCircle2	stripedCircle2	27	true	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432205913	stripedCircle1	2	2	2	1	blueSquare1	2	1	2	2	blueSquare2	1	1	1	1	redSquare1	1	2	1	2	redSquare1	blueSquare2	28	false	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432236038	blueSquare2	1	2	2	2	stripedCircle1	2	1	2	1	blueSquare1	2	2	1	1	stripedCircle2	1	1	1	2	stripedCircle2	stripedCircle1	29	false	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432256877	redSquare2	1	2	2	1	blueSquare2	1	1	1	1	spottedCircle2	2	2	1	2	redSquare1	2	1	2	2	redSquare1	redSquare1	30	true	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432278780	stripedCircle1	1	1	1	2	spottedCircle2	1	2	2	2	blueSquare1	2	2	2	1	spottedCircle1	2	1	1	1	spottedCircle1	spottedCircle2	31	false	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432300241	stripedCircle2	2	1	2	1	spottedCircle2	1	2	1	1	redSquare1	2	2	1	2	redSquare2	1	1	2	2	redSquare2	redSquare2	32	true	mixedLower	sub	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432318753	spottedCircle2	1	2	1	1	stripedCircle1	1	1	1	2	blueSquare1	2	2	2	2	redSquare1	2	1	2	1	redSquare1	blueSquare1	33	false	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432337812	blueSquare1	1	2	2	2	spottedCircle1	1	1	2	1	redSquare2	2	2	1	2	stripedCircle2	2	1	1	1	stripedCircle2	spottedCircle1	34	false	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432350484	redSquare2	2	2	2	2	stripedCircle1	2	1	1	1	stripedCircle2	1	1	1	2	blueSquare2	1	2	2	1	blueSquare2	redSquare2	35	false	mixedLower	basic	clickedObj
experiment1	7191-bc3708ee-2683-479f-a40b-6b9a69b2f916	1516432362903	blueSquare1	1	2	2	2	blueSquare2	1	1	2	1	stripedCircle1	2	1	1	2	redSquare2	2	2	1	1	redSquare2	redSquare2	36	true	mixedLower	basic	clickedObj
