iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	6168-16ff6a9a-cb2e-458a-a376-50ff753c0e75	1516483449641	spottedCircle2	1	1	2	1	redSquare1	2	1	1	2	redSquare2	1	2	2	2	stripedCircle1	2	2	1	1	stripedCircle1	redSquare2	1	false	mixedLower	basic	clickedObj
experiment1	6168-16ff6a9a-cb2e-458a-a376-50ff753c0e75	1516483474708	stripedCircle2	2	1	1	2	redSquare2	1	2	1	1	spottedCircle1	2	2	2	2	blueSquare1	1	1	2	1	blueSquare1	blueSquare1	2	true	mixedLower	basic	clickedObj
experiment1	6168-16ff6a9a-cb2e-458a-a376-50ff753c0e75	1516483492078	redSquare1	2	1	1	1	stripedCircle1	1	2	2	2	stripedCircle2	2	2	1	2	spottedCircle1	1	1	2	1	spottedCircle1	redSquare1	3	false	mixedLower	basic	clickedObj
experiment1	6168-16ff6a9a-cb2e-458a-a376-50ff753c0e75	1516483515519	redSquare1	1	1	2	1	stripedCircle2	1	2	1	1	redSquare2	2	2	1	2	stripedCircle1	2	1	2	2	stripedCircle1	redSquare1	4	false	mixedLower	sub	clickedObj
experiment1	6168-16ff6a9a-cb2e-458a-a376-50ff753c0e75	1516483544003	spottedCircle1	1	2	2	2	stripedCircle2	2	1	1	2	blueSquare1	2	2	1	1	redSquare2	1	1	2	1	redSquare2	blueSquare1	5	false	mixedLower	basic	clickedObj
experiment1	6168-16ff6a9a-cb2e-458a-a376-50ff753c0e75	1516483562664	stripedCircle1	1	2	1	1	spottedCircle2	1	1	2	1	blueSquare1	2	2	1	2	stripedCircle2	2	1	2	2	stripedCircle2	stripedCircle2	6	true	mixedLower	sub	clickedObj
experiment1	6168-16ff6a9a-cb2e-458a-a376-50ff753c0e75	1516483579272	redSquare1	2	1	2	2	spottedCircle2	1	1	1	1	redSquare2	2	2	1	2	spottedCircle1	1	2	2	1	spottedCircle1	spottedCircle2	7	false	mixedLower	sub	clickedObj
experiment1	6168-16ff6a9a-cb2e-458a-a376-50ff753c0e75	1516483592613	blueSquare2	2	1	2	2	spottedCircle1	2	2	2	1	spottedCircle2	1	2	1	2	stripedCircle2	1	1	1	1	stripedCircle2	spottedCircle2	8	false	mixedLower	basic	clickedObj
experiment1	6168-16ff6a9a-cb2e-458a-a376-50ff753c0e75	1516483607027	redSquare1	2	2	1	2	stripedCircle2	1	2	2	1	spottedCircle1	2	1	2	2	blueSquare2	1	1	1	1	blueSquare2	blueSquare2	9	true	mixedLower	basic	clickedObj
experiment1	6168-16ff6a9a-cb2e-458a-a376-50ff753c0e75	1516483627363	blueSquare1	2	1	2	1	spottedCircle1	1	2	2	2	blueSquare2	2	2	1	1	spottedCircle2	1	1	1	2	spottedCircle2	spottedCircle1	10	false	mixedLower	sub	clickedObj
