iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	4347-a4385e02-43c7-42b0-9bdb-5d2ddf2eb354	1516486282773	spottedCircle1	1	2	1	1	redSquare1	2	1	2	1	spottedCircle2	1	1	2	2	blueSquare1	2	2	1	2	blueSquare1	spottedCircle2	1	false	intermediateOnly	basic	clickedObj
experiment1	4347-a4385e02-43c7-42b0-9bdb-5d2ddf2eb354	1516486302154	spottedCircle2	1	2	1	1	blueSquare2	2	1	1	2	blueSquare1	2	2	2	1	stripedCircle1	1	1	2	2	stripedCircle1	stripedCircle1	2	true	intermediateOnly	basic	clickedObj
experiment1	4347-a4385e02-43c7-42b0-9bdb-5d2ddf2eb354	1516486322337	blueSquare2	2	1	2	1	spottedCircle2	2	2	1	1	stripedCircle2	1	1	2	2	redSquare2	1	2	1	2	redSquare2	spottedCircle2	3	false	intermediateOnly	basic	clickedObj
experiment1	4347-a4385e02-43c7-42b0-9bdb-5d2ddf2eb354	1516486337224	redSquare2	2	2	2	1	spottedCircle1	2	1	2	2	spottedCircle2	1	1	1	1	blueSquare2	1	2	1	2	blueSquare2	blueSquare2	4	true	intermediateOnly	basic	clickedObj
experiment1	4347-a4385e02-43c7-42b0-9bdb-5d2ddf2eb354	1516486351307	redSquare1	2	1	2	1	blueSquare1	1	2	1	1	stripedCircle2	1	1	1	2	spottedCircle2	2	2	2	2	spottedCircle2	redSquare1	5	false	intermediateOnly	basic	clickedObj
experiment1	4347-a4385e02-43c7-42b0-9bdb-5d2ddf2eb354	1516486367646	spottedCircle2	2	1	2	1	blueSquare2	1	1	1	1	redSquare1	1	2	2	2	stripedCircle2	2	2	1	2	stripedCircle2	stripedCircle2	6	true	intermediateOnly	basic	clickedObj
experiment1	4347-a4385e02-43c7-42b0-9bdb-5d2ddf2eb354	1516486380186	stripedCircle1	2	2	2	1	redSquare2	1	2	2	2	blueSquare2	1	1	1	1	spottedCircle1	2	1	1	2	spottedCircle1	redSquare2	7	false	intermediateOnly	basic	clickedObj
experiment1	4347-a4385e02-43c7-42b0-9bdb-5d2ddf2eb354	1516486400873	stripedCircle1	2	1	1	1	blueSquare2	1	1	1	2	stripedCircle2	1	2	2	1	redSquare1	2	2	2	2	redSquare1	stripedCircle2	8	false	intermediateOnly	basic	clickedObj
experiment1	4347-a4385e02-43c7-42b0-9bdb-5d2ddf2eb354	1516486421149	redSquare2	1	1	1	1	blueSquare1	2	1	1	2	spottedCircle2	1	2	2	2	stripedCircle1	2	2	2	1	stripedCircle1	spottedCircle2	9	false	intermediateOnly	basic	clickedObj
experiment1	4347-a4385e02-43c7-42b0-9bdb-5d2ddf2eb354	1516486433104	stripedCircle2	1	2	2	1	redSquare2	2	1	1	1	stripedCircle1	2	2	1	2	blueSquare2	1	1	2	2	blueSquare2	blueSquare2	10	true	intermediateOnly	basic	clickedObj
