iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483468309	spottedCircle1	1	1	1	1	blueSquare1	1	2	2	1	blueSquare2	2	1	1	2	redSquare2	2	2	2	2	redSquare2	spottedCircle1	1	false	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483505716	spottedCircle2	2	2	1	1	blueSquare2	1	2	2	2	redSquare2	1	1	1	2	spottedCircle1	2	1	2	1	spottedCircle1	spottedCircle1	2	true	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483534284	blueSquare2	1	1	2	1	spottedCircle2	2	2	2	2	stripedCircle1	2	1	1	2	redSquare1	1	2	1	1	redSquare1	redSquare1	3	true	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483572294	redSquare1	2	2	1	1	blueSquare1	2	1	2	1	stripedCircle1	1	1	2	2	stripedCircle2	1	2	1	2	stripedCircle2	blueSquare1	4	false	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483599642	blueSquare2	1	1	1	2	redSquare1	1	2	1	1	spottedCircle2	2	1	2	2	stripedCircle1	2	2	2	1	stripedCircle1	stripedCircle1	5	true	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483614585	stripedCircle1	1	2	2	2	spottedCircle2	2	2	1	2	redSquare2	2	1	1	1	redSquare1	1	1	2	1	redSquare1	redSquare2	6	false	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483636453	stripedCircle1	1	2	1	2	redSquare2	1	1	2	2	stripedCircle2	2	1	1	1	blueSquare2	2	2	2	1	blueSquare2	redSquare2	7	false	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483665335	stripedCircle2	1	2	2	2	stripedCircle1	2	2	1	1	redSquare1	2	1	2	1	redSquare2	1	1	1	2	redSquare2	redSquare1	8	false	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483690834	stripedCircle1	1	1	2	1	blueSquare2	1	2	1	1	redSquare1	2	2	1	2	blueSquare1	2	1	2	2	blueSquare1	blueSquare1	9	true	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483716495	spottedCircle1	2	1	2	2	redSquare1	1	2	1	1	blueSquare2	1	1	1	2	stripedCircle2	2	2	2	1	stripedCircle2	spottedCircle1	10	false	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483750682	blueSquare2	2	1	1	2	stripedCircle2	1	2	2	1	blueSquare1	2	2	1	1	spottedCircle2	1	1	2	2	spottedCircle2	stripedCircle2	11	false	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483775078	spottedCircle2	2	1	2	2	stripedCircle2	2	2	2	1	blueSquare1	1	2	1	2	blueSquare2	1	1	1	1	blueSquare2	blueSquare2	12	true	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483801209	spottedCircle1	1	2	1	2	redSquare2	2	2	2	2	redSquare1	2	1	2	1	blueSquare1	1	1	1	1	blueSquare1	redSquare1	13	false	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483817756	blueSquare1	2	1	1	1	redSquare2	1	2	1	2	spottedCircle1	2	2	2	2	spottedCircle2	1	1	2	1	spottedCircle2	blueSquare1	14	false	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483845675	stripedCircle2	1	2	2	2	spottedCircle2	2	2	2	1	redSquare1	2	1	1	1	stripedCircle1	1	1	1	2	stripedCircle1	stripedCircle1	15	true	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483864913	stripedCircle1	2	2	2	1	stripedCircle2	1	1	1	2	blueSquare2	2	1	2	2	spottedCircle1	1	2	1	1	spottedCircle1	spottedCircle1	16	true	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483898056	spottedCircle1	1	1	1	2	blueSquare1	2	1	2	1	redSquare2	1	2	2	2	blueSquare2	2	2	1	1	blueSquare2	blueSquare1	17	false	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483911439	spottedCircle1	2	2	1	1	blueSquare2	1	2	2	2	spottedCircle2	1	1	1	2	redSquare2	2	1	2	1	redSquare2	redSquare2	18	true	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483928708	spottedCircle2	2	1	2	1	stripedCircle2	1	1	2	2	blueSquare1	1	2	1	2	spottedCircle1	2	2	1	1	spottedCircle1	spottedCircle1	19	true	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483944731	stripedCircle2	1	2	1	1	redSquare2	2	2	1	2	stripedCircle1	2	1	2	2	blueSquare2	1	1	2	1	blueSquare2	blueSquare2	20	true	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516483979674	spottedCircle1	2	2	2	2	redSquare1	1	1	2	1	stripedCircle1	1	2	1	2	blueSquare1	2	1	1	1	blueSquare1	blueSquare1	21	true	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516484004991	spottedCircle1	1	1	2	1	stripedCircle2	1	2	1	1	blueSquare2	2	2	1	2	spottedCircle2	2	1	2	2	spottedCircle2	stripedCircle2	22	false	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516484039181	redSquare1	1	1	2	1	blueSquare1	2	2	1	1	spottedCircle2	1	2	2	2	stripedCircle1	2	1	1	2	stripedCircle1	spottedCircle2	23	false	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516484070485	spottedCircle2	2	2	1	2	blueSquare1	1	2	2	1	blueSquare2	1	1	2	2	redSquare1	2	1	1	1	redSquare1	blueSquare2	24	false	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516484107319	redSquare2	1	1	1	2	blueSquare2	1	2	1	1	stripedCircle2	2	1	2	1	spottedCircle1	2	2	2	2	spottedCircle1	blueSquare2	25	false	mixedLower	basic	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516484122259	blueSquare1	2	1	1	1	spottedCircle2	1	1	2	2	stripedCircle1	2	2	2	1	stripedCircle2	1	2	1	2	stripedCircle2	stripedCircle1	26	false	mixedLower	sub	clickedObj
experiment1	8259-7d7c7ddf-bc39-4d54-b2e5-0d286f3980d5	1516484146755	redSquare1	1	2	2	2	stripedCircle2	2	2	1	2	redSquare2	2	1	1	1	spottedCircle2	1	1	2	1	spottedCircle2	redSquare1	27	false	mixedLower	basic	clickedObj
