iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	target	finalRole	eventType
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429210889	false	false	false	false	false	false	false	false	hoke	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429213622	false	false	false	false	false	false	false	false	hoke	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429215756	false	false	false	false	false	true	false	false	gigu	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429218407	false	false	false	false	false	true	false	false	gigu	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429220426	false	false	false	false	false	false	false	false	hela	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429221608	false	false	false	false	false	false	false	false	hela	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429223226	false	false	false	true	false	false	false	false	lopi	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429225670	false	false	false	false	false	false	false	false	wilo	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429230589	false	false	false	false	false	false	false	false	mehu	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429230924	false	false	false	true	false	false	false	false	lopi	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429233644	false	false	false	false	false	false	false	false	wilo	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429233726	false	false	true	false	false	false	false	false	guwa	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429236196	false	false	false	false	false	false	false	false	pawi	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429237442	false	false	false	false	false	false	false	false	mehu	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429238618	false	false	false	false	false	false	false	false	mime	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429242054	false	false	false	false	false	false	false	true	lane	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429245977	false	false	true	false	false	false	false	false	guwa	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429248443	false	false	false	false	false	false	false	false	pawi	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429249396	false	false	false	false	false	false	false	false	noku	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429251738	false	false	false	false	false	false	false	false	mime	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429252170	false	false	false	false	false	false	true	false	leno	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429255074	false	false	false	false	false	false	false	true	lane	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429257181	false	true	false	false	false	false	false	false	nehi	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429259203	true	false	false	false	false	false	false	false	noku	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429260552	false	false	false	false	false	false	false	false	kuwo	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429261777	false	false	false	false	false	false	true	false	leno	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429263354	false	false	false	false	true	false	false	false	waha	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429264193	false	true	false	false	false	false	false	false	nehi	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429265902	false	false	false	false	false	false	false	false	wule	listener	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429267530	false	false	false	false	false	false	false	false	kuwo	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429269928	false	false	false	false	true	false	false	false	waha	speaker	postTest_word
experiment1	2821-383f96c0-9952-4604-ba62-03eead94559e	1516429312155	false	false	false	false	false	false	false	false	wule	speaker	postTest_word
