iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	target	finalRole	eventType
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482759888	false	true	false	false	false	false	false	false	mawo	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482765184	false	false	true	false	false	false	false	false	lemi	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482769716	false	false	false	true	false	false	false	false	liga	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482776586	false	false	false	false	false	false	true	false	neku	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482787614	false	false	false	false	false	false	false	true	kipi	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482792120	false	false	false	false	false	true	false	false	lopa	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482794992	false	true	false	false	false	false	false	false	wape	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482795962	false	true	false	false	false	false	false	false	mawo	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482798292	false	false	false	false	false	true	false	false	gihe	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482798800	false	false	true	false	false	false	false	false	lemi	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482800404	false	true	false	false	false	false	false	false	wiwe	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482802416	false	false	false	false	true	false	false	false	gune	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482802604	false	true	false	true	false	false	false	false	liga	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482804944	false	false	false	false	true	false	false	false	gegu	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482805569	false	false	false	false	false	false	true	false	neku	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482807475	false	false	false	false	false	false	false	false	kuho	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482809730	false	false	false	false	false	true	false	false	kipi	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482810320	false	false	false	false	false	false	true	false	hapu	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482811796	false	false	false	false	false	false	true	false	lopa	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482812752	false	false	false	false	false	false	false	true	hehi	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482815528	true	false	false	false	false	false	false	false	weka	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482817267	false	true	false	true	false	false	false	false	wape	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482818067	false	true	false	false	false	false	false	false	wuhu	speaker	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482821708	false	false	false	false	true	true	false	false	gihe	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482825025	false	false	false	false	false	true	false	true	wiwe	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482828020	false	false	true	false	false	false	true	false	gune	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482833375	false	false	false	false	false	true	false	true	gegu	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482836962	false	true	false	false	false	false	false	false	kuho	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482841788	false	true	false	false	false	true	false	false	hapu	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482848174	false	false	false	false	true	false	true	false	hehi	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482853615	true	false	true	false	false	false	false	false	weka	listener	postTest_word
experiment1	0739-342132e8-5d5a-43b7-b63e-e60e86a26a0d	1516482860158	false	false	false	false	false	true	false	true	wuhu	listener	postTest_word
