iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	target	finalRole	eventType
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484412754	false	false	false	false	false	false	false	false	pepu	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484415850	false	false	false	false	false	false	true	true	like	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484418458	false	false	false	false	false	false	false	false	luwo	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484420962	false	false	false	false	false	false	false	false	himu	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484424463	false	false	false	false	false	false	false	false	muwa	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484426513	false	false	false	false	false	false	false	false	guwu	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484428953	false	false	false	false	false	false	false	false	weli	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484431404	false	false	false	false	false	false	false	false	huko	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484433842	false	false	false	false	false	false	false	false	lama	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484437550	true	true	false	false	false	false	false	false	mihu	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484439985	false	false	false	false	false	false	false	false	nohi	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484443058	false	false	false	false	false	false	false	false	giha	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484445377	false	false	false	false	true	true	false	false	hogo	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484447873	false	false	false	false	false	false	false	false	manu	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484450289	false	false	false	false	false	false	false	false	niki	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484452740	false	false	true	true	false	false	false	false	walo	listener	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484458391	false	false	false	false	false	false	false	false	pepu	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484464484	false	false	false	false	false	false	true	true	like	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484467462	false	false	false	false	false	false	false	false	luwo	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484470065	false	false	false	false	false	false	false	false	himu	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484472740	false	false	false	false	false	false	false	false	muwa	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484475441	false	false	false	false	false	false	false	false	guwu	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484478143	false	false	false	false	false	false	false	false	weli	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484481329	false	false	false	false	false	false	false	false	huko	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484484283	false	false	false	false	false	false	false	false	lama	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484487662	true	true	false	false	false	false	false	false	mihu	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484490522	false	false	false	false	false	false	false	false	nohi	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484493957	false	false	false	false	false	false	false	false	giha	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484496772	false	false	false	false	true	true	false	false	hogo	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484500159	false	false	false	false	false	false	false	false	manu	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484504215	false	false	false	false	false	false	false	false	niki	speaker	postTest_word
experiment1	7673-7017d606-6a0e-4cf2-8d67-e68b68534319	1516484507178	false	false	true	true	false	false	false	false	walo	speaker	postTest_word
