iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	target	finalRole	eventType
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430272559	true	false	false	false	false	false	false	false	hena	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430276587	false	true	false	false	false	false	false	false	laku	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430279187	false	false	false	true	false	false	false	false	punu	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430281730	false	false	true	false	false	false	false	false	pewi	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430284559	false	false	false	false	true	false	false	false	muko	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430291601	false	false	false	false	false	false	false	false	loho	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430294431	false	false	false	false	false	false	true	false	mapa	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430296552	false	false	false	false	false	false	false	true	wano	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430299594	false	false	false	false	false	true	false	false	hane	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430301827	false	false	true	false	false	false	false	false	paka	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430305264	false	false	false	false	false	false	true	false	kewu	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430308509	false	true	false	false	false	false	false	false	lemi	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430310860	false	false	false	false	false	false	true	false	kopo	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430313275	false	true	false	false	false	false	false	false	pope	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430317758	true	false	false	false	false	false	false	false	kilo	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430323115	false	false	false	false	false	false	false	false	namo	listener	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430358248	false	false	false	false	false	false	false	false	hena	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430361802	false	false	false	false	false	false	false	false	laku	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430364786	false	false	false	false	false	false	false	false	punu	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430367719	false	false	false	false	false	false	false	false	pewi	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430370328	false	false	false	false	false	false	false	false	muko	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430378924	false	false	false	false	false	true	true	true	loho	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430381966	false	false	false	false	false	false	false	false	mapa	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430385748	false	false	false	false	false	false	false	false	wano	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430391566	false	false	false	false	false	false	false	false	hane	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430399011	false	true	false	false	true	true	false	true	paka	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430402653	false	false	false	false	true	false	false	false	kewu	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430406227	false	false	false	false	false	true	true	true	lemi	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430412860	true	true	true	true	false	false	false	false	kopo	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430415591	false	true	false	false	false	false	false	false	pope	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430418476	false	false	true	true	false	false	false	false	kilo	speaker	postTest_word
experiment1	5825-a7e29fac-78a0-456f-873c-9ff40535e17b	1516430423812	false	false	true	true	false	false	false	false	namo	speaker	postTest_word
