iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	target	finalRole	eventType
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481350585	false	false	false	false	false	false	false	true	muke	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481353960	false	false	false	false	false	false	false	true	nunu	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481356965	false	false	false	false	false	true	false	false	nako	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481359973	false	true	false	false	false	false	false	false	koku	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481362709	false	false	false	false	false	false	true	false	wolo	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481368605	false	false	false	false	false	true	false	false	pegi	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481371434	true	false	false	false	false	false	false	false	gemi	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481374805	false	false	false	true	false	false	false	false	kehe	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481377509	false	false	false	false	true	false	false	false	nomu	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481382294	false	false	false	false	false	true	false	true	paka	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481386278	false	false	false	false	false	false	false	true	nipi	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481390574	false	false	false	false	true	true	false	false	pogo	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481424856	false	false	true	false	false	false	false	false	kawe	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481426392	false	false	false	false	false	false	false	false	muke	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481428668	false	false	false	false	false	false	false	false	nunu	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481428935	false	false	false	false	false	true	false	true	piwu	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481430881	false	false	false	false	false	false	false	false	nako	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481433118	false	false	false	false	false	true	false	true	lewo	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481435181	false	false	true	true	false	false	false	false	koku	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481436900	false	false	true	false	false	false	false	false	wiwa	speaker	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481440968	false	false	false	false	false	false	true	true	wolo	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481443073	false	false	true	false	false	false	false	false	pegi	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481445182	false	false	false	false	false	false	false	false	gemi	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481449185	true	true	false	false	false	false	false	false	kehe	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481452976	false	false	false	false	true	true	false	false	nomu	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481455552	false	false	false	false	false	false	false	false	paka	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481457608	false	false	false	false	false	false	false	false	nipi	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481459609	false	false	false	false	true	false	false	false	pogo	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481463001	false	false	false	false	false	false	false	false	kawe	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481465267	false	false	false	false	false	true	false	false	piwu	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481470209	false	false	false	false	false	false	false	true	lewo	listener	postTest_word
experiment1	0426-62e2bc7a-bb34-41ef-bb39-c0ebdfc3b5ce	1516481475417	false	false	false	false	false	false	false	false	wiwa	listener	postTest_word
