iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	target	finalRole	eventType
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433910965	false	false	false	false	false	false	true	false	luni	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433913413	true	false	false	false	false	false	false	false	nolo	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433920471	false	true	false	false	false	false	false	false	hihu	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433923634	false	false	false	true	false	false	false	false	nile	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433928139	true	false	false	false	false	false	false	false	nemu	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433933252	false	false	false	true	false	false	false	false	muga	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433938505	false	false	false	false	false	false	false	true	lima	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433941604	false	false	true	false	false	false	false	false	napi	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433945851	false	false	false	false	true	false	false	false	wene	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433950643	false	true	false	false	false	false	false	false	haku	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433953937	false	false	false	false	false	false	true	false	luni	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433954141	false	true	false	false	false	false	false	false	wugi	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433957125	false	false	true	false	false	false	false	false	kagu	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433958846	true	false	false	false	false	false	false	false	nolo	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433961295	false	false	true	false	false	false	false	false	mika	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433964336	false	false	false	false	false	true	false	false	kehe	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433964536	false	false	false	false	false	false	false	false	hihu	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433966830	false	false	false	true	false	false	false	false	nile	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433969057	false	false	false	false	false	true	false	false	peki	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433972144	false	false	false	false	false	false	false	true	wage	speaker	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433972303	false	false	false	false	false	false	false	false	nemu	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433975704	false	false	false	false	false	false	false	false	muga	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433980088	false	false	false	false	false	false	false	true	lima	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433985826	false	false	true	false	false	false	false	false	napi	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433991108	false	false	false	false	true	false	false	false	wene	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516433995718	false	false	false	false	false	false	false	false	haku	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516434000156	false	true	false	false	false	false	false	false	wugi	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516434005877	false	false	false	false	false	false	false	false	kagu	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516434009788	false	false	false	false	false	false	false	false	mika	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516434012869	false	false	false	false	false	false	false	false	kehe	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516434036652	false	false	false	false	false	true	false	false	peki	listener	postTest_word
experiment1	3216-8c8ccf76-741f-46c1-83cb-601c7cd3fffa	1516434041067	false	false	false	false	false	false	false	false	wage	listener	postTest_word
