iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	target	finalRole	eventType
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427777804	true	false	false	false	false	false	false	false	lako	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427780047	false	false	false	false	true	false	false	false	popu	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427783263	false	false	false	true	false	false	false	false	lako	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427783644	false	false	false	true	false	false	false	false	nane	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427786457	false	false	false	false	true	false	false	false	popu	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427788539	false	false	false	false	false	false	true	false	higi	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427789802	false	false	false	false	false	false	false	true	nane	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427790765	false	false	false	false	false	false	false	true	luku	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427792178	false	true	false	false	false	false	false	false	higi	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427793192	false	false	false	false	false	true	false	false	pugo	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427795491	false	true	false	false	false	false	false	false	wuna	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427798664	false	false	false	true	false	false	false	false	luku	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427799552	false	false	true	false	false	false	false	false	pihe	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427801461	false	false	false	false	false	true	false	false	pugo	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427803978	false	true	false	false	true	false	false	false	guma	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427805269	false	true	false	false	false	false	false	false	wuna	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427807336	false	false	true	false	false	false	false	false	wani	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427807850	false	false	true	false	false	false	false	false	pihe	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427809603	false	false	false	false	false	false	true	false	mimo	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427810557	false	true	false	false	false	false	false	false	guma	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427811946	false	true	false	false	false	false	false	false	hume	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427813375	true	false	false	false	false	false	false	false	wani	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427814030	false	true	false	false	false	false	false	false	mapi	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427815708	false	false	false	false	false	false	true	false	mimo	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427817149	false	true	false	false	false	false	false	false	kohu	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427819596	false	false	false	false	false	false	true	false	noge	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427820124	false	false	false	false	false	false	false	true	hume	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427821711	false	false	false	true	false	false	false	false	gopo	listener	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427823294	false	false	false	true	false	false	false	false	mapi	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427825506	false	false	false	false	false	false	true	false	kohu	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427827862	false	false	false	true	false	false	false	false	noge	speaker	postTest_word
experiment1	7051-aaecf0de-4532-40ff-bbb9-9a2929417cc7	1516427832495	false	true	false	false	false	false	false	false	gopo	speaker	postTest_word
