iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	target	finalRole	eventType
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433459297	false	false	false	false	false	false	false	false	nape	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433462328	true	false	false	false	false	false	false	false	nape	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433463553	false	false	false	false	false	false	false	false	muwi	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433466814	true	false	false	false	false	false	false	false	muwi	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433467283	false	false	false	false	false	false	false	false	pime	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433469397	true	false	false	false	false	false	false	false	pime	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433470683	false	false	false	false	false	false	false	false	puna	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433472333	true	false	false	false	false	false	false	false	puna	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433473722	false	false	false	false	false	false	false	false	hipo	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433475229	true	false	false	false	false	false	false	false	hipo	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433477279	true	false	false	false	false	false	false	false	wegi	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433477801	true	false	false	false	false	false	false	false	wegi	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433479527	false	false	false	true	false	false	false	false	koka	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433480162	false	false	false	true	false	false	false	false	koka	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433481949	false	false	false	false	false	false	false	false	kipu	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433484570	false	false	false	true	false	false	false	false	kipu	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433485597	true	false	false	false	false	false	false	false	wuno	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433488305	false	false	false	true	false	false	false	false	wuno	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433489642	false	false	true	false	false	false	false	false	nile	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433491014	false	false	true	false	false	false	false	false	nile	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433491714	false	false	false	false	false	false	false	false	peha	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433494134	false	false	true	false	false	false	false	false	peha	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433495026	false	false	false	false	false	false	false	true	lomi	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433497626	false	false	false	false	false	false	false	true	lomi	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433500293	false	false	false	false	true	false	false	false	nulo	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433501662	false	false	false	false	true	false	false	false	nulo	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433503442	false	false	false	false	false	true	false	false	nowa	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433504421	false	false	false	false	false	true	false	false	nowa	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433507073	false	true	false	false	false	false	false	false	guma	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433507233	false	true	false	false	false	false	false	false	guma	speaker	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433509497	false	false	false	false	false	false	true	false	waho	listener	postTest_word
experiment1	9260-7546a058-a037-45c5-9940-9106cad9cfb1	1516433510781	false	false	false	false	false	false	true	false	waho	speaker	postTest_word
