iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	target	finalRole	eventType
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485746224	false	false	false	false	false	false	true	false	hehi	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485750274	false	false	false	true	false	false	false	false	hupe	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485759242	false	false	false	false	true	true	false	false	haha	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485763602	false	false	false	true	false	false	false	false	nuge	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485766043	false	false	true	false	false	false	false	false	lola	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485768742	false	false	false	true	false	false	false	false	mulu	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485771342	false	true	false	false	false	false	false	false	linu	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485774474	true	false	false	false	false	false	false	false	miku	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485778049	false	false	false	false	false	false	true	true	peno	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485781777	false	false	false	false	false	false	true	false	nele	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485786120	true	true	false	false	false	false	false	false	none	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485789772	false	false	false	true	false	false	false	false	pogi	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485794577	false	false	false	false	false	true	false	false	mowi	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485796718	false	false	true	false	false	false	false	false	luwu	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485798901	false	false	false	false	false	false	true	false	nilo	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485807304	false	false	false	true	false	false	false	false	kaho	speaker	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485864282	false	false	false	false	true	false	false	false	hehi	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485871357	false	false	false	false	false	false	false	false	hupe	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485890303	false	false	false	false	true	false	false	false	haha	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485908264	false	true	false	false	false	false	false	false	nuge	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485917700	false	false	true	false	false	false	false	false	lola	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485926288	false	false	false	true	false	false	false	false	mulu	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485939415	false	true	false	false	false	false	false	false	linu	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485960473	false	false	false	false	false	false	false	false	miku	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485983618	false	false	false	false	false	false	true	true	peno	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485986410	false	false	false	false	false	false	false	false	nele	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516485995870	true	false	false	false	false	false	false	false	none	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516486007434	false	false	false	true	false	false	false	false	pogi	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516486015674	false	false	false	true	false	false	false	false	mowi	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516486018847	false	false	false	false	false	false	false	false	luwu	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516486027497	false	false	false	false	false	false	false	false	nilo	listener	postTest_word
experiment1	6583-dd626e0a-0f9b-43a5-9c89-9103b29e8302	1516486034342	false	false	false	true	false	false	false	false	kaho	listener	postTest_word
