iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	target	finalRole	eventType
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492231393	false	false	false	false	false	false	false	false	lumu	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492234857	false	true	true	false	false	false	false	false	lumu	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492236091	false	false	false	false	false	false	false	false	pihu	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492238444	false	false	false	false	false	true	false	false	pihu	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492239597	true	false	true	false	false	false	false	false	pane	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492242752	false	false	true	false	false	false	false	false	pane	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492243970	false	false	false	true	false	false	false	false	kuho	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492245546	false	false	false	true	false	false	false	false	kuho	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492247118	false	false	false	false	false	false	false	false	kege	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492248601	false	false	false	false	true	false	false	false	kege	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492250717	false	false	false	false	false	true	false	false	gegu	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492253249	false	false	false	false	true	false	false	false	gigo	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492255081	false	false	false	false	true	true	false	false	gegu	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492258747	false	false	false	false	false	false	false	true	nulu	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492261129	false	false	false	false	true	false	false	false	gigo	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492262651	false	false	false	false	false	true	false	false	nona	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492264763	false	false	false	false	false	false	false	false	nulu	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492265273	true	false	false	false	false	false	false	false	mawu	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492267569	false	false	false	false	false	false	true	false	lopu	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492272033	false	false	false	false	false	true	false	false	nona	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492272419	false	false	false	false	false	false	false	true	muku	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492276900	false	false	false	true	false	false	false	false	poma	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492276980	false	false	false	false	false	false	false	false	mawu	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492280935	false	false	false	false	false	true	false	false	mewi	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492281925	false	false	false	false	true	false	false	false	lopu	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492287269	false	false	false	false	false	false	true	true	muku	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492289792	false	false	false	false	false	false	false	false	poma	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492294167	false	false	false	false	false	false	true	true	mewi	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492301830	true	false	false	false	false	false	false	false	wila	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492304748	false	true	false	false	false	false	false	false	wila	speaker	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492306105	false	true	false	false	false	false	false	false	humo	listener	postTest_word
experiment1	8621-1c2a74da-346f-48e5-9813-2f11b74e6bc8	1516492309081	false	false	false	true	false	false	false	false	humo	speaker	postTest_word
