iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	target	finalRole	eventType
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432268980	true	false	false	false	false	false	false	false	ninu	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432272742	false	false	false	true	false	false	false	false	poki	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432276905	false	false	false	false	true	false	false	false	mape	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432283591	false	false	false	false	false	true	false	false	nahi	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432287385	true	false	false	false	false	false	false	false	wiku	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432297362	false	false	false	false	false	false	false	false	lega	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432301121	false	false	false	false	false	false	false	true	heli	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432305842	false	false	false	false	false	false	false	false	woge	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432309409	false	false	false	false	false	false	false	false	giho	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432313639	false	false	false	false	false	false	false	false	hawa	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432317455	false	false	false	false	false	false	true	false	honi	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432322132	false	true	false	false	false	false	false	false	guko	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432325314	false	false	false	false	false	false	false	false	gawi	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432329442	false	false	true	false	false	false	false	false	lami	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432336249	false	false	false	false	false	false	false	false	koma	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432340238	false	false	false	false	false	false	false	false	mupi	listener	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432349826	false	false	false	false	false	false	false	false	ninu	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432357415	false	false	false	true	false	false	false	false	poki	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432364085	false	false	false	false	true	false	false	false	mape	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432372416	false	false	false	false	false	true	false	false	nahi	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432378707	true	false	false	false	false	false	false	false	wiku	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432382736	false	false	false	false	false	false	false	false	lega	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432390331	false	false	false	false	false	false	false	true	heli	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432393370	false	false	false	false	false	false	false	false	woge	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432395914	false	false	false	false	false	false	false	false	giho	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432400176	false	false	false	false	false	false	false	false	hawa	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432406844	false	false	false	false	false	false	true	false	honi	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432414179	false	true	false	false	false	false	false	false	guko	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432416823	false	false	false	false	false	false	false	false	gawi	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432423018	false	false	true	false	false	false	false	false	lami	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432425478	false	false	false	false	false	false	false	false	koma	speaker	postTest_word
experiment1	5212-fd4bd5a7-18bb-4136-b7a4-bc8ba42fb919	1516432427975	false	false	false	false	false	false	false	false	mupi	speaker	postTest_word
