iterationName	gameid	time	stimulusHalf	condition	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	repetition	contextType	eventType
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958317075	square	mixed	redSquare2	2	1	2	1	blueSquare1	1	1	1	1	blueSquare2	1	2	1	2	redSquare1	2	2	2	2	redSquare1	blueSquare1	1	false	0	singleton	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958336549	square	mixed	redSquare1	2	2	2	1	blueSquare1	2	1	1	1	blueSquare2	1	2	2	2	redSquare2	1	1	1	2	redSquare2	redSquare2	2	true	0	singleton	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958353385	square	mixed	blueSquare2	1	1	2	2	redSquare1	2	1	2	1	redSquare2	2	2	1	1	blueSquare1	1	2	1	2	blueSquare1	blueSquare1	3	true	0	singleton	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958380327	square	mixed	redSquare2	1	1	2	1	redSquare1	1	2	1	2	blueSquare1	2	2	1	1	blueSquare2	2	1	2	2	blueSquares	redSquare2	4	false	0	set	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958401679	square	mixed	blueSquare1	1	1	2	1	blueSquare2	1	2	1	2	redSquare1	2	2	1	1	redSquare2	2	1	2	2	redSquares	blueSquare1,blueSquare2	5	false	0	set	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958420771	square	mixed	blueSquare1	1	2	1	2	redSquare1	2	1	2	2	redSquare2	2	2	2	1	blueSquare2	1	1	1	1	blueSquare2	redSquare1,blueSquare2	6	false	0	singleton	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958442204	square	mixed	blueSquare2	1	2	2	1	blueSquare1	2	2	2	2	redSquare1	1	1	1	2	redSquare2	2	1	1	1	redSquares	redSquare2	7	false	1	set	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958456841	square	mixed	redSquare2	1	1	2	1	blueSquare1	2	1	1	1	blueSquare2	2	2	2	2	redSquare1	1	2	1	2	redSquare1	blueSquare1	8	false	1	singleton	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958470053	square	mixed	blueSquare2	2	2	2	1	redSquare2	1	2	1	2	redSquare1	1	1	2	2	blueSquare1	2	1	1	1	blueSquare1	redSquare1	9	false	1	singleton	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958491661	square	mixed	redSquare2	2	2	2	1	redSquare1	1	1	2	2	blueSquare1	1	2	1	1	blueSquare2	2	1	1	2	blueSquares	redSquare1	10	false	1	set	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958510879	square	mixed	blueSquare1	1	2	2	1	redSquare1	2	2	2	2	redSquare2	2	1	1	2	blueSquare2	1	1	1	1	blueSquare2	blueSquare2,redSquare2	11	false	1	singleton	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958534770	square	mixed	redSquare1	1	2	2	2	blueSquare2	2	2	1	2	blueSquare1	1	1	2	1	redSquare2	2	1	1	1	redSquare2	redSquare1,redSquare2	12	false	1	singleton	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958586963	square	mixed	blueSquare1	1	1	2	2	blueSquare2	1	2	1	2	redSquare1	2	1	1	1	redSquare2	2	2	2	1	redSquares	blueSquare2	13	false	2	set	clickedObj
experiment2_pilot	4805-5934c395-8a87-4cf4-b6a4-6d54ff01c337	1531958615788	square	mixed	blueSquare2	1	1	2	1	redSquare1	2	1	1	2	redSquare2	2	2	2	2	blueSquare1	1	2	1	1	blueSquare1	redSquare1,redSquare2	14	false	2	singleton	clickedObj
