iterationName	gameid	time	stimulusHalf	condition	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	repetition	contextType	eventType
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961023720	square	mixed	redSquare2	2	2	2	1	blueSquare2	2	1	2	2	blueSquare1	1	2	1	1	redSquare1	1	1	1	2	redSquare1	redSquare1,redSquare2	12	false	1	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961037223	square	mixed	blueSquare2	1	2	2	2	redSquare2	1	1	1	2	redSquare1	2	1	1	1	blueSquare1	2	2	2	1	blueSquare1	blueSquare1	13	true	2	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961056167	square	mixed	blueSquare1	2	1	1	1	redSquare2	1	2	2	1	redSquare1	1	1	1	2	blueSquare2	2	2	2	2	blueSquare2	blueSquare2	14	true	2	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961087041	square	mixed	redSquare1	2	1	2	1	blueSquare1	1	2	2	2	blueSquare2	1	1	1	2	redSquare2	2	2	1	1	redSquare2	redSquare2,blueSquare1	15	false	2	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961107672	square	mixed	blueSquare1	2	1	1	1	blueSquare2	1	2	2	1	redSquare1	2	2	1	2	redSquare2	1	1	2	2	redSquares	redSquare2,redSquare1	16	true	2	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961121679	square	mixed	redSquare2	1	2	1	1	blueSquare2	1	1	1	2	blueSquare1	2	2	2	1	redSquare1	2	1	2	2	redSquare1	blueSquare2	17	false	2	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961148052	square	mixed	redSquare2	2	1	1	2	redSquare1	1	2	2	1	blueSquare1	1	1	2	2	blueSquare2	2	2	1	1	blueSquares	blueSquare2,blueSquare1	18	true	2	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961160951	square	mixed	blueSquare2	1	1	2	1	redSquare2	1	2	1	2	redSquare1	2	2	1	1	blueSquare1	2	1	2	2	blueSquare1	blueSquare1	19	true	3	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961184982	square	mixed	redSquare1	2	2	2	1	blueSquare2	1	1	2	2	blueSquare1	2	1	1	2	redSquare2	1	2	1	1	redSquare2	redSquare2	20	true	3	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961201980	square	mixed	blueSquare2	2	1	2	2	blueSquare1	1	2	2	1	redSquare1	2	2	1	2	redSquare2	1	1	1	1	redSquares	redSquare2	21	false	3	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961232745	square	mixed	redSquare2	2	2	2	1	redSquare1	1	2	1	1	blueSquare1	2	1	2	2	blueSquare2	1	1	1	2	blueSquares	blueSquare2,blueSquare1	22	true	3	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961246380	square	mixed	redSquare2	1	2	1	2	blueSquare1	2	1	1	1	blueSquare2	1	1	2	2	redSquare1	2	2	2	1	redSquare1	redSquare1	23	true	3	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961262474	square	mixed	blueSquare1	1	2	2	2	redSquare2	2	2	1	2	redSquare1	1	1	1	1	blueSquare2	2	1	2	1	blueSquare2	blueSquare2	24	true	3	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961278091	square	mixed	redSquare2	1	1	2	1	redSquare1	2	1	1	1	blueSquare1	1	2	1	2	blueSquare2	2	2	2	2	blueSquares	blueSquare1,blueSquare2	25	true	4	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961298480	square	mixed	redSquare1	2	1	1	1	blueSquare2	1	2	2	1	blueSquare1	2	2	2	2	redSquare2	1	1	1	2	redSquare2	redSquare2	26	true	4	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961313275	square	mixed	redSquare2	2	2	2	2	blueSquare1	1	1	1	1	blueSquare2	2	1	1	2	redSquare1	1	2	2	1	redSquare1	redSquare1	27	true	4	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961329194	square	mixed	blueSquare1	2	1	2	1	redSquare1	2	2	1	1	redSquare2	1	2	2	2	blueSquare2	1	1	1	2	blueSquare2	blueSquare2	28	true	4	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961342095	square	mixed	blueSquare2	1	1	1	1	redSquare2	2	2	1	2	redSquare1	1	2	2	2	blueSquare1	2	1	2	1	blueSquare1	blueSquare1	29	true	4	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961356293	square	mixed	redSquare1	2	2	2	1	blueSquare2	2	1	1	1	blueSquare1	1	1	2	2	redSquare2	1	2	1	2	redSquare2	redSquare2	30	true	5	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961370321	square	mixed	blueSquare2	2	2	1	2	redSquare2	1	1	2	2	redSquare1	1	2	1	1	blueSquare1	2	1	2	1	blueSquare1	blueSquare1	31	true	5	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961387884	square	mixed	redSquare2	1	2	1	2	redSquare1	2	1	2	1	blueSquare1	1	1	2	2	blueSquare2	2	2	1	1	blueSquares	blueSquare2,blueSquare1	32	true	5	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961402939	square	mixed	blueSquare2	1	2	2	1	blueSquare1	1	1	2	2	redSquare1	2	1	1	1	redSquare2	2	2	1	2	redSquares	redSquare1,redSquare2	33	true	4	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961417955	square	mixed	redSquare2	2	2	2	1	blueSquare2	2	1	1	1	blueSquare1	1	2	1	2	redSquare1	1	1	2	2	redSquare1	redSquare1	34	true	5	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961429052	square	mixed	blueSquare1	1	1	2	2	redSquare1	2	1	1	1	redSquare2	1	2	1	2	blueSquare2	2	2	2	1	blueSquare2	blueSquare2	35	true	5	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961442917	square	mixed	blueSquare2	1	2	2	1	blueSquare1	2	2	2	2	redSquare1	1	1	1	1	redSquare2	2	1	1	2	redSquares	redSquare2,redSquare1	36	true	5	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961457357	square	mixed	blueSquare2	1	1	1	1	redSquare2	2	1	1	2	redSquare1	1	2	2	1	blueSquare1	2	2	2	2	blueSquare1	blueSquare1	37	true	6	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961471853	square	mixed	blueSquare1	2	2	2	2	blueSquare2	1	1	1	2	redSquare1	2	1	1	1	redSquare2	1	2	2	1	redSquares	redSquare1,redSquare2	38	true	6	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961483472	square	mixed	redSquare1	1	2	2	1	blueSquare1	2	2	1	2	blueSquare2	1	1	1	1	redSquare2	2	1	2	2	redSquare2	redSquare2	39	true	6	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961497680	square	mixed	redSquare2	2	2	2	1	redSquare1	1	2	2	2	blueSquare1	1	1	1	1	blueSquare2	2	1	1	2	blueSquares	blueSquare1,blueSquare2	40	true	6	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961514286	square	mixed	redSquare2	2	2	2	2	blueSquare1	2	1	1	2	blueSquare2	1	2	1	1	redSquare1	1	1	2	1	redSquare1	redSquare1	41	true	6	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961530575	square	mixed	blueSquare1	1	1	1	2	redSquare1	2	1	1	1	redSquare2	1	2	2	1	blueSquare2	2	2	2	2	blueSquare2	blueSquare2	42	true	6	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961544425	square	mixed	blueSquare2	1	1	1	2	blueSquare1	1	2	1	1	redSquare1	2	2	2	2	redSquare2	2	1	2	1	redSquares	redSquare2,redSquare1	43	true	7	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961557900	square	mixed	blueSquare2	2	1	1	1	redSquare2	1	2	2	2	redSquare1	1	1	1	2	blueSquare1	2	2	2	1	blueSquare1	blueSquare1	44	true	7	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961575552	square	mixed	redSquare2	1	2	2	1	blueSquare2	2	1	1	2	blueSquare1	1	1	2	2	redSquare1	2	2	1	1	redSquare1	redSquare1	45	true	7	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961591752	square	mixed	redSquare1	2	2	1	1	blueSquare2	1	1	1	2	blueSquare1	2	1	2	1	redSquare2	1	2	2	2	redSquare2	redSquare2	46	true	7	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961610725	square	mixed	blueSquare1	2	2	1	2	redSquare1	1	2	2	2	redSquare2	1	1	2	1	blueSquare2	2	1	1	1	blueSquare2	blueSquare2	47	true	7	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961629875	square	mixed	redSquare1	1	1	1	1	redSquare2	2	2	1	2	blueSquare1	2	1	2	1	blueSquare2	1	2	2	2	blueSquares	blueSquare2,blueSquare1	48	true	7	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961644240	square	mixed	redSquare2	2	1	1	2	blueSquare2	2	2	1	1	blueSquare1	1	2	2	1	redSquare1	1	1	2	2	redSquare1	redSquare1	49	true	8	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961659550	square	mixed	redSquare1	2	1	1	1	blueSquare2	1	1	1	2	blueSquare1	2	2	2	1	redSquare2	1	2	2	2	redSquare2	redSquare2	50	true	8	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961673860	square	mixed	blueSquare2	2	1	1	1	redSquare2	1	1	2	2	redSquare1	2	2	1	2	blueSquare1	1	2	2	1	blueSquare1	blueSquare1	51	true	8	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961686951	square	mixed	blueSquare2	2	1	2	2	blueSquare1	2	2	2	1	redSquare1	1	1	1	2	redSquare2	1	2	1	1	redSquares	redSquare1,redSquare2	52	true	8	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961702430	square	mixed	redSquare2	2	2	1	1	redSquare1	2	1	2	2	blueSquare1	1	1	2	1	blueSquare2	1	2	1	2	blueSquares	blueSquare1,blueSquare2	53	true	8	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961717491	square	mixed	blueSquare2	2	2	1	1	blueSquare1	2	1	1	2	redSquare1	1	1	2	2	redSquare2	1	2	2	1	redSquares	redSquare1,redSquare2	54	true	9	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961729938	square	mixed	redSquare2	2	2	1	1	blueSquare1	1	2	1	2	blueSquare2	2	1	2	2	redSquare1	1	1	2	1	redSquare1	redSquare1	55	true	9	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961742770	square	mixed	blueSquare2	1	2	1	1	redSquare1	2	1	2	2	redSquare2	2	2	1	2	blueSquare1	1	1	2	1	blueSquare1	blueSquare1	56	true	9	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961758072	square	mixed	redSquare2	1	1	1	2	redSquare1	2	2	2	2	blueSquare1	2	1	1	1	blueSquare2	1	2	2	1	blueSquares	blueSquare1,blueSquare2	57	true	9	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961777186	square	mixed	blueSquare1	1	1	2	1	redSquare1	1	2	1	2	redSquare2	2	1	1	1	blueSquare2	2	2	2	2	blueSquare2	blueSquare2	58	true	8	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961788165	square	mixed	redSquare1	2	2	1	2	blueSquare1	1	2	1	1	blueSquare2	2	1	2	1	redSquare2	1	1	2	2	redSquare2	redSquare2	59	true	9	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961801173	square	mixed	blueSquare1	1	1	2	1	redSquare2	2	2	1	1	redSquare1	2	1	1	2	blueSquare2	1	2	2	2	blueSquare2	blueSquare2	60	true	9	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961812966	square	mixed	redSquare1	1	2	2	1	blueSquare2	2	2	1	2	blueSquare1	1	1	2	2	redSquare2	2	1	1	1	redSquare2	redSquare2	61	true	10	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961828760	square	mixed	redSquare1	2	2	1	2	redSquare2	1	1	1	1	blueSquare1	1	2	2	1	blueSquare2	2	1	2	2	blueSquares	blueSquare2,blueSquare1	62	true	10	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961842586	square	mixed	blueSquare2	2	2	1	1	redSquare1	2	1	2	1	redSquare2	1	1	1	2	blueSquare1	1	2	2	2	blueSquare1	blueSquare1	63	true	10	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961855867	square	mixed	blueSquare1	2	1	1	2	redSquare2	1	2	2	1	redSquare1	2	2	2	2	blueSquare2	1	1	1	1	blueSquare2	blueSquare2	64	true	10	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961867762	square	mixed	blueSquare2	1	2	1	2	redSquare1	2	2	1	1	redSquare2	2	1	2	2	blueSquare1	1	1	2	1	blueSquare1	blueSquare1	65	true	11	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961881409	square	mixed	redSquare1	2	2	2	2	redSquare2	2	1	2	1	blueSquare1	1	2	1	1	blueSquare2	1	1	1	2	blueSquares	blueSquare2,blueSquare1	66	true	11	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961895961	square	mixed	blueSquare1	1	2	1	2	blueSquare2	1	1	2	2	redSquare1	2	1	2	1	redSquare2	2	2	1	1	redSquares	redSquare2,redSquare1	67	true	10	set	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961911071	square	mixed	redSquare2	1	1	1	1	blueSquare1	2	2	2	2	blueSquare2	1	2	1	2	redSquare1	2	1	2	1	redSquare1	redSquare1	68	true	10	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961926681	square	mixed	redSquare1	1	1	2	1	blueSquare1	2	2	1	1	blueSquare2	2	1	1	2	redSquare2	1	2	2	2	redSquare2	redSquare2	69	true	11	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961945536	square	mixed	blueSquare1	1	2	1	1	redSquare1	1	1	1	2	redSquare2	2	1	2	2	blueSquare2	2	2	2	1	blueSquare2	blueSquare2	70	true	11	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961958855	square	mixed	redSquare2	2	2	2	2	blueSquare2	1	2	2	1	blueSquare1	2	1	1	2	redSquare1	1	1	1	1	redSquare1	redSquare1	71	true	11	singleton	clickedObj
experiment2_pilot	8906-45b6d842-e6a9-499b-bf26-b4c993418fd4	1531961973129	square	mixed	blueSquare2	2	1	2	2	blueSquare1	1	2	1	1	redSquare1	2	2	1	2	redSquare2	1	1	2	1	redSquares	redSquare2,redSquare1	72	true	11	set	clickedObj
