iterationName	gameid	time	stimulusHalf	condition	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	repetition	contextType	eventType
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871369070	circle	mixed	stripedCircle2	1	2	2	1	spottedCircle2	1	1	1	2	spottedCircle1	2	2	2	2	stripedCircle1	2	1	1	1	stripedCircle1	spottedCircle1	1	false	0	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871395615	circle	mixed	spottedCircle1	2	1	1	2	stripedCircle1	1	2	1	1	stripedCircle2	2	2	2	1	spottedCircle2	1	1	2	2	spottedCircle2	spottedCircle1	2	false	0	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871410547	circle	mixed	stripedCircle1	1	2	1	2	spottedCircle1	2	1	2	1	spottedCircle2	1	1	1	1	stripedCircle2	2	2	2	2	stripedCircle2	stripedCircle1	3	false	0	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871429834	circle	mixed	stripedCircle2	2	2	2	2	stripedCircle1	2	1	1	2	spottedCircle1	1	2	1	1	spottedCircle2	1	1	2	1	spottedCircles	spottedCircle1	4	false	0	set	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871446938	circle	mixed	spottedCircle2	1	1	1	2	spottedCircle1	1	2	2	1	stripedCircle1	2	2	2	2	stripedCircle2	2	1	1	1	stripedCircles	stripedCircle2	5	false	0	set	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871465562	circle	mixed	stripedCircle1	2	2	1	1	stripedCircle2	2	1	2	2	spottedCircle1	1	2	2	1	spottedCircle2	1	1	1	2	spottedCircles	spottedCircle2	6	false	1	set	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871480273	circle	mixed	spottedCircle2	2	1	2	1	stripedCircle1	2	2	2	2	stripedCircle2	1	1	1	1	spottedCircle1	1	2	1	2	spottedCircle1	spottedCircle2	7	false	0	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871494785	circle	mixed	stripedCircle2	1	1	1	2	spottedCircle2	2	1	1	1	spottedCircle1	1	2	2	2	stripedCircle1	2	2	2	1	stripedCircle1	stripedCircle2	8	false	1	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871508472	circle	mixed	spottedCircle2	2	1	1	2	stripedCircle2	1	2	2	1	stripedCircle1	2	2	1	1	spottedCircle1	1	1	2	2	spottedCircle1	spottedCircle1	9	true	1	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871529030	circle	mixed	spottedCircle2	1	2	1	1	spottedCircle1	2	2	2	2	stripedCircle1	2	1	2	1	stripedCircle2	1	1	1	2	stripedCircles	stripedCircle1	10	false	1	set	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871542665	circle	mixed	stripedCircle1	2	2	2	1	spottedCircle1	2	1	1	2	spottedCircle2	1	2	2	2	stripedCircle2	1	1	1	1	stripedCircle2	spottedCircle2	11	false	1	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871561324	circle	mixed	spottedCircle1	2	1	2	2	stripedCircle1	1	2	2	1	stripedCircle2	1	1	1	1	spottedCircle2	2	2	1	2	spottedCircle2	spottedCircle1	12	false	1	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871574300	circle	mixed	stripedCircle2	1	1	1	1	stripedCircle1	2	2	2	1	spottedCircle1	2	1	2	2	spottedCircle2	1	2	1	2	spottedCircles	spottedCircle2	13	false	2	set	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871597887	circle	mixed	spottedCircle2	1	2	1	1	stripedCircle1	2	1	1	2	stripedCircle2	2	2	2	2	spottedCircle1	1	1	2	1	spottedCircle1	spottedCircle2	14	false	2	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871619940	circle	mixed	spottedCircle2	1	1	1	1	spottedCircle1	2	2	2	1	stripedCircle1	1	2	1	2	stripedCircle2	2	1	2	2	stripedCircles	stripedCircle2	15	false	2	set	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871639802	circle	mixed	stripedCircle2	2	2	2	2	spottedCircle1	1	1	1	2	spottedCircle2	1	2	1	1	stripedCircle1	2	1	2	1	stripedCircle1	stripedCircle1,stripedCircle2	16	false	2	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871660498	circle	mixed	stripedCircle1	2	2	1	2	spottedCircle1	2	1	2	1	spottedCircle2	1	1	2	2	stripedCircle2	1	2	1	1	stripedCircle2	spottedCircle2,spottedCircle1	17	false	2	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871683517	circle	mixed	spottedCircle1	2	1	2	2	stripedCircle2	1	1	1	1	stripedCircle1	2	2	2	1	spottedCircle2	1	2	1	2	spottedCircle2	spottedCircle2,spottedCircle1	18	false	2	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871697721	circle	mixed	stripedCircle1	1	2	2	2	spottedCircle1	2	2	1	1	spottedCircle2	2	1	1	2	stripedCircle2	1	1	2	1	stripedCircle2	stripedCircle1	19	false	3	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871719086	circle	mixed	stripedCircle2	1	1	2	2	spottedCircle1	1	2	1	1	spottedCircle2	2	1	1	2	stripedCircle1	2	2	2	1	stripedCircle1	stripedCircle1,stripedCircle2	20	false	3	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871736860	circle	mixed	spottedCircle1	1	1	2	2	stripedCircle2	2	1	2	1	stripedCircle1	2	2	1	1	spottedCircle2	1	2	1	2	spottedCircle2	spottedCircle2,spottedCircle1	21	false	3	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871753573	circle	mixed	spottedCircle1	2	2	1	2	spottedCircle2	2	1	2	1	stripedCircle1	1	2	1	1	stripedCircle2	1	1	2	2	stripedCircles	stripedCircle1,spottedCircle1	22	false	3	set	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871773992	circle	mixed	stripedCircle2	2	2	2	1	stripedCircle1	2	1	2	2	spottedCircle1	1	2	1	1	spottedCircle2	1	1	1	2	spottedCircles	spottedCircle2,spottedCircle1	23	true	3	set	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871791809	circle	mixed	spottedCircle2	2	1	2	1	stripedCircle1	2	2	1	1	stripedCircle2	1	2	1	2	spottedCircle1	1	1	2	2	spottedCircle1	spottedCircle1	24	true	3	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871808796	circle	mixed	stripedCircle1	1	1	1	2	spottedCircle2	1	2	2	1	spottedCircle1	2	2	2	2	stripedCircle2	2	1	1	1	stripedCircle2	spottedCircle1,spottedCircle2	25	false	4	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871825710	circle	mixed	stripedCircle2	2	1	2	1	spottedCircle1	1	1	1	2	spottedCircle2	1	2	2	2	stripedCircle1	2	2	1	1	stripedCircle1	stripedCircle1	26	true	4	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871846025	circle	mixed	spottedCircle1	1	2	2	2	stripedCircle1	2	1	1	2	stripedCircle2	2	2	1	1	spottedCircle2	1	1	2	1	spottedCircle2	spottedCircle2,spottedCircle1	27	false	4	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871865915	circle	mixed	stripedCircle1	1	2	2	1	spottedCircle2	2	1	1	1	spottedCircle1	2	2	2	2	stripedCircle2	1	1	1	2	stripedCircle2	stripedCircle2	28	true	5	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871887347	circle	mixed	spottedCircle2	1	1	1	2	spottedCircle1	2	2	2	2	stripedCircle1	1	2	2	1	stripedCircle2	2	1	1	1	stripedCircles	spottedCircle2,spottedCircle1	29	false	4	set	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871918030	circle	mixed	spottedCircle2	2	1	2	1	stripedCircle2	1	1	2	2	stripedCircle1	1	2	1	1	spottedCircle1	2	2	1	2	spottedCircle1	spottedCircle1	30	true	4	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871937537	circle	mixed	stripedCircle2	1	2	1	1	spottedCircle1	2	1	1	2	spottedCircle2	2	2	2	1	stripedCircle1	1	1	2	2	stripedCircle1	stripedCircle1	31	true	5	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871954243	circle	mixed	spottedCircle2	2	1	1	2	spottedCircle1	2	2	1	1	stripedCircle1	1	1	2	1	stripedCircle2	1	2	2	2	stripedCircles	stripedCircle2,stripedCircle1	32	true	5	set	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871971540	circle	mixed	stripedCircle2	2	2	1	2	stripedCircle1	1	2	2	1	spottedCircle1	1	1	2	2	spottedCircle2	2	1	1	1	spottedCircles	spottedCircle2,spottedCircle1	33	true	4	set	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531871991120	circle	mixed	spottedCircle2	1	2	2	2	stripedCircle2	2	1	2	1	stripedCircle1	1	1	1	1	spottedCircle1	2	2	1	2	spottedCircle1	spottedCircle1	34	true	5	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872007426	circle	mixed	spottedCircle1	2	1	2	1	stripedCircle2	1	2	1	1	stripedCircle1	1	1	2	2	spottedCircle2	2	2	1	2	spottedCircle2	spottedCircle2	35	true	5	singleton	clickedObj
experiment2_pilot	0488-a2ddc148-641f-4ac7-a987-1b3a07c5e2e5	1531872026851	circle	mixed	stripedCircle2	1	2	1	1	stripedCircle1	2	1	1	2	spottedCircle1	2	2	2	1	spottedCircle2	1	1	2	2	spottedCircles	spottedCircle1,spottedCircle2	36	true	5	set	clickedObj
