iterationName	gameid	time	stimulusHalf	condition	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	repetition	contextType	eventType
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850831709	square	mixed	blueSquare1	2	1	2	2	blueSquare2	1	1	1	1	redSquare1	1	2	1	2	redSquare2	2	2	2	1	redSquares	redSquare1,redSquare2	19	true	2	set	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850841416	square	mixed	redSquare1	2	2	1	1	blueSquare1	2	1	2	1	blueSquare2	1	1	1	2	redSquare2	1	2	2	2	redSquare2	blueSquare2	20	false	3	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850850877	square	mixed	redSquare2	2	2	2	2	blueSquare2	1	2	2	1	blueSquare1	2	1	1	1	redSquare1	1	1	1	2	redSquare1	redSquare1,redSquare2	21	false	3	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850860628	square	mixed	blueSquare2	1	1	1	1	blueSquare1	2	2	1	2	redSquare1	2	1	2	2	redSquare2	1	2	2	1	redSquares	blueSquare2	22	false	3	set	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850871546	square	mixed	redSquare1	1	2	2	2	redSquare2	2	2	1	2	blueSquare1	2	1	1	1	blueSquare2	1	1	2	1	blueSquares	redSquare1,redSquare2	23	false	3	set	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850907835	square	mixed	blueSquare1	2	2	2	2	redSquare2	1	1	2	1	redSquare1	1	2	1	2	blueSquare2	2	1	1	1	blueSquare2	redSquare1	24	false	3	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850936891	square	mixed	redSquare1	2	1	2	1	blueSquare1	1	2	2	2	blueSquare2	2	2	1	2	redSquare2	1	1	1	1	redSquare2	redSquare2,redSquare1	25	false	4	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850963942	square	mixed	blueSquare2	2	2	1	2	redSquare2	1	1	1	1	redSquare1	1	2	2	1	blueSquare1	2	1	2	2	blueSquare1	blueSquare2	26	false	4	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531850981842	square	mixed	blueSquare2	2	1	2	1	blueSquare1	2	2	2	2	redSquare1	1	1	1	2	redSquare2	1	2	1	1	redSquares	blueSquare1	27	false	4	set	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851007020	square	mixed	redSquare2	1	1	2	1	blueSquare2	2	1	1	2	blueSquare1	2	2	2	2	redSquare1	1	2	1	1	redSquare1	blueSquare2,blueSquare1	28	false	4	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851049702	square	mixed	blueSquare1	1	2	2	2	redSquare1	2	1	1	1	redSquare2	2	2	2	1	blueSquare2	1	1	1	2	blueSquare2	redSquare1,redSquare2	29	false	4	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851065718	square	mixed	redSquare2	1	2	1	2	redSquare1	2	2	1	1	blueSquare1	2	1	2	1	blueSquare2	1	1	2	2	blueSquares	redSquare2	30	false	4	set	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851080810	square	mixed	blueSquare1	2	1	2	1	redSquare1	1	2	2	2	redSquare2	2	2	1	2	blueSquare2	1	1	1	1	blueSquare2	blueSquare1,blueSquare2	31	false	5	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851094665	square	mixed	redSquare2	2	2	2	1	blueSquare2	1	1	1	2	blueSquare1	2	1	2	2	redSquare1	1	2	1	1	redSquare1	blueSquare2	32	false	5	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851115953	square	mixed	blueSquare1	1	2	2	2	blueSquare2	2	1	1	2	redSquare1	2	2	2	1	redSquare2	1	1	1	1	redSquares	blueSquare2	33	false	5	set	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851136888	square	mixed	redSquare2	1	2	2	2	redSquare1	2	2	1	1	blueSquare1	1	1	2	1	blueSquare2	2	1	1	2	blueSquares	blueSquare2	34	false	5	set	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851165004	square	mixed	blueSquare2	1	2	1	1	redSquare1	2	1	2	2	redSquare2	1	1	1	2	blueSquare1	2	2	2	1	blueSquare1	redSquare2,redSquare1	35	false	5	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851197154	square	mixed	redSquare1	2	2	2	2	blueSquare2	2	1	1	2	blueSquare1	1	1	2	1	redSquare2	1	2	1	1	redSquare2	redSquare2	36	true	5	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851218402	square	mixed	redSquare1	2	1	2	2	redSquare2	1	1	1	1	blueSquare1	1	2	1	2	blueSquare2	2	2	2	1	blueSquares	blueSquare1	37	false	6	set	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851239471	square	mixed	blueSquare2	2	2	1	1	redSquare1	1	2	2	1	redSquare2	1	1	2	2	blueSquare1	2	1	1	2	blueSquare1	blueSquare1	38	true	6	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851263808	square	mixed	redSquare2	2	2	2	2	blueSquare1	2	1	1	2	blueSquare2	1	2	2	1	redSquare1	1	1	1	1	redSquare1	redSquare1,redSquare2	39	false	6	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851277279	square	mixed	blueSquare1	2	1	2	1	redSquare2	2	2	1	1	redSquare1	1	2	1	2	blueSquare2	1	1	2	2	blueSquare2	redSquare1	40	false	6	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851303372	square	mixed	blueSquare2	2	2	1	2	blueSquare1	1	2	2	1	redSquare1	1	1	1	1	redSquare2	2	1	2	2	redSquares	redSquare1	41	false	6	set	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851315703	square	mixed	blueSquare2	2	2	1	2	redSquare2	2	1	2	2	redSquare1	1	1	1	1	blueSquare1	1	2	2	1	blueSquare1	redSquare1	42	false	7	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851325201	square	mixed	redSquare1	2	1	2	2	blueSquare2	1	2	1	1	blueSquare1	1	1	2	1	redSquare2	2	2	1	2	redSquare2	redSquare2,redSquare1	43	false	6	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851337079	square	mixed	blueSquare1	1	1	2	1	redSquare2	2	2	2	2	redSquare1	1	2	1	2	blueSquare2	2	1	1	1	blueSquare2	redSquare1	44	false	7	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851356101	square	mixed	redSquare1	2	2	1	2	blueSquare1	2	1	2	1	blueSquare2	1	2	2	2	redSquare2	1	1	1	1	redSquare2	redSquare2,redSquare1	45	false	7	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851364952	square	mixed	blueSquare2	2	1	1	2	blueSquare1	1	2	2	2	redSquare1	1	1	2	1	redSquare2	2	2	1	1	redSquares	blueSquare2	46	false	7	set	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851375081	square	mixed	redSquare2	1	2	2	1	blueSquare2	2	2	2	2	blueSquare1	2	1	1	1	redSquare1	1	1	1	2	redSquare1	blueSquare1	47	false	7	singleton	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851400445	square	mixed	redSquare2	1	2	1	1	redSquare1	2	2	2	1	blueSquare1	1	1	1	2	blueSquare2	2	1	2	2	blueSquares	blueSquare1	48	false	7	set	clickedObj
experiment2_pilot	2023-c7a6c686-1d54-4940-8481-50f7f445da0f	1531851412972	square	mixed	redSquare2	2	2	2	2	blueSquare2	1	2	1	1	blueSquare1	1	1	2	1	redSquare1	2	1	1	2	redSquare1	redSquare1,redSquare2	49	false	8	singleton	clickedObj
