iterationName	gameid	time	stimulusHalf	condition	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	repetition	contextType	eventType
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531958880544	square	mixed	redSquare2	2	2	2	2	blueSquare1	2	1	1	2	blueSquare2	1	1	1	1	redSquare1	1	2	2	1	redSquare1	redSquare1	1	true	0	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531958934312	square	mixed	redSquare1	2	1	2	2	blueSquare1	1	1	1	1	blueSquare2	2	2	2	1	redSquare2	1	2	1	2	redSquare2	blueSquare2	2	false	0	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531958950583	square	mixed	redSquare1	2	2	2	1	redSquare2	1	1	1	2	blueSquare1	1	2	2	2	blueSquare2	2	1	1	1	blueSquares	blueSquare2	3	false	0	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531958963376	square	mixed	blueSquare2	2	2	2	1	blueSquare1	1	1	1	1	redSquare1	2	1	2	2	redSquare2	1	2	1	2	redSquares	redSquare2	4	false	0	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531958984307	square	mixed	blueSquare1	1	1	2	2	redSquare2	2	2	1	1	redSquare1	1	2	1	2	blueSquare2	2	1	2	1	blueSquare2	blueSquare2	5	true	0	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959006288	square	mixed	blueSquare2	2	2	1	2	blueSquare1	1	2	2	1	redSquare1	1	1	1	1	redSquare2	2	1	2	2	redSquares	blueSquare1	6	false	1	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959023929	square	mixed	blueSquare2	1	2	1	2	redSquare1	1	1	1	1	redSquare2	2	2	2	2	blueSquare1	2	1	2	1	blueSquare1	blueSquare1	7	true	0	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959046759	square	mixed	redSquare1	2	1	2	1	redSquare2	1	1	1	1	blueSquare1	1	2	2	2	blueSquare2	2	2	1	2	blueSquares	redSquare1	8	false	1	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959062985	square	mixed	blueSquare1	2	2	2	1	redSquare2	2	1	1	1	redSquare1	1	2	1	2	blueSquare2	1	1	2	2	blueSquare2	blueSquare2	9	true	1	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959080983	square	mixed	blueSquare2	1	1	2	2	redSquare1	1	2	1	1	redSquare2	2	1	2	1	blueSquare1	2	2	1	2	blueSquare1	blueSquare2	10	false	1	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959096515	square	mixed	redSquare1	2	1	2	1	blueSquare2	1	1	1	2	blueSquare1	1	2	1	1	redSquare2	2	2	2	2	redSquare2	redSquare2	11	true	1	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959115551	square	mixed	redSquare2	2	1	1	1	blueSquare2	2	2	2	1	blueSquare1	1	2	2	2	redSquare1	1	1	1	2	redSquare1	redSquare1	12	true	1	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959126653	square	mixed	blueSquare2	2	1	1	2	redSquare1	2	2	2	1	redSquare2	1	2	1	1	blueSquare1	1	1	2	2	blueSquare1	blueSquare1	13	true	2	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959142023	square	mixed	blueSquare1	1	1	1	1	blueSquare2	1	2	2	1	redSquare1	2	1	1	2	redSquare2	2	2	2	2	redSquares	redSquare1	14	false	2	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959162846	square	mixed	redSquare2	2	1	2	2	blueSquare2	2	2	2	1	blueSquare1	1	2	1	1	redSquare1	1	1	1	2	redSquare1	redSquare1	15	true	2	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959193286	square	mixed	redSquare2	1	2	1	2	redSquare1	2	1	1	1	blueSquare1	1	1	2	2	blueSquare2	2	2	2	1	blueSquares	redSquare1,blueSquare1	16	false	2	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959204666	square	mixed	redSquare1	2	1	1	2	blueSquare2	2	2	2	2	blueSquare1	1	1	1	1	redSquare2	1	2	2	1	redSquare2	redSquare2	17	true	2	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959230559	square	mixed	blueSquare2	1	2	2	1	blueSquare1	1	1	1	1	redSquare1	2	1	2	2	redSquare2	2	2	1	2	redSquares	redSquare2,redSquare1	18	true	3	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959242166	square	mixed	redSquare2	1	2	1	2	blueSquare1	2	2	2	1	blueSquare2	2	1	2	2	redSquare1	1	1	1	1	redSquare1	redSquare1	19	true	3	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959254032	square	mixed	redSquare1	1	1	1	1	blueSquare2	1	2	2	2	blueSquare1	2	2	2	1	redSquare2	2	1	1	2	redSquare2	redSquare2	20	true	3	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959274075	square	mixed	blueSquare1	1	1	2	2	redSquare2	2	2	1	1	redSquare1	1	2	1	2	blueSquare2	2	1	2	1	blueSquare2	blueSquare2	21	true	2	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959285846	square	mixed	redSquare2	2	1	2	1	redSquare1	1	2	2	2	blueSquare1	2	2	1	2	blueSquare2	1	1	1	1	blueSquares	blueSquare2,blueSquare1	22	true	3	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959296963	square	mixed	blueSquare1	1	2	2	1	redSquare2	1	1	2	2	redSquare1	2	1	1	1	blueSquare2	2	2	1	2	blueSquare2	blueSquare2	23	true	3	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959310566	square	mixed	blueSquare2	2	1	1	1	redSquare1	2	2	2	1	redSquare2	1	2	1	2	blueSquare1	1	1	2	2	blueSquare1	blueSquare1	24	true	3	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959334422	square	mixed	redSquare2	1	2	2	2	blueSquare1	1	1	2	1	blueSquare2	2	2	1	1	redSquare1	2	1	1	2	redSquare1	redSquare1	25	true	4	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959347766	square	mixed	blueSquare1	2	2	1	1	blueSquare2	1	2	2	1	redSquare1	1	1	1	2	redSquare2	2	1	2	2	redSquares	redSquare2,redSquare1	26	true	4	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959365119	square	mixed	blueSquare1	1	1	2	1	redSquare1	2	2	1	1	redSquare2	1	2	2	2	blueSquare2	2	1	1	2	blueSquare2	blueSquare2	27	true	4	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959390670	square	mixed	redSquare2	2	1	2	1	redSquare1	2	2	2	2	blueSquare1	1	1	1	2	blueSquare2	1	2	1	1	blueSquares	blueSquare2,blueSquare1	28	true	4	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959400572	square	mixed	blueSquare2	1	2	1	2	redSquare2	2	2	1	1	redSquare1	2	1	2	1	blueSquare1	1	1	2	2	blueSquare1	blueSquare1	29	true	4	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959412862	square	mixed	redSquare1	2	2	2	2	blueSquare2	1	2	1	1	blueSquare1	2	1	2	1	redSquare2	1	1	1	2	redSquare2	redSquare2	30	true	4	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959424519	square	mixed	blueSquare1	2	2	2	1	redSquare2	1	2	1	1	redSquare1	1	1	2	2	blueSquare2	2	1	1	2	blueSquare2	blueSquare2	31	true	5	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959436678	square	mixed	redSquare1	1	1	2	2	redSquare2	2	1	2	1	blueSquare1	1	2	1	2	blueSquare2	2	2	1	1	blueSquares	blueSquare2,blueSquare1	32	true	5	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959451776	square	mixed	redSquare2	2	1	2	1	blueSquare2	1	2	1	2	blueSquare1	1	1	2	2	redSquare1	2	2	1	1	redSquare1	redSquare1	33	true	5	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959466622	square	mixed	redSquare1	2	1	2	2	blueSquare1	2	2	2	1	blueSquare2	1	1	1	2	redSquare2	1	2	1	1	redSquare2	redSquare2	34	true	5	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959484748	square	mixed	blueSquare1	1	1	2	1	blueSquare2	2	2	1	2	redSquare1	2	1	2	2	redSquare2	1	2	1	1	redSquares	redSquare2,redSquare1	35	true	5	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959498583	square	mixed	blueSquare2	2	1	1	2	redSquare1	1	2	2	2	redSquare2	1	1	2	1	blueSquare1	2	2	1	1	blueSquare1	blueSquare1	36	true	5	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959529072	square	mixed	redSquare1	1	2	1	1	redSquare2	2	1	2	1	blueSquare1	2	2	1	2	blueSquare2	1	1	2	2	blueSquares	blueSquare2	37	false	6	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959545270	square	mixed	blueSquare1	2	2	2	1	redSquare1	2	1	1	1	redSquare2	1	2	1	2	blueSquare2	1	1	2	2	blueSquare2	blueSquare2	38	true	6	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959556505	square	mixed	blueSquare2	2	2	1	2	redSquare1	1	1	1	1	redSquare2	1	2	2	1	blueSquare1	2	1	2	2	blueSquare1	blueSquare2	39	false	6	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959568878	square	mixed	blueSquare2	1	2	2	1	blueSquare1	2	2	1	2	redSquare1	1	1	1	1	redSquare2	2	1	2	2	redSquares	redSquare1,redSquare2	40	true	6	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959582856	square	mixed	redSquare1	2	1	2	2	redSquare2	1	1	2	1	blueSquare1	2	2	1	2	blueSquare2	1	2	1	1	blueSquares	blueSquare2,blueSquare1	41	true	7	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959594231	square	mixed	redSquare1	2	2	2	2	blueSquare1	2	1	1	2	blueSquare2	1	1	2	1	redSquare2	1	2	1	1	redSquare2	redSquare2	42	true	6	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959609916	square	mixed	redSquare2	1	1	1	2	blueSquare1	1	2	1	1	blueSquare2	2	1	2	1	redSquare1	2	2	2	2	redSquare1	redSquare1	43	true	6	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959626110	square	mixed	blueSquare2	1	2	1	2	blueSquare1	2	1	2	1	redSquare1	1	1	2	2	redSquare2	2	2	1	1	redSquares	redSquare2,redSquare1	44	true	7	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959639763	square	mixed	redSquare2	1	1	1	2	blueSquare2	2	1	1	1	blueSquare1	2	2	2	1	redSquare1	1	2	2	2	redSquare1	redSquare1	45	true	7	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959651390	square	mixed	redSquare1	1	1	2	1	blueSquare1	1	2	1	1	blueSquare2	2	1	1	2	redSquare2	2	2	2	2	redSquare2	redSquare2	46	true	7	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959664456	square	mixed	blueSquare2	1	1	2	1	redSquare1	2	2	1	1	redSquare2	1	2	1	2	blueSquare1	2	1	2	2	blueSquare1	blueSquare1	47	true	7	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959679398	square	mixed	blueSquare1	1	2	1	2	redSquare2	2	2	1	1	redSquare1	1	1	2	1	blueSquare2	2	1	2	2	blueSquare2	blueSquare2	48	true	7	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959697005	square	mixed	blueSquare1	2	1	2	1	blueSquare2	1	1	1	1	redSquare1	2	2	1	2	redSquare2	1	2	2	2	redSquares	redSquare1,redSquare2	49	true	8	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959720542	square	mixed	redSquare2	1	1	2	2	redSquare1	2	2	1	2	blueSquare1	1	2	2	1	blueSquare2	2	1	1	1	blueSquares	blueSquare2,blueSquare1	50	true	8	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959731962	square	mixed	blueSquare2	1	2	2	2	blueSquare1	1	1	2	1	redSquare1	2	1	1	2	redSquare2	2	2	1	1	redSquares	redSquare2,redSquare1	51	true	9	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959747366	square	mixed	redSquare1	1	2	2	2	blueSquare2	2	2	1	1	blueSquare1	2	1	2	1	redSquare2	1	1	1	2	redSquare2	redSquare2	52	true	8	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959769761	square	mixed	blueSquare1	1	1	2	1	redSquare2	1	2	1	1	redSquare1	2	2	2	2	blueSquare2	2	1	1	2	blueSquare2	blueSquare2	53	true	8	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959783662	square	mixed	redSquare2	1	2	2	2	blueSquare2	1	1	1	1	blueSquare1	2	2	2	1	redSquare1	2	1	1	2	redSquare1	redSquare1	54	true	8	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959802003	square	mixed	blueSquare2	1	2	2	1	redSquare2	2	2	1	1	redSquare1	1	1	2	2	blueSquare1	2	1	1	2	blueSquare1	blueSquare1	55	true	8	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959815574	square	mixed	redSquare2	1	1	2	2	blueSquare2	2	1	1	2	blueSquare1	1	2	2	1	redSquare1	2	2	1	1	redSquare1	redSquare1	56	true	9	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959840109	square	mixed	blueSquare2	1	2	2	2	redSquare1	1	1	1	1	redSquare2	2	1	2	1	blueSquare1	2	2	1	2	blueSquare1	blueSquare1	57	true	9	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959853326	square	mixed	redSquare2	1	2	2	1	redSquare1	2	2	1	1	blueSquare1	2	1	1	2	blueSquare2	1	1	2	2	blueSquares	blueSquare1,blueSquare2	58	true	9	set	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959863078	square	mixed	blueSquare1	1	1	1	1	redSquare1	2	1	2	1	redSquare2	1	2	2	2	blueSquare2	2	2	1	2	blueSquare2	blueSquare2	59	true	9	singleton	clickedObj
experiment2_pilot	2506-5f9a6e22-2a88-419e-aae6-09b9fe35631e	1531959872333	square	mixed	redSquare1	1	2	2	1	blueSquare2	2	1	2	2	blueSquare1	1	1	1	2	redSquare2	2	2	1	1	redSquare2	redSquare2	60	true	9	singleton	clickedObj
