iterationName	gameid	time	stimulusHalf	condition	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	repetition	contextType	eventType
experiment2_pilot	7020-abfded1e-e835-4d9d-a84e-68b460810c40	1531961144563	circle	mixed	spottedCircle1	1	2	2	1	stripedCircle1	1	1	2	2	stripedCircle2	2	1	1	1	spottedCircle2	2	2	1	2	spottedCircle2	stripedCircle2	1	false	0	singleton	clickedObj
experiment2_pilot	7020-abfded1e-e835-4d9d-a84e-68b460810c40	1531961161473	circle	mixed	stripedCircle1	1	1	1	2	spottedCircle2	1	2	1	1	spottedCircle1	2	1	2	2	stripedCircle2	2	2	2	1	stripedCircle2	stripedCircle1	2	false	0	singleton	clickedObj
experiment2_pilot	7020-abfded1e-e835-4d9d-a84e-68b460810c40	1531961176010	circle	mixed	spottedCircle2	2	2	2	2	stripedCircle1	1	2	1	2	stripedCircle2	1	1	2	1	spottedCircle1	2	1	1	1	spottedCircle1	spottedCircle1	3	true	0	singleton	clickedObj
experiment2_pilot	7020-abfded1e-e835-4d9d-a84e-68b460810c40	1531961192821	circle	mixed	stripedCircle1	1	2	1	2	stripedCircle2	1	1	2	2	spottedCircle1	2	2	1	1	spottedCircle2	2	1	2	1	spottedCircles	spottedCircle1	4	false	0	set	clickedObj
experiment2_pilot	7020-abfded1e-e835-4d9d-a84e-68b460810c40	1531961211555	circle	mixed	spottedCircle2	2	1	2	1	spottedCircle1	1	1	1	1	stripedCircle1	1	2	2	2	stripedCircle2	2	2	1	2	stripedCircles	stripedCircle2	5	false	0	set	clickedObj
experiment2_pilot	7020-abfded1e-e835-4d9d-a84e-68b460810c40	1531961228394	circle	mixed	stripedCircle2	2	1	1	1	spottedCircle2	1	1	2	1	spottedCircle1	2	2	1	2	stripedCircle1	1	2	2	2	stripedCircle1	stripedCircle2,stripedCircle1	6	false	0	singleton	clickedObj
experiment2_pilot	7020-abfded1e-e835-4d9d-a84e-68b460810c40	1531961245397	circle	mixed	spottedCircle1	1	1	2	2	spottedCircle2	2	1	1	2	stripedCircle1	2	2	2	1	stripedCircle2	1	2	1	1	stripedCircles	spottedCircle1	7	false	1	set	clickedObj
experiment2_pilot	7020-abfded1e-e835-4d9d-a84e-68b460810c40	1531961263557	circle	mixed	spottedCircle2	1	2	2	2	stripedCircle2	2	2	1	1	stripedCircle1	1	1	2	1	spottedCircle1	2	1	1	2	spottedCircle1	spottedCircle1,spottedCircle2	8	false	1	singleton	clickedObj
experiment2_pilot	7020-abfded1e-e835-4d9d-a84e-68b460810c40	1531961281605	circle	mixed	stripedCircle2	2	1	2	2	stripedCircle1	1	2	1	1	spottedCircle1	2	2	1	2	spottedCircle2	1	1	2	1	spottedCircles	spottedCircle1	9	false	1	set	clickedObj
experiment2_pilot	7020-abfded1e-e835-4d9d-a84e-68b460810c40	1531961304448	circle	mixed	spottedCircle1	1	2	1	1	stripedCircle2	2	2	2	1	stripedCircle1	1	1	2	2	spottedCircle2	2	1	1	2	spottedCircle2	spottedCircle1,spottedCircle2	10	false	1	singleton	clickedObj
experiment2_pilot	7020-abfded1e-e835-4d9d-a84e-68b460810c40	1531961325896	circle	mixed	stripedCircle1	1	1	2	1	spottedCircle1	1	2	1	1	spottedCircle2	2	2	2	2	stripedCircle2	2	1	1	2	stripedCircle2	spottedCircle1	11	false	1	singleton	clickedObj
