iterationName	gameid	time	stimulusHalf	condition	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	repetition	contextType	eventType
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850323761	circle	mixed	stripedCircle1	1	1	2	1	spottedCircle1	1	2	2	2	spottedCircle2	2	2	1	2	stripedCircle2	2	1	1	1	stripedCircle2	spottedCircle1	12	false	1	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850342727	circle	mixed	stripedCircle2	1	2	2	2	spottedCircle1	1	1	1	2	spottedCircle2	2	1	2	1	stripedCircle1	2	2	1	1	stripedCircle1	spottedCircle1,stripedCircle1	13	false	2	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850365041	circle	mixed	stripedCircle1	2	2	1	1	stripedCircle2	1	2	1	2	spottedCircle1	2	1	2	1	spottedCircle2	1	1	2	2	spottedCircles	spottedCircle1,spottedCircle2	14	true	2	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850402013	circle	mixed	stripedCircle2	1	2	2	2	spottedCircle2	1	1	1	1	spottedCircle1	2	2	1	2	stripedCircle1	2	1	2	1	stripedCircle1	stripedCircle2,spottedCircle2	15	false	3	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850426117	circle	mixed	spottedCircle1	2	1	2	2	stripedCircle2	1	2	1	1	stripedCircle1	1	1	1	2	spottedCircle2	2	2	2	1	spottedCircle2	spottedCircle2	16	true	2	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850446652	circle	mixed	spottedCircle2	1	1	2	1	stripedCircle2	1	2	1	2	stripedCircle1	2	1	2	2	spottedCircle1	2	2	1	1	spottedCircle1	stripedCircle1,spottedCircle1	17	false	2	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850472847	circle	mixed	stripedCircle1	1	1	1	1	spottedCircle2	2	1	2	2	spottedCircle1	2	2	1	2	stripedCircle2	1	2	2	1	stripedCircle2	spottedCircle1	18	false	2	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850513567	circle	mixed	spottedCircle1	1	2	2	2	spottedCircle2	2	2	2	1	stripedCircle1	1	1	1	1	stripedCircle2	2	1	1	2	stripedCircles	spottedCircle2	19	false	2	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850534511	circle	mixed	stripedCircle1	2	2	1	2	spottedCircle1	2	1	2	2	spottedCircle2	1	1	2	1	stripedCircle2	1	2	1	1	stripedCircle2	stripedCircle2	20	true	3	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850595156	circle	mixed	spottedCircle1	2	2	1	1	spottedCircle2	1	1	2	2	stripedCircle1	1	2	2	1	stripedCircle2	2	1	1	2	stripedCircles	stripedCircle1	21	false	3	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850614690	circle	mixed	spottedCircle1	1	2	2	2	stripedCircle2	2	1	1	2	stripedCircle1	2	2	2	1	spottedCircle2	1	1	1	1	spottedCircle2	spottedCircle2	22	true	3	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850643555	circle	mixed	stripedCircle1	2	1	1	1	stripedCircle2	1	1	2	1	spottedCircle1	2	2	2	2	spottedCircle2	1	2	1	2	spottedCircles	spottedCircle1,spottedCircle2	23	true	3	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850672603	circle	mixed	spottedCircle2	2	1	2	1	stripedCircle2	2	2	1	2	stripedCircle1	1	1	1	1	spottedCircle1	1	2	2	2	spottedCircle1	stripedCircle1,spottedCircle1	24	false	3	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850726629	circle	mixed	spottedCircle1	1	1	1	2	spottedCircle2	2	1	2	1	stripedCircle1	2	2	2	2	stripedCircle2	1	2	1	1	stripedCircles	stripedCircle1	25	false	4	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850750804	circle	mixed	spottedCircle2	2	1	2	2	stripedCircle2	1	2	1	2	stripedCircle1	1	1	2	1	spottedCircle1	2	2	1	1	spottedCircle1	spottedCircle1	26	true	4	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850796653	circle	mixed	spottedCircle1	2	1	1	1	stripedCircle1	2	2	2	1	stripedCircle2	1	2	2	2	spottedCircle2	1	1	1	2	spottedCircle2	spottedCircle1	27	false	4	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850820036	circle	mixed	spottedCircle2	2	2	1	1	stripedCircle2	1	1	2	2	stripedCircle1	1	2	1	2	spottedCircle1	2	1	2	1	spottedCircle1	spottedCircle1	28	true	5	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850844594	circle	mixed	stripedCircle1	1	2	1	1	spottedCircle2	2	2	2	1	spottedCircle1	2	1	1	2	stripedCircle2	1	1	2	2	stripedCircle2	stripedCircle1	29	false	4	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850873661	circle	mixed	spottedCircle1	1	2	1	2	stripedCircle1	2	2	1	1	stripedCircle2	1	1	2	1	spottedCircle2	2	1	2	2	spottedCircle2	spottedCircle2	30	true	5	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850890948	circle	mixed	stripedCircle2	2	1	1	1	stripedCircle1	1	1	2	1	spottedCircle1	1	2	2	2	spottedCircle2	2	2	1	2	spottedCircles	spottedCircle1	31	false	4	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850914591	circle	mixed	stripedCircle1	2	2	2	1	spottedCircle1	2	1	2	2	spottedCircle2	1	1	1	2	stripedCircle2	1	2	1	1	stripedCircle2	stripedCircle2	32	true	5	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850947777	circle	mixed	spottedCircle1	2	2	1	2	spottedCircle2	1	1	2	1	stripedCircle1	1	2	1	1	stripedCircle2	2	1	2	2	stripedCircles	stripedCircle2,stripedCircle1	33	true	5	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531850978064	circle	mixed	stripedCircle2	2	2	2	1	spottedCircle1	1	2	1	2	spottedCircle2	2	1	2	2	stripedCircle1	1	1	1	1	stripedCircle1	stripedCircle1	34	true	4	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851036423	circle	mixed	stripedCircle2	1	1	2	2	stripedCircle1	2	2	1	2	spottedCircle1	2	1	1	1	spottedCircle2	1	2	2	1	spottedCircles	spottedCircle1,spottedCircle2	35	true	5	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851074630	circle	mixed	stripedCircle2	1	2	1	1	spottedCircle2	2	2	2	2	spottedCircle1	2	1	2	1	stripedCircle1	1	1	1	2	stripedCircle1	stripedCircle1,spottedCircle1	36	false	5	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851163383	circle	mixed	stripedCircle1	2	1	2	1	stripedCircle2	2	2	1	2	spottedCircle1	1	1	2	2	spottedCircle2	1	2	1	1	spottedCircles	spottedCircle2,spottedCircle1	37	true	6	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851179532	circle	mixed	stripedCircle2	1	2	2	2	spottedCircle2	2	2	1	1	spottedCircle1	2	1	2	1	stripedCircle1	1	1	1	2	stripedCircle1	stripedCircle1	38	true	6	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851217308	circle	mixed	spottedCircle2	2	1	2	1	stripedCircle1	1	1	1	1	stripedCircle2	2	2	2	2	spottedCircle1	1	2	1	2	spottedCircle1	spottedCircle1	39	true	6	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851252594	circle	mixed	stripedCircle1	2	1	1	1	spottedCircle1	1	2	2	2	spottedCircle2	2	2	2	1	stripedCircle2	1	1	1	2	stripedCircle2	stripedCircle2	40	true	6	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851276053	circle	mixed	spottedCircle2	1	1	1	1	stripedCircle2	1	2	2	1	stripedCircle1	2	1	2	2	spottedCircle1	2	2	1	2	spottedCircle1	spottedCircle1	41	true	7	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851323237	circle	mixed	spottedCircle1	1	1	1	1	stripedCircle1	2	2	2	2	stripedCircle2	2	1	1	2	spottedCircle2	1	2	2	1	spottedCircle2	spottedCircle2	42	true	6	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851341258	circle	mixed	stripedCircle2	2	1	2	2	spottedCircle2	1	1	1	2	spottedCircle1	2	2	1	1	stripedCircle1	1	2	2	1	stripedCircle1	stripedCircle1,stripedCircle2	43	false	7	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851361115	circle	mixed	spottedCircle1	1	2	2	1	spottedCircle2	2	2	1	1	stripedCircle1	2	1	1	2	stripedCircle2	1	1	2	2	stripedCircles	stripedCircle1	44	false	6	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851384280	circle	mixed	stripedCircle1	2	1	2	1	stripedCircle2	1	2	1	2	spottedCircle1	2	2	2	2	spottedCircle2	1	1	1	1	spottedCircles	spottedCircle2,spottedCircle1	45	true	7	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851401609	circle	mixed	spottedCircle1	1	2	2	1	stripedCircle2	2	2	2	2	stripedCircle1	1	1	1	1	spottedCircle2	2	1	1	2	spottedCircle2	spottedCircle2	46	true	7	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851427728	circle	mixed	spottedCircle1	1	2	2	2	spottedCircle2	1	1	1	2	stripedCircle1	2	1	1	1	stripedCircle2	2	2	2	1	stripedCircles	stripedCircle1	47	false	7	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851449550	circle	mixed	stripedCircle1	1	2	2	1	spottedCircle1	2	1	1	1	spottedCircle2	1	1	1	2	stripedCircle2	2	2	2	2	stripedCircle2	stripedCircle2	48	true	7	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851490461	circle	mixed	spottedCircle1	1	1	2	2	stripedCircle2	2	2	2	1	stripedCircle1	2	1	1	2	spottedCircle2	1	2	1	1	spottedCircle2	spottedCircle2	49	true	8	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851520943	circle	mixed	stripedCircle2	2	2	1	2	spottedCircle2	2	1	1	1	spottedCircle1	1	2	2	2	stripedCircle1	1	1	2	1	stripedCircle1	stripedCircle1	50	true	8	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851558533	circle	mixed	stripedCircle2	1	1	2	1	stripedCircle1	2	2	2	2	spottedCircle1	1	2	1	1	spottedCircle2	2	1	1	2	spottedCircles	spottedCircle2	51	false	8	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851575146	circle	mixed	stripedCircle2	2	2	2	1	spottedCircle1	2	1	2	2	spottedCircle2	1	2	1	1	stripedCircle1	1	1	1	2	stripedCircle1	stripedCircle1	52	true	9	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851613021	circle	mixed	spottedCircle2	2	2	2	2	stripedCircle1	1	1	2	1	stripedCircle2	1	2	1	2	spottedCircle1	2	1	1	1	spottedCircle1	spottedCircle1	53	true	8	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851639259	circle	mixed	spottedCircle2	2	2	1	1	spottedCircle1	2	1	2	1	stripedCircle1	1	1	2	2	stripedCircle2	1	2	1	2	stripedCircles	stripedCircle2,stripedCircle1	54	true	8	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851673856	circle	mixed	stripedCircle1	1	1	1	1	spottedCircle2	2	1	1	2	spottedCircle1	2	2	2	1	stripedCircle2	1	2	2	2	stripedCircle2	stripedCircle2	55	true	8	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851693214	circle	mixed	spottedCircle2	2	1	1	2	stripedCircle1	1	1	2	2	stripedCircle2	2	2	1	1	spottedCircle1	1	2	2	1	spottedCircle1	spottedCircle1	56	true	9	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851725899	circle	mixed	stripedCircle1	1	2	1	1	spottedCircle1	1	1	2	2	spottedCircle2	2	1	1	2	stripedCircle2	2	2	2	1	stripedCircle2	stripedCircle2	57	true	9	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851752850	circle	mixed	spottedCircle1	1	2	1	2	stripedCircle2	2	2	1	1	stripedCircle1	2	1	2	1	spottedCircle2	1	1	2	2	spottedCircle2	spottedCircle2	58	true	9	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851805095	circle	mixed	spottedCircle2	2	1	1	1	spottedCircle1	2	2	1	2	stripedCircle1	1	1	2	2	stripedCircle2	1	2	2	1	stripedCircles	stripedCircle2,stripedCircle1	59	true	9	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851828949	circle	mixed	stripedCircle2	1	2	1	2	stripedCircle1	1	1	2	2	spottedCircle1	2	2	1	1	spottedCircle2	2	1	2	1	spottedCircles	spottedCircle1,spottedCircle2	60	true	9	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851861184	circle	mixed	stripedCircle2	1	2	1	1	spottedCircle1	2	2	1	2	spottedCircle2	2	1	2	2	stripedCircle1	1	1	2	1	stripedCircle1	stripedCircle1	61	true	10	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851887375	circle	mixed	stripedCircle1	1	1	2	1	spottedCircle2	1	2	1	2	spottedCircle1	2	1	1	1	stripedCircle2	2	2	2	2	stripedCircle2	stripedCircle2	62	true	10	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851900256	circle	mixed	spottedCircle2	1	2	2	2	stripedCircle2	2	2	1	2	stripedCircle1	2	1	2	1	spottedCircle1	1	1	1	1	spottedCircle1	spottedCircle1	63	true	10	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851915360	circle	mixed	stripedCircle2	1	1	2	1	stripedCircle1	1	2	2	2	spottedCircle1	2	1	1	1	spottedCircle2	2	2	1	2	spottedCircles	spottedCircle2,spottedCircle1	64	true	10	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851930557	circle	mixed	stripedCircle1	2	1	1	1	spottedCircle2	1	1	2	1	spottedCircle1	2	2	1	2	stripedCircle2	1	2	2	2	stripedCircle2	stripedCircle2	65	true	11	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851946988	circle	mixed	spottedCircle2	2	2	1	2	spottedCircle1	2	1	1	1	stripedCircle1	1	2	2	1	stripedCircle2	1	1	2	2	stripedCircles	stripedCircle1,stripedCircle2	66	true	10	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851970653	circle	mixed	spottedCircle2	2	1	1	1	stripedCircle2	1	2	2	2	stripedCircle1	2	2	2	1	spottedCircle1	1	1	1	2	spottedCircle1	spottedCircle1	67	true	11	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531851987165	circle	mixed	spottedCircle2	1	1	1	1	spottedCircle1	2	1	2	2	stripedCircle1	1	2	1	2	stripedCircle2	2	2	2	1	stripedCircles	stripedCircle2,stripedCircle1	68	true	11	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531852004804	circle	mixed	spottedCircle1	1	2	1	1	stripedCircle1	1	1	1	2	stripedCircle2	2	2	2	2	spottedCircle2	2	1	2	1	spottedCircle2	spottedCircle2	69	true	10	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531852018217	circle	mixed	stripedCircle2	1	2	2	2	stripedCircle1	2	1	1	1	spottedCircle1	2	2	2	1	spottedCircle2	1	1	1	2	spottedCircles	spottedCircle2,spottedCircle1	70	true	11	set	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531852034742	circle	mixed	spottedCircle1	2	1	1	1	stripedCircle1	1	2	2	1	stripedCircle2	1	1	1	2	spottedCircle2	2	2	2	2	spottedCircle2	spottedCircle2	71	true	11	singleton	clickedObj
experiment2_pilot	6090-f747b4bd-054e-497e-82c1-6c681266db06	1531852055262	circle	mixed	stripedCircle2	1	2	1	1	spottedCircle2	1	1	1	2	spottedCircle1	2	2	2	2	stripedCircle1	2	1	2	1	stripedCircle1	stripedCircle1	72	true	11	singleton	clickedObj
