iterationName	gameid	time	stimulusHalf	condition	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	repetition	contextType	eventType
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849927200	square	mixed	redSquare2	2	1	2	2	blueSquare1	2	2	1	1	blueSquare2	1	2	1	2	redSquare1	1	1	2	1	redSquare1	redSquare1,redSquare2	27	false	4	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849942575	square	mixed	blueSquare1	2	2	1	2	redSquare2	1	1	1	1	redSquare1	2	1	2	2	blueSquare2	1	2	2	1	blueSquare2	blueSquare2	28	true	4	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849955002	square	mixed	blueSquare2	1	1	2	2	redSquare2	2	2	1	1	redSquare1	1	2	1	2	blueSquare1	2	1	2	1	blueSquare1	blueSquare1	29	true	5	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849968617	square	mixed	redSquare2	1	1	1	1	blueSquare2	2	2	2	1	blueSquare1	2	1	1	2	redSquare1	1	2	2	2	redSquare1	redSquare1	30	true	5	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531849990721	square	mixed	redSquare2	2	2	2	1	redSquare1	1	1	2	2	blueSquare1	1	2	1	1	blueSquare2	2	1	1	2	blueSquares	blueSquare1,blueSquare2	31	true	4	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850001978	square	mixed	blueSquare1	1	1	1	2	blueSquare2	2	2	2	1	redSquare1	2	1	2	2	redSquare2	1	2	1	1	redSquares	redSquare1	32	false	4	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850014390	square	mixed	redSquare1	2	2	1	1	blueSquare2	1	2	1	2	blueSquare1	1	1	2	2	redSquare2	2	1	2	1	redSquare2	redSquare2	33	true	5	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850046767	square	mixed	redSquare2	1	2	1	1	redSquare1	2	1	2	2	blueSquare1	2	2	2	1	blueSquare2	1	1	1	2	blueSquares	blueSquare2,blueSquare1	34	true	5	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850086866	square	mixed	blueSquare1	2	2	2	1	redSquare1	1	2	1	1	redSquare2	2	1	1	2	blueSquare2	1	1	2	2	blueSquare2	redSquare1,blueSquare1	35	false	5	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850111848	square	mixed	blueSquare1	1	2	2	2	blueSquare2	1	1	1	1	redSquare1	2	2	2	1	redSquare2	2	1	1	2	redSquares	redSquare1	36	false	5	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850143159	square	mixed	redSquare1	2	2	2	1	blueSquare2	1	2	1	1	blueSquare1	1	1	1	2	redSquare2	2	1	2	2	redSquare2	redSquare2	37	true	6	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850168312	square	mixed	redSquare2	2	1	1	2	blueSquare1	1	1	1	1	blueSquare2	2	2	2	2	redSquare1	1	2	2	1	redSquare1	redSquare2	38	false	6	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850203729	square	mixed	blueSquare2	1	1	1	2	redSquare1	1	2	1	1	redSquare2	2	2	2	1	blueSquare1	2	1	2	2	blueSquare1	blueSquare1	39	true	6	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850220470	square	mixed	blueSquare2	2	1	2	2	blueSquare1	1	2	2	1	redSquare1	2	2	1	2	redSquare2	1	1	1	1	redSquares	redSquare1	40	false	6	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850241915	square	mixed	redSquare1	2	2	2	1	blueSquare2	2	1	2	2	blueSquare1	1	2	1	2	redSquare2	1	1	1	1	redSquare2	redSquare2	41	true	7	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850257383	square	mixed	redSquare2	1	2	1	2	blueSquare2	2	2	1	1	blueSquare1	1	1	2	1	redSquare1	2	1	2	2	redSquare1	blueSquare2	42	false	7	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850282373	square	mixed	blueSquare2	1	1	1	2	blueSquare1	2	2	2	2	redSquare1	1	2	1	1	redSquare2	2	1	2	1	redSquares	blueSquare2	43	false	7	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850308466	square	mixed	blueSquare1	2	1	1	1	redSquare2	2	2	2	1	redSquare1	1	2	1	2	blueSquare2	1	1	2	2	blueSquare2	blueSquare2	44	true	6	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850324567	square	mixed	blueSquare2	2	2	2	2	redSquare1	2	1	1	2	redSquare2	1	2	1	1	blueSquare1	1	1	2	1	blueSquare1	blueSquare1	45	true	7	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850364841	square	mixed	redSquare1	1	1	2	1	redSquare2	1	2	2	2	blueSquare1	2	1	1	2	blueSquare2	2	2	1	1	blueSquares	blueSquare2,blueSquare1	46	true	6	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850377547	square	mixed	blueSquare1	2	2	2	2	redSquare2	1	1	2	1	redSquare1	2	1	1	2	blueSquare2	1	2	1	1	blueSquare2	blueSquare2	47	true	7	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850391555	square	mixed	redSquare2	2	2	2	1	redSquare1	2	1	2	2	blueSquare1	1	2	1	1	blueSquare2	1	1	1	2	blueSquares	blueSquare1,blueSquare2	48	true	7	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850406246	square	mixed	blueSquare1	1	2	2	1	redSquare1	2	1	1	1	redSquare2	2	2	2	2	blueSquare2	1	1	1	2	blueSquare2	blueSquare2	49	true	8	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850419333	square	mixed	blueSquare1	2	1	1	1	blueSquare2	1	1	2	1	redSquare1	2	2	2	2	redSquare2	1	2	1	2	redSquares	redSquare1	50	false	8	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850439344	square	mixed	redSquare2	2	1	2	2	blueSquare1	1	1	1	2	blueSquare2	1	2	2	1	redSquare1	2	2	1	1	redSquare1	redSquare1,redSquare2	51	false	8	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850473646	square	mixed	redSquare1	2	2	1	2	blueSquare1	2	1	2	1	blueSquare2	1	2	1	1	redSquare2	1	1	2	2	redSquare2	redSquare2	52	true	8	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850487226	square	mixed	blueSquare2	2	2	1	2	redSquare1	1	2	1	1	redSquare2	1	1	2	2	blueSquare1	2	1	2	1	blueSquare1	blueSquare2	53	false	8	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850499367	square	mixed	redSquare2	1	1	2	2	redSquare1	2	1	1	1	blueSquare1	1	2	2	1	blueSquare2	2	2	1	2	blueSquares	blueSquare2,blueSquare1	54	true	8	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850529379	square	mixed	blueSquare2	2	1	1	1	redSquare1	1	2	2	2	redSquare2	1	1	2	1	blueSquare1	2	2	1	2	blueSquare1	blueSquare1	55	true	9	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850545535	square	mixed	redSquare2	2	2	2	2	blueSquare2	1	2	1	1	blueSquare1	1	1	1	2	redSquare1	2	1	2	1	redSquare1	redSquare1	56	true	9	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850573367	square	mixed	redSquare1	2	2	2	2	redSquare2	1	1	1	2	blueSquare1	1	2	1	1	blueSquare2	2	1	2	1	blueSquares	blueSquare1,blueSquare2	57	true	9	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850594918	square	mixed	redSquare1	1	1	2	2	blueSquare1	2	2	1	1	blueSquare2	2	1	1	2	redSquare2	1	2	2	1	redSquare2	redSquare2	58	true	9	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850642579	square	mixed	blueSquare1	1	2	1	2	redSquare1	2	2	2	2	redSquare2	2	1	1	1	blueSquare2	1	1	2	1	blueSquare2	blueSquare2	59	true	9	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850662636	square	mixed	blueSquare1	2	1	2	2	blueSquare2	2	2	2	1	redSquare1	1	2	1	2	redSquare2	1	1	1	1	redSquares	redSquare1	60	false	9	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850680749	square	mixed	redSquare2	1	2	1	2	redSquare1	1	1	2	2	blueSquare1	2	1	2	1	blueSquare2	2	2	1	1	blueSquares	blueSquare2,blueSquare1	61	true	10	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850713056	square	mixed	redSquare2	1	1	2	1	blueSquare2	2	1	1	1	blueSquare1	2	2	1	2	redSquare1	1	2	2	2	redSquare1	redSquare1	62	true	10	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850733942	square	mixed	blueSquare1	2	1	1	1	blueSquare2	1	2	2	2	redSquare1	2	2	1	2	redSquare2	1	1	2	1	redSquares	redSquare2	63	false	10	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850748249	square	mixed	redSquare1	1	2	2	2	blueSquare2	2	1	2	1	blueSquare1	1	1	1	2	redSquare2	2	2	1	1	redSquare2	redSquare2	64	true	10	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850761958	square	mixed	blueSquare2	2	1	2	2	blueSquare1	2	2	1	2	redSquare1	1	2	1	1	redSquare2	1	1	2	1	redSquares	redSquare1,redSquare2	65	true	11	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850771702	square	mixed	redSquare1	1	2	2	2	blueSquare1	2	1	1	2	blueSquare2	1	1	2	1	redSquare2	2	2	1	1	redSquare2	redSquare2	66	true	11	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850791767	square	mixed	blueSquare2	2	2	1	2	redSquare1	1	2	2	1	redSquare2	2	1	2	2	blueSquare1	1	1	1	1	blueSquare1	blueSquare1	67	true	10	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850822051	square	mixed	blueSquare1	1	2	1	1	redSquare1	2	2	2	1	redSquare2	1	1	1	2	blueSquare2	2	1	2	2	blueSquare2	blueSquare2	68	true	10	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850842591	square	mixed	redSquare2	2	2	1	2	redSquare1	2	1	2	2	blueSquare1	1	2	1	1	blueSquare2	1	1	2	1	blueSquares	blueSquare1,blueSquare2	69	true	11	set	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850858168	square	mixed	blueSquare2	2	1	1	1	redSquare1	2	2	2	1	redSquare2	1	1	1	2	blueSquare1	1	2	2	2	blueSquare1	blueSquare1	70	true	11	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850888526	square	mixed	blueSquare1	1	2	2	2	redSquare2	2	1	1	2	redSquare1	2	2	1	1	blueSquare2	1	1	2	1	blueSquare2	redSquare2	71	false	11	singleton	clickedObj
experiment2_pilot	6490-86f6bd87-4fbd-4918-916d-1667e77cfc2d	1531850907386	square	mixed	redSquare2	1	2	2	2	blueSquare2	2	1	2	1	blueSquare1	1	1	1	2	redSquare1	2	2	1	1	redSquare1	redSquare1	72	true	11	singleton	clickedObj
