iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491721175	redSquare2	1	hopu	21044	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491758803	spottedCircle2	2	hopu	27735	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491773095	redSquare1	3	kuwi	7640	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491786630	stripedCircle1	4	mile	6322	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491798818	spottedCircle1	5	nane	5856	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491815231	blueSquare1	6	poku	9198	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491833094	redSquare1	7	nane	10668	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491850063	spottedCircle1	8	poku	9706	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491865270	stripedCircle2	9	woki	8564	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491882125	stripedCircle1	10	mile	8278	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491894809	blueSquare2	11	nane	3961	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491909354	stripedCircle2	12	mile	4684	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491932247	redSquare2	13	mapo	12470	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491949205	blueSquare1	14	meka	7147	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491969954	spottedCircle2	15	giko	10395	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516491989869	blueSquare2	16	helu	12183	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492007900	spottedCircle2	17	poku	8062	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492024886	blueSquare1	18	nane	9420	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492045499	redSquare1	19	kuwi	9520	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492057765	stripedCircle2	20	mile	3545	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492080429	blueSquare2	21	lope	14125	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492094382	stripedCircle1	22	mile	3017	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492112209	redSquare2	23	kuwi	9764	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492132975	spottedCircle1	24	meka	9903	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492148314	redSquare1	25	kuwi	5192	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492163732	spottedCircle2	26	poku	6061	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492179938	stripedCircle1	27	mile	8577	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492194259	blueSquare1	28	lope	7363	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492217052	blueSquare2	29	lope	13689	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492231250	stripedCircle2	30	meka	5297	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492255511	redSquare2	31	lope	12970	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492265097	spottedCircle1	32	poku	3147	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492293403	redSquare2	33	meka	19170	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492310881	blueSquare2	34	lope	7289	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492322693	redSquare1	35	kuwi	5425	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492332841	stripedCircle1	36	mile	2658	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492352970	stripedCircle2	37	meka	13460	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492371561	spottedCircle2	38	poku	9165	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492385143	stripedCircle1	39	mile	4768	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492395736	redSquare2	40	helu	3971	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492422665	blueSquare2	41	lope	9273	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492435742	spottedCircle2	42	meka	6193	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492451341	spottedCircle1	43	poku	7792	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492462271	blueSquare1	44	lope	4104	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492476014	spottedCircle1	45	poku	6880	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492492422	stripedCircle2	46	meka	9418	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492509948	blueSquare1	47	lope	7968	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492520063	redSquare1	48	poku	3401	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492536419	spottedCircle1	49	poku	8338	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492545654	blueSquare1	50	lope	2595	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492558564	stripedCircle1	51	mile	4491	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492569438	stripedCircle2	52	meka	4547	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492584851	stripedCircle1	53	mile	8017	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492594636	spottedCircle1	54	poku	3625	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492607440	stripedCircle2	55	meka	5553	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492619997	redSquare2	56	helu	5559	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492646389	blueSquare2	57	nane	16034	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492661868	redSquare2	58	helu	5247	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492677574	redSquare1	59	kuwi	7688	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492700913	spottedCircle2	60	giko	16205	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492716246	redSquare1	61	kuwi	4193	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492728804	spottedCircle2	62	giko	6018	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492743850	blueSquare2	63	nane	5394	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492755923	blueSquare1	64	lope	4817	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492768071	stripedCircle2	65	meka	5660	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492794123	blueSquare2	66	lahu	19092	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492816187	redSquare1	67	kuwi	4282	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492829563	redSquare2	68	helu	6601	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492850191	blueSquare1	69	lope	10819	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492863530	spottedCircle1	70	poku	3136	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492876593	stripedCircle2	71	meka	5333	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492892642	spottedCircle2	72	giko	9926	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492906466	redSquare1	73	kuwi	3649	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492916291	spottedCircle1	74	poku	3112	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492949053	spottedCircle2	75	helu	25337	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492960162	stripedCircle1	76	mile	2897	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492974176	blueSquare2	77	lope	6387	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516492986376	stripedCircle1	78	mile	2368	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516493001187	blueSquare1	79	lope	6156	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516493011712	redSquare2	80	helu	3529	drop
experiment1	4601-af611925-1205-4534-915e-a0006ba22a32	1516493026083	stripedCircle2	81	meka	4940	drop
