iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516429926146	spottedCircle1	1	kepe	15907	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516429947055	redSquare1	2	luge	12755	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516429970379	blueSquare1	3	pole	12046	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516429990641	stripedCircle2	4	miwi	7773	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430014580	stripedCircle1	5	kepe	12398	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430032234	blueSquare2	6	kepe	9136	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430059244	stripedCircle2	7	kepe	16121	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430074058	spottedCircle2	8	kepe	7169	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430095477	redSquare1	9	kagu	12342	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430111725	stripedCircle1	10	miwi	7284	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430134141	redSquare2	11	kagu	8939	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430152549	spottedCircle2	12	kepe	6915	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430187413	spottedCircle1	13	mapi	26273	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430206264	redSquare2	14	kagu	9840	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430257316	blueSquare1	15	loku	42669	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430269769	blueSquare2	16	puka	3759	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430294124	redSquare1	17	luge	12136	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430309276	blueSquare1	18	loku	6355	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430332958	stripedCircle1	19	miwi	11464	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430345292	blueSquare2	20	miwi	4090	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430365045	spottedCircle1	21	kepe	11809	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430376890	spottedCircle2	22	kepe	5900	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430418944	blueSquare1	23	loku	35418	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430443770	redSquare1	24	puka	15294	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430470274	spottedCircle1	25	kepe	5255	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430482531	stripedCircle2	26	miwi	4949	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430510789	blueSquare2	27	loku	10272	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430529908	stripedCircle1	28	mapi	7832	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430560615	redSquare2	29	kagu	8904	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430581102	stripedCircle2	30	miwi	9242	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430604565	redSquare2	31	kagu	10465	drop
experiment1	1695-69f7ee7a-731a-4c90-b70f-941f24874c4b	1516430632212	spottedCircle2	32	kepe	16503	drop
