iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422685451	blueSquare1	1	guge	8193	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422707397	redSquare1	2	guge	10402	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422726163	blueSquare2	3	guge	10546	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422743961	spottedCircle1	4	kawi	10160	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422760656	stripedCircle1	5	hila	8718	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422776569	stripedCircle2	6	hila	8027	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422795973	spottedCircle2	7	kawi	11520	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422817925	redSquare2	8	gohe	10601	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422835167	stripedCircle2	9	hila	6241	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422848392	blueSquare1	10	guge	5929	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422859847	blueSquare2	11	guge	5058	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422877338	redSquare1	12	kawi	9239	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422897303	redSquare2	13	kawi	9578	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422922359	spottedCircle1	14	gohe	16749	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422948264	spottedCircle2	15	hila	14478	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422965531	stripedCircle1	16	kawi	8072	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516422982551	redSquare2	17	kawi	3484	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423002902	spottedCircle2	18	gohe	9350	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423022108	blueSquare1	19	gohe	7085	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423042649	stripedCircle2	20	kawi	10201	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423066003	redSquare1	21	naha	12010	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423079314	blueSquare2	22	guge	3930	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423096303	spottedCircle1	23	hila	8965	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423112550	stripedCircle1	24	gohe	8070	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423128300	spottedCircle2	25	hupi	8816	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423141432	blueSquare2	26	guge	4400	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423154125	stripedCircle1	27	hila	4486	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423172702	spottedCircle1	28	gohe	8970	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423183596	stripedCircle2	29	hila	3381	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423203165	redSquare1	30	kawi	11047	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423224430	redSquare2	31	naha	14197	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423236630	blueSquare1	32	guge	4032	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423249921	redSquare1	33	kawi	6342	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423261537	blueSquare2	34	guge	3646	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423272077	stripedCircle2	35	hila	3890	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423286189	blueSquare1	36	guge	3430	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423298800	redSquare2	37	kawi	3710	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423317916	spottedCircle1	38	naha	11631	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423331439	stripedCircle1	39	hila	3520	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423348338	spottedCircle2	40	hila	6210	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423359250	stripedCircle2	41	hila	3601	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423375107	spottedCircle1	42	naha	8332	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423395834	spottedCircle2	43	naha	11127	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423407135	blueSquare1	44	guge	3827	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423423628	redSquare1	45	kawi	8169	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423435288	blueSquare2	46	guge	3812	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423449894	stripedCircle1	47	hila	3880	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423465095	redSquare2	48	kawi	4746	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423481269	spottedCircle2	49	naha	8687	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423496718	stripedCircle2	50	hila	7339	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423509288	blueSquare1	51	guge	4352	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423524041	stripedCircle1	52	hila	7004	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423536093	redSquare1	53	kawi	2833	drop
experiment1	1970-54737723-e25d-4342-aa37-0a72eac4b002	1516423549909	spottedCircle1	54	kawi	5610	drop
