iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516485855988	redSquare2	1	logu	71225	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516485869717	stripedCircle2	2	logu	6522	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516485909394	stripedCircle1	3	kope	20765	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516485923673	redSquare1	4	wumu	7248	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516485976895	blueSquare1	5	wela	34976	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516485990885	blueSquare2	6	wela	7638	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516486054524	spottedCircle2	7	nehu	50641	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516486071762	spottedCircle1	8	kiwa	6726	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516486125568	stripedCircle1	9	kope	29433	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516486138720	spottedCircle1	10	kiwa	5324	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516486211741	stripedCircle2	11	kuko	56221	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516486234736	spottedCircle2	12	nehu	11010	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516486302125	redSquare1	13	lewi	39349	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516486325147	blueSquare1	14	guka	8912	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516486410159	blueSquare2	15	wela	42499	drop
experiment1	7918-486f1fd9-0a5f-4c79-b7ee-9d49004627e2	1516486434118	redSquare2	16	logu	3488	drop
