iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422683035	blueSquare2	1	pina	46918	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422736921	blueSquare1	2	nepe	43415	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422750831	spottedCircle2	3	kume	4090	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422778097	redSquare2	4	kako	15621	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422792588	stripedCircle2	5	hiki	8698	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422816871	spottedCircle1	6	huwe	16009	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422832971	stripedCircle1	7	pomu	3609	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422851575	redSquare1	8	wule	10486	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422862146	blueSquare2	9	pina	4376	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422877574	stripedCircle1	10	pomu	9311	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422895145	redSquare1	11	pomu	7327	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422909670	blueSquare1	12	homi	7565	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422929931	spottedCircle2	13	kume	10406	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422944622	redSquare2	14	kako	3968	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422956931	stripedCircle2	15	hiki	4244	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422980144	spottedCircle1	16	gogu	16670	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516422992667	stripedCircle1	17	pomu	4065	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516423025599	redSquare1	18	woho	24341	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516423050472	spottedCircle1	19	gogu	7459	drop
experiment1	2183-027e1c22-082c-4382-82fc-bbe5082929e3	1516423061346	spottedCircle2	20	kume	3933	drop
