iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516426931492	stripedCircle2	1	kawu	18327	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516426978958	redSquare2	2	golu	34790	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516426999330	redSquare1	3	kawu	9086	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427015316	blueSquare1	4	kawu	8710	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427034616	spottedCircle1	5	golu	6875	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427057331	blueSquare2	6	kawu	12835	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427083585	spottedCircle2	7	wugu	18866	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427103567	stripedCircle1	8	kawu	8878	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427119321	stripedCircle2	9	kawu	4540	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427129951	stripedCircle1	10	kawu	4473	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427150866	blueSquare2	11	haka	14375	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427174342	spottedCircle1	12	haka	13279	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427191796	redSquare1	13	haka	8840	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427206539	redSquare2	14	kawu	7872	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427221922	spottedCircle2	15	pimu	8834	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427241415	blueSquare1	16	kawu	11318	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427257667	spottedCircle2	17	pimu	6075	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427281635	redSquare2	18	haka	16177	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427308509	stripedCircle1	19	kawu	15514	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427330084	stripedCircle2	20	kawu	13321	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427358656	blueSquare1	21	lunu	17162	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427385318	blueSquare2	22	lunu	5269	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427404644	spottedCircle1	23	keno	12674	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427429221	redSquare1	24	haka	13651	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427457605	spottedCircle2	25	pimu	8791	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427474396	redSquare2	26	haka	8260	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427490075	blueSquare2	27	keno	8795	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427525024	blueSquare1	28	lunu	25433	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427555101	spottedCircle1	29	keno	21409	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427570882	stripedCircle2	30	kawu	6599	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427589959	redSquare1	31	haka	11095	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427604297	stripedCircle1	32	kawu	5302	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427618446	redSquare2	33	haka	7634	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427639139	blueSquare2	34	lunu	13723	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427661800	stripedCircle1	35	kawu	6901	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427682746	blueSquare1	36	lunu	14328	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427702296	spottedCircle1	37	napo	10790	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427727022	spottedCircle2	38	pimu	14395	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427743897	redSquare1	39	haka	9792	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427756545	stripedCircle2	40	kawu	5892	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427775000	blueSquare1	41	lunu	8299	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427786454	stripedCircle1	42	kawu	4217	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427818809	redSquare1	43	golu	25701	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427840695	stripedCircle2	44	kawu	3830	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427856792	spottedCircle2	45	pimu	9229	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427870641	redSquare2	46	haka	7569	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427894702	spottedCircle1	47	pepi	12464	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427913274	blueSquare2	48	lunu	7538	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427929001	redSquare2	49	haka	8528	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427950120	redSquare1	50	haka	14616	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427977018	spottedCircle1	51	pepi	19474	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516427994424	stripedCircle1	52	kawu	10183	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428008763	blueSquare2	53	lunu	6981	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428063171	spottedCircle2	54	pimu	33311	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428076210	blueSquare1	55	lunu	5205	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428104542	stripedCircle2	56	kawu	6976	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428120107	blueSquare1	57	lunu	8143	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428160822	spottedCircle1	58	pepi	19892	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428178397	spottedCircle2	59	pepi	9115	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428194543	stripedCircle1	60	kawu	6716	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428218773	redSquare2	61	haka	16939	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428236908	redSquare1	62	haka	9301	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428254116	blueSquare2	63	lunu	6743	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428265512	stripedCircle2	64	kawu	4698	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428278484	blueSquare2	65	lunu	4946	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428290566	spottedCircle2	66	pimu	5373	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428302005	blueSquare1	67	lunu	4320	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428353904	stripedCircle2	68	kawu	23235	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428387312	redSquare2	69	haka	16884	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428433659	spottedCircle1	70	pepi	36514	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428449168	redSquare1	71	haka	9050	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428496709	stripedCircle1	72	kawu	39731	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428508511	redSquare2	73	haka	4774	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428555108	redSquare1	74	haka	7696	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428572016	spottedCircle1	75	pepi	9526	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428582883	blueSquare1	76	lunu	4392	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428599480	stripedCircle2	77	kawu	10151	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428621581	spottedCircle2	78	pimu	15090	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428636145	blueSquare2	79	lunu	7266	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428655078	stripedCircle1	80	kawu	5063	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428670458	blueSquare2	81	lunu	7161	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428701191	redSquare2	82	haka	15331	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428711682	spottedCircle2	83	pimu	3634	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428721920	stripedCircle1	84	kawu	3301	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428735176	stripedCircle2	85	kawu	5497	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428748781	spottedCircle1	86	pepi	6108	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428761193	blueSquare1	87	lunu	5327	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428777817	redSquare1	88	haka	9354	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428789300	blueSquare1	89	lunu	4556	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428812920	redSquare2	90	haka	15974	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428826826	redSquare1	91	haka	6650	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428839068	stripedCircle1	92	kawu	4653	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428851018	spottedCircle1	93	pimu	4945	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428864543	stripedCircle2	94	kawu	5608	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428879059	blueSquare2	95	lunu	7070	drop
experiment1	4453-6c3c5971-f5f1-4057-bc00-fa8e18436728	1516428907382	spottedCircle2	96	pimu	21001	drop
