iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428391163	redSquare1	1	powo	9675	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428427225	stripedCircle1	2	kupi	9810	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428456434	redSquare1	3	neke	19264	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428471640	spottedCircle1	4	powo	4995	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428512168	blueSquare1	5	milo	31346	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428523585	blueSquare2	6	milo	3157	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428543823	blueSquare1	7	mono	12107	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428557647	stripedCircle2	8	kupi	6943	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428580185	redSquare2	9	muge	12896	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428600129	spottedCircle1	10	powo	10019	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428620794	spottedCircle2	11	powo	10452	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428635872	stripedCircle2	12	mono	8996	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428649133	redSquare2	13	muge	5411	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428663919	blueSquare2	14	wugo	7260	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428677858	stripedCircle1	15	kupi	5681	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428689007	spottedCircle2	16	powo	4951	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428704248	spottedCircle1	17	lapo	7817	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428722491	stripedCircle1	18	kupi	9272	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428741675	blueSquare2	19	milo	11144	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428755755	redSquare2	20	muge	5732	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428778249	stripedCircle2	21	nupe	15405	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428791323	blueSquare2	22	milo	4214	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428809114	redSquare1	23	neke	8988	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428823625	stripedCircle2	24	kupi	5484	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428840606	spottedCircle2	25	powo	9808	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428851314	blueSquare1	26	mono	4123	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428881298	spottedCircle2	27	powo	21416	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428894762	spottedCircle1	28	powo	7598	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428924702	redSquare1	29	neke	22919	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428936104	stripedCircle1	30	kupi	3498	drop
experiment1	8862-24817a00-a541-436e-be53-25458a91e65f	1516428948073	redSquare2	31	muge	5239	drop
