iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478798954	redSquare1	1	pipi	8406	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478814722	spottedCircle2	2	hele	8247	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478831792	spottedCircle1	3	nemi	8556	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478845216	redSquare2	4	papa	6551	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478863010	stripedCircle1	5	gomo	9906	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478875881	blueSquare1	6	nemi	5666	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478896406	spottedCircle2	7	hele	8915	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478907604	redSquare2	8	papa	3919	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478923514	spottedCircle1	9	hele	9620	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478935383	blueSquare2	10	nemi	5312	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478948635	stripedCircle2	11	gomo	5613	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478960282	blueSquare1	12	nemi	5140	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478972797	stripedCircle1	13	gomo	4601	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516478981961	redSquare1	14	pipi	2989	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479009993	blueSquare2	15	niha	17701	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479021794	stripedCircle2	16	gomo	5115	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479036005	spottedCircle1	17	hele	4698	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479048376	stripedCircle1	18	gomo	4371	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479059656	redSquare2	19	papa	4809	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479071394	redSquare1	20	pipi	4159	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479083655	blueSquare1	21	nemi	5513	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479097239	spottedCircle2	22	hele	7040	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479110663	stripedCircle1	23	gomo	5646	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479125345	spottedCircle2	24	hele	7658	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479136622	redSquare2	25	papa	3274	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479147921	spottedCircle1	26	hele	4560	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479159938	redSquare1	27	pipi	4959	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479176696	blueSquare1	28	nemi	9982	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479188934	stripedCircle2	29	gomo	5622	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479199248	blueSquare2	30	nemi	3918	drop
experiment1	1265-6c101c5d-7075-41c0-a42f-544b9228c7dd	1516479211982	stripedCircle2	31	gomo	4935	drop
