iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483286695	stripedCircle2	1	halo	24911	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483333230	stripedCircle1	2	hipu	34891	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483348208	spottedCircle1	3	moha	6879	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483376765	blueSquare1	4	lole	14239	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483388303	spottedCircle2	5	moha	3749	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483399939	blueSquare2	6	hemu	2727	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483410286	stripedCircle1	7	hemu	1465	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483434359	stripedCircle2	8	moha	15304	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483444126	redSquare2	9	hemu	2289	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483459781	blueSquare2	10	polu	7066	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483484219	redSquare1	11	moha	14484	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483495094	redSquare2	12	lanu	3425	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483510156	spottedCircle1	13	gohu	6262	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483520502	redSquare1	14	nogo	2932	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483533877	blueSquare1	15	weni	4408	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483567426	spottedCircle2	16	gohu	24001	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483605310	blueSquare2	17	kagi	13469	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483639211	blueSquare1	18	gohu	26104	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483661249	redSquare1	19	peno	15381	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483753776	spottedCircle1	20	huli	84768	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483779952	stripedCircle1	21	halo	13272	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483803450	redSquare2	22	nogo	13279	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483828870	spottedCircle2	23	gohu	16649	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483848865	redSquare2	24	nogo	12827	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483864809	stripedCircle1	25	halo	8641	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483882691	redSquare1	26	peno	10786	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483902222	stripedCircle2	27	halo	10976	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483924034	spottedCircle2	28	gohu	14865	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483938543	stripedCircle2	29	halo	7557	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483964396	blueSquare1	30	weni	16703	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516483981088	blueSquare2	31	huli	10862	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484006418	spottedCircle1	32	huli	18927	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484027535	redSquare1	33	peno	11363	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484048619	blueSquare1	34	weni	14534	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484075586	redSquare2	35	nogo	20806	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484092688	spottedCircle1	36	huli	9203	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484108160	redSquare2	37	nogo	9518	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484123896	spottedCircle2	38	gohu	8663	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484145597	blueSquare2	39	kagi	15364	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484164106	stripedCircle1	40	halo	12163	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484178578	redSquare1	41	peno	8461	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484199906	stripedCircle2	42	halo	14955	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484217568	spottedCircle2	43	gohu	10099	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484235388	spottedCircle1	44	huli	11450	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484251889	blueSquare1	45	gohu	8008	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484271874	stripedCircle2	46	niwu	13544	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484298845	stripedCircle1	47	halo	5784	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484314532	blueSquare2	48	weni	9350	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484327964	redSquare1	49	peno	7202	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484339719	stripedCircle1	50	halo	5317	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484353787	blueSquare1	51	gohu	7794	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484372403	spottedCircle1	52	huli	11889	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484386455	stripedCircle1	53	halo	7225	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484416035	spottedCircle1	54	gohu	22875	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484433094	blueSquare2	55	kagi	10407	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484445963	blueSquare1	56	weni	7115	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484455848	stripedCircle2	57	halo	3553	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484470286	spottedCircle2	58	gohu	8074	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484491749	stripedCircle2	59	niwu	14303	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484506850	redSquare2	60	nogo	6817	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484518370	redSquare1	61	peno	5667	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484539050	redSquare2	62	nogo	14286	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484554205	spottedCircle2	63	gohu	8799	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484575914	blueSquare2	64	kagi	12599	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484598881	blueSquare1	65	weni	16739	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484610463	stripedCircle2	66	niwu	4822	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484632541	spottedCircle1	67	huli	15226	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484656075	redSquare2	68	nogo	16896	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484675158	blueSquare2	69	kagi	12657	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484685057	redSquare1	70	peno	3335	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484702246	spottedCircle2	71	nogo	10332	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484723937	blueSquare1	72	weni	11789	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484733752	stripedCircle1	73	halo	3646	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484746377	redSquare1	74	peno	6120	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484761071	spottedCircle2	75	gohu	8456	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484772451	stripedCircle2	76	halo	5310	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484788823	blueSquare2	77	kagi	9961	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484800711	redSquare2	78	nogo	4353	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484821486	spottedCircle1	79	huli	14286	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484835378	stripedCircle1	80	halo	5737	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484853726	blueSquare2	81	kagi	9944	drop
experiment1	0379-3a6e6538-adba-43e4-8da1-b53120bd23bd	1516484872361	spottedCircle2	82	gohu	11685	drop
