iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482392590	stripedCircle2	1	geno	10420	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482452808	spottedCircle2	2	gopi	30035	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482479917	blueSquare1	3	howi	13085	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482499908	blueSquare2	4	howi	9032	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482523063	redSquare2	5	giku	14262	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482550573	spottedCircle1	6	mulo	19179	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482567696	redSquare2	7	giku	9388	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482591319	stripedCircle1	8	hila	14698	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482605177	blueSquare2	9	pali	6162	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482626243	blueSquare1	10	pali	11143	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482642815	stripedCircle2	11	howi	8200	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482668022	spottedCircle1	12	mulo	11177	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482681826	redSquare1	13	giku	5873	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482741697	stripedCircle1	14	geno	45248	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482758510	spottedCircle2	15	kaga	8087	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482776965	redSquare1	16	kaga	8948	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482793691	stripedCircle2	17	howi	7774	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482809048	redSquare2	18	kaga	5890	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482824905	blueSquare2	19	mole	7023	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482857807	stripedCircle1	20	geno	24781	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482877152	spottedCircle1	21	giku	11138	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482907712	redSquare1	22	geno	17139	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482924177	spottedCircle1	23	giku	7988	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482941434	blueSquare1	24	wuna	8638	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482964093	spottedCircle2	25	gopi	13313	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516482993700	stripedCircle1	26	geno	19685	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483013659	blueSquare2	27	mole	12245	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483032315	redSquare2	28	giku	11283	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483046800	blueSquare1	29	mole	5004	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483071022	stripedCircle2	30	giku	15065	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483086631	redSquare1	31	hila	8444	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483121500	spottedCircle2	32	kepo	22781	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483138677	blueSquare2	33	mole	6206	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483156076	spottedCircle2	34	kepo	5454	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483180067	spottedCircle1	35	kepo	14475	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483239330	blueSquare1	36	geno	50501	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483257269	redSquare2	37	geno	6295	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483290800	blueSquare2	38	mole	25537	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483303477	stripedCircle2	39	howi	5806	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483354119	redSquare2	40	giku	38590	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483381705	redSquare1	41	wuna	18622	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483402382	stripedCircle1	42	giku	12059	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483423096	blueSquare1	43	pali	6902	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483436218	stripedCircle1	44	giku	4407	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483457845	stripedCircle2	45	giku	11905	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483480693	spottedCircle2	46	kepo	15169	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483498264	redSquare1	47	giku	7983	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483516374	spottedCircle1	48	kepo	5363	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483534996	stripedCircle2	49	howi	7861	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483554550	stripedCircle1	50	kepo	8717	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483570158	blueSquare2	51	mole	7322	drop
experiment1	3385-b0854d0f-f331-4753-b9cb-23ec169d91d6	1516483601543	spottedCircle2	52	kepo	23236	drop
